;avg #n classes+groups;min #n classes+groups;max #n classes+groups;avg #n groups;min #n groups;max #n groups;avg #c groups;min #c groups;max #c groups;Fishers DR (C);Fishers DRv (C);Class Overlap (C);Border Points (C);Inter/Intra Class Dist (C);NN Error (C);Fishers DR (G);Fishers DRv (G);Class Overlap (G);Border Points (G);Inter/Intra Class Dist (G);NN Error (G);Acc (X);Acc (G);Acc (G - X);n;c;gs;features_remove_percent;n_group_features;group_imbalance;cls_imbalance;n_features
0;12,5;1;56;34,48275862068966;2;156;2,7586206896551726;1;9;0,4890562275344498;0,025893202845081027;0,00039100461315603053;0,64;0,49661592125084786;0,449;0,9041705194181642;0,21947989445542868;4,260726614157698e-09;0,5581395348837209;0,4884935736318919;0,37209302325581395;0,5533333333333333;0,5266666666666666;-0,026666666666666727;1000;20;0,75;0,05;5;medium;medium;50
0;12,5;1;56;34,48275862068966;2;156;2,7586206896551726;1;9;0,35116156441414226;0,022280332052379823;0,0002849249173863606;0,605;0,4945905811201253;0,419;0,9041705194181642;0,21947989445542845;4,2607266141577005e-09;0,5581395348837209;0,4884935736318919;0,37209302325581395;0,5366666666666666;0,56;0,023333333333333428;1000;20;0,75;0,05;10;medium;medium;50
0;12,5;1;56;34,48275862068966;2;156;2,7586206896551726;1;9;0,2900286965657823;0,020655146909248266;;0,572;0,49304954135179163;0,398;0,9041705194181645;0,21947989445542881;4,260726614157647e-09;0,5581395348837209;0,4884935736318918;0,37209302325581395;0,5033333333333333;0,54;0,036666666666666736;1000;20;0,75;0,05;20;medium;medium;50
0;12,5;1;56;34,48275862068966;2;156;2,7586206896551726;1;9;0,8020347936476386;0,03103461443464878;0,004052557613462287;0,649;0,4992306601314153;0,494;0,8936006215748759;0,12848853486688722;5,93863935564704e-10;0,627906976744186;0,49171207333697686;0,46511627906976744;0,49666666666666665;0,5933333333333334;0,09666666666666673;1000;20;0,75;0,1;1;medium;medium;50
0;12,5;1;56;34,48275862068966;2;156;2,7586206896551726;1;9;0,46944448534950306;0,022549341461678803;0,00045621317184823927;0,581;0,4917776816910783;0,411;0,8936006215748759;0,1284885348668872;5,938639355647037e-10;0,627906976744186;0,49171207333697686;0,46511627906976744;0,5333333333333333;0,5466666666666666;0,013333333333333308;1000;20;0,75;0,1;5;medium;medium;50
0;12,5;1;56;34,48275862068966;2;156;2,7586206896551726;1;9;0,3562256141650528;0,021425427047451675;0,00021514841602851797;0,603;0,4894273831906897;0,394;0,8936006215748761;0,12848853486688716;5,938639355647057e-10;0,627906976744186;0,49171207333697686;0,46511627906976744;0,5333333333333333;0,59;0,05666666666666664;1000;20;0,75;0,1;10;medium;medium;50
0;12,5;1;56;34,48275862068966;2;156;2,7586206896551726;1;9;0,2955296563690383;0,017839333380991328;0,0006645215415791644;0,56;0,4879859994204155;0,358;0,8936006215748761;0,1284885348668867;5,938639355647022e-10;0,627906976744186;0,49171207333697686;0,46511627906976744;0,5833333333333334;0,5966666666666667;0,013333333333333308;1000;20;0,75;0,1;20;medium;medium;50
0;12,5;1;56;34,48275862068966;2;156;2,7586206896551726;1;9;0,8047188155043634;0,03244176427997516;0,0016438281407780814;0,648;0,4988680772793142;0,48;0,8440065297720729;0,11946596586434949;6,505632176344735e-09;0,4186046511627907;0,4842408915602449;0,2558139534883721;0,45666666666666667;0,5366666666666666;0,07999999999999996;1000;20;0,75;0,2;1;medium;medium;50
0;12,5;1;56;34,48275862068966;2;156;2,7586206896551726;1;9;0,4939226974553027;0,021782758213205404;0,00014716597937323208;0,618;0,4940908109936629;0,437;0,8440065297720729;0,1194659658643495;6,50563217634474e-09;0,4186046511627907;0,4842408915602449;0,2558139534883721;0,5366666666666666;0,56;0,023333333333333428;1000;20;0,75;0,2;5;medium;medium;50
0;12,5;1;56;34,48275862068966;2;156;2,7586206896551726;1;9;0,39153230329291583;0,02050764968800872;0,00025903007958472725;0,587;0,49037305420254096;0,394;0,8440065297720729;0,11946596586434965;6,505632176344699e-09;0,4186046511627907;0,4842408915602449;0,2558139534883721;0,5066666666666667;0,5433333333333333;0,036666666666666625;1000;20;0,75;0,2;10;medium;medium;50
0;12,5;1;56;34,48275862068966;2;156;2,7586206896551726;1;9;0,30710038967410663;0,01788459628737893;;0,567;0,49032396024405467;0,385;0,8440065297720725;0,11946596586434899;6,505632176344638e-09;0,4186046511627907;0,4842408915602448;0,2558139534883721;0,5333333333333333;0,48;-0,053333333333333344;1000;20;0,75;0,2;20;medium;medium;50
0;12,5;1;56;34,48275862068966;2;156;2,7586206896551726;1;9;0,7770364984440076;0,030977650860652853;0,007766933547291714;0,677;0,5021843719644139;0,498;0,8863098243203603;0,1847019336328456;2,3445172638704864e-10;0,4883720930232558;0,49194801828126206;0,2558139534883721;0,5266666666666666;0,5166666666666667;-0,009999999999999898;1000;20;1,0;0,0;1;medium;medium;50
0;12,5;1;56;34,48275862068966;2;156;2,7586206896551726;1;9;0,43845894092489585;0,022495595106274018;0,0005643151307935129;0,644;0,4957969052547543;0,458;0,8863098243203603;0,1847019336328457;2,344517263870491e-10;0,4883720930232558;0,49194801828126206;0,2558139534883721;0,4766666666666667;0,54;0,06333333333333335;1000;20;1,0;0,0;5;medium;medium;50
0;12,5;1;56;34,48275862068966;2;156;2,7586206896551726;1;9;0,3278699045767115;0,021301908795273775;0,0005427919086903024;0,582;0,4936882018636936;0,413;0,8863098243203607;0,1847019336328455;2,34451726387049e-10;0,4883720930232558;0,49194801828126206;0,2558139534883721;0,45;0,51;0,06;1000;20;1,0;0,0;10;medium;medium;50
0;12,5;1;56;34,48275862068966;2;156;2,7586206896551726;1;9;0,2762769932564695;0,019181963596955714;0,0014926839704624282;0,555;0,4921773274454641;0,379;0,8863098243203607;0,18470193363284607;2,3445172638704875e-10;0,4883720930232558;0,49194801828126195;0,2558139534883721;0,51;0,5233333333333333;0,013333333333333308;1000;20;1,0;0,0;20;medium;medium;50
0;12,5;1;56;34,48275862068966;2;156;2,7586206896551726;1;9;0,7824700364701523;0,03257200432271064;0,007205316676409307;0,682;0,5040938489193638;0,524;0,9041705194181642;0,21947989445542893;4,260726614157696e-09;0,5581395348837209;0,4884935736318918;0,37209302325581395;0,41333333333333333;0,51;0,09666666666666668;1000;20;1,0;0,05;1;medium;medium;50
0;12,5;1;56;34,48275862068966;2;156;2,7586206896551726;1;9;0,46130576281108093;0,023419886823953733;0,0005647047660268947;0,633;0,4957163518732791;0,446;0,9041705194181642;0,21947989445542881;4,2607266141576956e-09;0,5581395348837209;0,4884935736318918;0,37209302325581395;0,5266666666666666;0,5533333333333333;0,026666666666666727;1000;20;1,0;0,05;5;medium;medium;50
0;12,5;1;56;34,48275862068966;2;156;2,7586206896551726;1;9;0,33763300890883685;0,020706200534919086;0,0005202718975301078;0,62;0,49510547668289484;0,438;0,9041705194181643;0,21947989445542868;4,260726614157667e-09;0,5581395348837209;0,4884935736318918;0,37209302325581395;0,49333333333333335;0,5366666666666666;0,04333333333333328;1000;20;1,0;0,05;10;medium;medium;50
0;12,5;1;56;34,48275862068966;2;156;2,7586206896551726;1;9;0,28585215063471103;0,01938631740072202;0,001459823986577496;0,576;0,493274511147933;0,405;0,9041705194181647;0,21947989445542912;4,260726614157645e-09;0,5581395348837209;0,48849357363189194;0,37209302325581395;0,5233333333333333;0,48333333333333334;-0,03999999999999998;1000;20;1,0;0,05;20;medium;medium;50
0;12,5;1;56;34,48275862068966;2;156;2,7586206896551726;1;9;0,7819534293446125;0,027375424583606565;0,003792885062460718;0,635;0,49802357492545835;0,473;0,8936006215748759;0,12848853486688713;5,938639355647037e-10;0,627906976744186;0,49171207333697686;0,46511627906976744;0,5233333333333333;0,5433333333333333;0,020000000000000018;1000;20;1,0;0,1;1;medium;medium;50
0;12,5;1;56;34,48275862068966;2;156;2,7586206896551726;1;9;0,44220793694721094;0,020314728212559634;0,0007378036915539566;0,593;0,4916130335982247;0,403;0,8936006215748761;0,12848853486688694;5,938639355647054e-10;0,627906976744186;0,49171207333697686;0,46511627906976744;0,53;0,56;0,030000000000000027;1000;20;1,0;0,1;5;medium;medium;50
0;12,5;1;56;34,48275862068966;2;156;2,7586206896551726;1;9;0,3442441591398457;0,018992534741244002;0,00041448979304075387;0,595;0,4904407696100352;0,399;0,8936006215748761;0,12848853486688674;5,93863935564706e-10;0,627906976744186;0,49171207333697686;0,46511627906976744;0,5133333333333333;0,54;0,026666666666666727;1000;20;1,0;0,1;10;medium;medium;50
0;12,5;1;56;34,48275862068966;2;156;2,7586206896551726;1;9;0,291666980780997;0,017060130600980855;0,001234429727953246;0,556;0,4884480138352321;0,363;0,8936006215748759;0,12848853486688705;5,938639355647022e-10;0,627906976744186;0,49171207333697686;0,46511627906976744;0,5633333333333334;0,55;-0,013333333333333308;1000;20;1,0;0,1;20;medium;medium;50
0;12,5;1;56;34,48275862068966;2;156;2,7586206896551726;1;9;0,7830831140091431;0,028642426215131685;0,00154938125098886;0,635;0,4973779954038374;0,464;0,8440065297720729;0,11946596586434949;6,505632176344736e-09;0,4186046511627907;0,4842408915602449;0,2558139534883721;0,5166666666666667;0,54;0,023333333333333317;1000;20;1,0;0,2;1;medium;medium;50
0;12,5;1;56;34,48275862068966;2;156;2,7586206896551726;1;9;0,46878889356648623;0,01982645062241174;0,00024692854944983724;0,633;0,49540908272652256;0,448;0,8440065297720729;0,11946596586434964;6,505632176344743e-09;0,4186046511627907;0,4842408915602449;0,2558139534883721;0,54;0,5466666666666666;0,006666666666666599;1000;20;1,0;0,2;5;medium;medium;50
0;12,5;1;56;34,48275862068966;2;156;2,7586206896551726;1;9;0,3802298053807409;0,019312860085923058;;0,599;0,49104979011263206;0,395;0,8440065297720727;0,11946596586435003;6,505632176344658e-09;0,4186046511627907;0,4842408915602449;0,2558139534883721;0,54;0,5833333333333334;0,043333333333333335;1000;20;1,0;0,2;10;medium;medium;50
0;12,5;1;56;34,48275862068966;2;156;2,7586206896551726;1;9;0,3035105371514584;0,017526265378960276;;0,583;0,49077806924631207;0,398;0,8440065297720725;0,11946596586434909;6,5056321763446825e-09;0,4186046511627907;0,48424089156024497;0,2558139534883721;0,54;0,5466666666666666;0,006666666666666599;1000;20;1,0;0,2;20;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,9555425165081948;0,0967196801612002;0,04398123396561788;0,88;0,5473969511019101;0,792;0,8694122540781288;0,2846722510270493;7,2686323952821835e-12;0,6444444444444445;0,4952336747485165;0,4222222222222222;0,15;0,48333333333333334;0,33333333333333337;1000;30;0,0;0,0;1;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,9555425165081948;0,0967196801612002;0,04398123396561788;0,88;0,5473969511019101;0,792;0,8694122540781288;0,2846722510270493;7,2686323952821835e-12;0,6444444444444445;0,4952336747485165;0,4222222222222222;0,15333333333333332;0,49;0,33666666666666667;1000;30;0,0;0,0;5;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,9555425165081948;0,0967196801612002;0,04398123396561788;0,88;0,5473969511019101;0,792;0,8694122540781288;0,2846722510270493;7,2686323952821835e-12;0,6444444444444445;0,4952336747485165;0,4222222222222222;0,18666666666666668;0,49;0,30333333333333334;1000;30;0,0;0,0;10;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,9555425165081948;0,0967196801612002;0,04398123396561788;0,88;0,5473969511019101;0,792;0,8694122540781288;0,2846722510270493;7,2686323952821835e-12;0,6444444444444445;0,4952336747485165;0,4222222222222222;0,16;0,5166666666666667;0,3566666666666667;1000;30;0,0;0,0;20;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,9542294428243472;0,10078720227299644;0,039548680664567126;0,88;0,5310110637403552;0,792;0,8871284519884126;0,24432890710399174;1,0625087523550284e-09;0,6444444444444445;0,4946478219062805;0,4444444444444444;0,18333333333333332;0,5166666666666667;0,33333333333333337;1000;30;0,0;0,05;1;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,9542294428243472;0,10078720227299644;0,039548680664567126;0,88;0,5310110637403552;0,792;0,8871284519884126;0,24432890710399174;1,0625087523550284e-09;0,6444444444444445;0,4946478219062805;0,4444444444444444;0,17666666666666667;0,5266666666666666;0,35;1000;30;0,0;0,05;5;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,9542294428243472;0,10078720227299644;0,039548680664567126;0,88;0,5310110637403552;0,792;0,8871284519884126;0,24432890710399174;1,0625087523550284e-09;0,6444444444444445;0,4946478219062805;0,4444444444444444;0,20333333333333334;0,5166666666666667;0,31333333333333335;1000;30;0,0;0,05;10;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,9542294428243472;0,10078720227299644;0,039548680664567126;0,88;0,5310110637403552;0,792;0,8871284519884126;0,24432890710399174;1,0625087523550284e-09;0,6444444444444445;0,4946478219062805;0,4444444444444444;0,15;0,49333333333333335;0,3433333333333334;1000;30;0,0;0,05;20;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,9534303373032561;0,09379871152506061;0,03186789096463092;0,886;0,5183950777033072;0,802;0,8562155047313932;0,21142035276693677;8,68686780265673e-11;0,6;0,4878943066907929;0,28888888888888886;0,16333333333333333;0,54;0,3766666666666667;1000;30;0,0;0,1;1;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,9534303373032561;0,09379871152506061;0,03186789096463092;0,886;0,5183950777033072;0,802;0,8562155047313932;0,21142035276693677;8,68686780265673e-11;0,6;0,4878943066907929;0,28888888888888886;0,18666666666666668;0,5366666666666666;0,35;1000;30;0,0;0,1;5;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,9534303373032561;0,09379871152506061;0,03186789096463092;0,886;0,5183950777033072;0,802;0,8562155047313932;0,21142035276693677;8,68686780265673e-11;0,6;0,4878943066907929;0,28888888888888886;0,23666666666666666;0,5066666666666667;0,27;1000;30;0,0;0,1;10;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,9534303373032561;0,09379871152506061;0,03186789096463092;0,886;0,5183950777033072;0,802;0,8562155047313932;0,21142035276693677;8,68686780265673e-11;0,6;0,4878943066907929;0,28888888888888886;0,20666666666666667;0,53;0,32333333333333336;1000;30;0,0;0,1;20;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,9553001423616281;0,09039133717825312;0,011483297258893257;0,867;0,5202690476715672;0,795;0,8434127049904265;0,14492922110347778;3,1273892497481025e-09;0,6222222222222222;0,4944820660878523;0,4888888888888889;0,23;0,49;0,26;1000;30;0,0;0,2;1;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,9553001423616281;0,09039133717825312;0,011483297258893257;0,867;0,5202690476715672;0,795;0,8434127049904265;0,14492922110347778;3,1273892497481025e-09;0,6222222222222222;0,4944820660878523;0,4888888888888889;0,21333333333333335;0,48333333333333334;0,27;1000;30;0,0;0,2;5;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,9553001423616281;0,09039133717825312;0,011483297258893257;0,867;0,5202690476715672;0,795;0,8434127049904265;0,14492922110347778;3,1273892497481025e-09;0,6222222222222222;0,4944820660878523;0,4888888888888889;0,19666666666666666;0,5033333333333333;0,30666666666666664;1000;30;0,0;0,2;10;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,9553001423616281;0,09039133717825312;0,011483297258893257;0,867;0,5202690476715672;0,795;0,8434127049904265;0,14492922110347778;3,1273892497481025e-09;0,6222222222222222;0,4944820660878523;0,4888888888888889;0,25;0,52;0,27;1000;30;0,0;0,2;20;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,9084290106584855;0,07638132987137339;0,007250415496811742;0,821;0,5313947732581669;0,712;0,8694122540781288;0,28467225102704924;7,268632395282187e-12;0,6444444444444445;0,4952336747485165;0,4222222222222222;0,21666666666666667;0,4666666666666667;0,25;1000;30;0,25;0,0;1;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,731362259227276;0,06064065610720357;0,00023608407821548055;0,769;0,5147410976649357;0,635;0,8694122540781288;0,2846722510270493;7,268632395282183e-12;0,6444444444444445;0,4952336747485165;0,4222222222222222;0,31;0,44666666666666666;0,13666666666666666;1000;30;0,25;0,0;5;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,5799643085813166;0,04865749782724699;0,0001049484114405076;0,709;0,506609113358242;0,558;0,8694122540781288;0,28467225102704924;7,26863239528219e-12;0,6444444444444445;0,49523367474851643;0,4222222222222222;0,36;0,48333333333333334;0,12333333333333335;1000;30;0,25;0,0;10;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,44259089098213017;0,04162114893618957;7,31294945772888e-05;0,622;0,49980087004362894;0,466;0,8694122540781288;0,2846722510270491;7,2686323952822005e-12;0,6444444444444445;0,49523367474851643;0,4222222222222222;0,44333333333333336;0,49666666666666665;0,05333333333333329;1000;30;0,25;0,0;20;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,9105348328667402;0,0798714995928154;0,007820605118120383;0,816;0,5222966474684486;0,701;0,8871284519884126;0,24432890710399166;1,0625087523550284e-09;0,6444444444444445;0,4946478219062805;0,4444444444444444;0,2966666666666667;0,51;0,21333333333333332;1000;30;0,25;0,05;1;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,7348216735018407;0,06250436488086335;0,0002677687935064947;0,759;0,5125078254977621;0,615;0,887128451988413;0,24432890710399174;1,0625087523550257e-09;0,6444444444444445;0,4946478219062805;0,4444444444444444;0,3466666666666667;0,5233333333333333;0,17666666666666664;1000;30;0,25;0,05;5;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,5862884821243768;0,05140486528187739;8,471730351608097e-05;0,714;0,5063456480154908;0,558;0,8871284519884126;0,2443289071039918;1,062508752355025e-09;0,6444444444444445;0,4946478219062805;0,4444444444444444;0,4033333333333333;0,5066666666666667;0,10333333333333339;1000;30;0,25;0,05;10;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,4504728245188072;0,041660285985508805;6,291926601624206e-05;0,649;0,49857077925521676;0,481;0,8871284519884126;0,24432890710399185;1,0625087523550247e-09;0,6444444444444445;0,4946478219062805;0,4444444444444444;0,42;0,5566666666666666;0,13666666666666666;1000;30;0,25;0,05;20;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,9148333668600073;0,07228698198067028;0,006607334163392668;0,827;0,5129346590386357;0,718;0,8562155047313932;0,21142035276693677;8,686867802656717e-11;0,6;0,4878943066907929;0,28888888888888886;0,2733333333333333;0,54;0,2666666666666667;1000;30;0,25;0,1;1;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,7369133381783479;0,054776823402534466;0,00019702163409506072;0,726;0,50468892069136;0,576;0,8562155047313932;0,2114203527669368;8,686867802656706e-11;0,6;0,4878943066907929;0,28888888888888886;0,33666666666666667;0,4766666666666667;0,14;1000;30;0,25;0,1;5;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,5902186429771177;0,04814359128695968;5,860850927858999e-05;0,687;0,5011688092894581;0,522;0,8562155047313932;0,2114203527669368;8,686867802656697e-11;0,6;0,4878943066907929;0,28888888888888886;0,4066666666666667;0,5233333333333333;0,11666666666666664;1000;30;0,25;0,1;10;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,4665844215131847;0,0384413112675826;5,587668475717172e-05;0,647;0,49832289831086907;0,468;0,8562155047313931;0,21142035276693663;8,686867802656711e-11;0,6;0,4878943066907929;0,28888888888888886;0,4633333333333333;0,5266666666666666;0,0633333333333333;1000;30;0,25;0,1;20;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,9138265765924612;0,06837731411234753;0,002775716446405971;0,827;0,5145740857415526;0,729;0,8434127049904268;0,14492922110347786;3,1273892497481025e-09;0,6222222222222222;0,4944820660878523;0,4888888888888889;0,27666666666666667;0,5033333333333333;0,22666666666666663;1000;30;0,25;0,2;1;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,7259384519588243;0,046947326367090356;0,00010357003120217055;0,727;0,5059696916157015;0,581;0,8434127049904268;0,14492922110347792;3,127389249748103e-09;0,6222222222222222;0,4944820660878523;0,4888888888888889;0,37666666666666665;0,47;0,09333333333333332;1000;30;0,25;0,2;5;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,5986266425782941;0,04077608314163546;2,7524848037814887e-05;0,695;0,5042680501257104;0,551;0,8434127049904268;0,14492922110347786;3,127389249748104e-09;0,6222222222222222;0,4944820660878522;0,4888888888888889;0,4066666666666667;0,48;0,0733333333333333;1000;30;0,25;0,2;10;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,4631136820931704;0,032385453599588505;4,170969206576164e-05;0,648;0,4989475277635109;0,484;0,843412704990427;0,14492922110347783;3,1273892497480975e-09;0,6222222222222222;0,4944820660878522;0,4888888888888889;0,4166666666666667;0,4866666666666667;0,07;1000;30;0,25;0,2;20;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,8648488919357555;0,06297055827608915;0,004795995202717098;0,796;0,523729152635292;0,67;0,8694122540781288;0,2846722510270493;7,268632395282189e-12;0,6444444444444445;0,4952336747485165;0,4222222222222222;0,31333333333333335;0,5;0,18666666666666665;1000;30;0,5;0,0;1;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,6154512405673643;0,045507654178783434;0,0002768786080246401;0,706;0,5062272696445883;0,566;0,8694122540781288;0,2846722510270494;7,26863239528219e-12;0,6444444444444445;0,49523367474851643;0,4222222222222222;0,41;0,4533333333333333;0,043333333333333335;1000;30;0,5;0,0;5;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,4842141791461467;0,03685122718896196;0,00020898985485148444;0,681;0,5017960892756523;0,515;0,8694122540781288;0,28467225102704913;7,268632395282177e-12;0,6444444444444445;0,49523367474851643;0,4222222222222222;0,4166666666666667;0,4666666666666667;0,04999999999999999;1000;30;0,5;0,0;10;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,40105031932177154;0,03348134327860199;0,00022882405244678889;0,618;0,497635177845156;0,45;0,8694122540781288;0,2846722510270491;7,268632395282149e-12;0,6444444444444445;0,49523367474851643;0,4222222222222222;0,45666666666666667;0,4866666666666667;0,030000000000000027;1000;30;0,5;0,0;20;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,8653008604398857;0,06684885411279619;0,004704562419266806;0,79;0,5165276757670813;0,656;0,8871284519884126;0,24432890710399172;1,062508752355028e-09;0,6444444444444445;0,4946478219062805;0,4444444444444444;0,31333333333333335;0,5166666666666667;0,20333333333333337;1000;30;0,5;0,05;1;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,6237353125110152;0,04727215378334514;0,00029587661731711787;0,715;0,5049762560098688;0,547;0,8871284519884126;0,24432890710399163;1,0625087523550265e-09;0,6444444444444445;0,4946478219062805;0,4444444444444444;0,43;0,5466666666666666;0,11666666666666664;1000;30;0,5;0,05;5;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,48964446901209663;0,03868477236261045;0,00012925208058050746;0,686;0,5014848488144926;0,514;0,8871284519884126;0,24432890710399158;1,0625087523550247e-09;0,6444444444444445;0,4946478219062805;0,4444444444444444;0,4766666666666667;0,49;0,013333333333333308;1000;30;0,5;0,05;10;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,4093391285747714;0,033017793457210974;0,0001961437181896032;0,633;0,4966983097354721;0,464;0,887128451988413;0,24432890710399152;1,0625087523550305e-09;0,6444444444444445;0,4946478219062805;0,4444444444444444;0,47333333333333333;0,5033333333333333;0,02999999999999997;1000;30;0,5;0,05;20;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,8602178064343364;0,058206171672799414;0,0043249770504923315;0,802;0,5093116853559926;0,659;0,8562155047313932;0,2114203527669368;8,68686780265672e-11;0,6;0,4878943066907928;0,28888888888888886;0,29333333333333333;0,5266666666666666;0,23333333333333328;1000;30;0,5;0,1;1;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,6127492959819145;0,042354205655984;0,00023406729877321715;0,644;0,4982919387639327;0,47;0,8562155047313932;0,21142035276693671;8,686867802656707e-11;0,6;0,4878943066907929;0,28888888888888886;0,42333333333333334;0,5333333333333333;0,10999999999999999;1000;30;0,5;0,1;5;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,5022726155010224;0,03650420329121908;0,00012626339320638208;0,634;0,49661723723959844;0,459;0,8562155047313929;0,21142035276693671;8,686867802656703e-11;0,6;0,4878943066907928;0,28888888888888886;0,44333333333333336;0,5533333333333333;0,10999999999999999;1000;30;0,5;0,1;10;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,42323972369898244;0,030370935990926114;0,00021149816208067076;0,639;0,49702927453030354;0,456;0,8562155047313935;0,2114203527669373;8,686867802656697e-11;0,6;0,4878943066907929;0,28888888888888886;0,48;0,5266666666666666;0,046666666666666634;1000;30;0,5;0,1;20;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,8592292242505895;0,053615355613670174;0,0017381425152677656;0,79;0,5106773352748564;0,659;0,843412704990427;0,1449292211034779;3,1273892497481025e-09;0,6222222222222222;0,4944820660878523;0,4888888888888889;0,2966666666666667;0,4666666666666667;0,16999999999999998;1000;30;0,5;0,2;1;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,608883388794537;0,035756840406365335;0,00014484321388627926;0,681;0,5015314038933225;0,521;0,8434127049904268;0,14492922110347783;3,127389249748109e-09;0,6222222222222222;0,4944820660878522;0,4888888888888889;0,39;0,48;0,08999999999999997;1000;30;0,5;0,2;5;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,5096203678503387;0,030662626898262657;;0,677;0,5010014276871221;0,524;0,8434127049904265;0,14492922110347767;3,127389249748099e-09;0,6222222222222222;0,4944820660878522;0,4888888888888889;0,45666666666666667;0,49666666666666665;0,03999999999999998;1000;30;0,5;0,2;10;medium;medium;50
0;9,433962264150944;2;33;34,48275862068966;5;151;3,6551724137931036;2;14;0,4293682964584146;0,02642630982358572;0,0001797518271289177;0,658;0,4986350139182899;0,493;0,8434127049904265;0,144929221103478;3,1273892497480826e-09;0,6222222222222222;0,4944820660878522;0,4888888888888889;0,48333333333333334;0,48333333333333334;0,0;1000;30;0,5;0,2;20;medium;medium;50
