Method,R_e,A@e,RA@e,Run,max info loss,n,f,n_clusters,algorithm,n_components,gini,p value
SPH+CPI,7,0.8304195804195804,2.2442105263157894,1,0.2,2000,100,,,,0.4,0.9
SPH+CPI,8,0.8409090909090909,2.316008316008316,1,0.2,2000,100,,,,0.4,0.9
SPH+CPI,9,0.8531468531468531,2.4118852459016393,1,0.2,2000,100,,,,0.4,0.9
SPH+CPI,10,0.8583916083916084,2.4582484725050917,1,0.2,2000,100,,,,0.4,0.9
SPH+CPI,1,0.3986013986013986,1.0,1,0.25,2000,100,,,,0.2,0.7
SPH+CPI,2,0.5454545454545454,1.2692307692307692,1,0.25,2000,100,,,,0.2,0.7
SPH+CPI,3,0.6608391608391608,1.5714285714285714,1,0.25,2000,100,,,,0.2,0.7
SPH+CPI,4,0.7272727272727273,1.7932692307692308,1,0.25,2000,100,,,,0.2,0.7
SPH+CPI,5,0.7814685314685315,2.0156599552572705,1,0.25,2000,100,,,,0.2,0.7
SPH+CPI,6,0.8076923076923077,2.145021645021645,1,0.25,2000,100,,,,0.2,0.7
SPH+CPI,7,0.8286713286713286,2.2679324894514767,1,0.25,2000,100,,,,0.2,0.7
SPH+CPI,8,0.8374125874125874,2.32776617954071,1,0.25,2000,100,,,,0.2,0.7
SPH+CPI,9,0.8583916083916084,2.4908350305498983,1,0.25,2000,100,,,,0.2,0.7
SPH+CPI,10,0.8618881118881119,2.5212981744421907,1,0.25,2000,100,,,,0.2,0.7
SPH+CPI,1,0.39335664335664333,1.0,1,0.25,2000,100,,,,0.2,0.75
SPH+CPI,2,0.541958041958042,1.2741935483870968,1,0.25,2000,100,,,,0.2,0.75
SPH+CPI,3,0.6625874125874126,1.5883905013192612,1,0.25,2000,100,,,,0.2,0.75
SPH+CPI,4,0.7307692307692307,1.813397129186603,1,0.25,2000,100,,,,0.2,0.75
SPH+CPI,5,0.777972027972028,2.006741573033708,1,0.25,2000,100,,,,0.2,0.75
SPH+CPI,6,0.8076923076923077,2.153679653679654,1,0.25,2000,100,,,,0.2,0.75
SPH+CPI,7,0.8286713286713286,2.2763713080168775,1,0.25,2000,100,,,,0.2,0.75
SPH+CPI,8,0.8374125874125874,2.336116910229645,1,0.25,2000,100,,,,0.2,0.75
SPH+CPI,9,0.8548951048951049,2.4723926380368098,1,0.25,2000,100,,,,0.2,0.75
SPH+CPI,10,0.8601398601398601,2.518292682926829,1,0.25,2000,100,,,,0.2,0.75
SPH+CPI,1,0.39335664335664333,1.0,1,0.25,2000,100,,,,0.2,0.8
SPH+CPI,2,0.5437062937062938,1.2765273311897105,1,0.25,2000,100,,,,0.2,0.8
SPH+CPI,3,0.6468531468531469,1.5513513513513513,1,0.25,2000,100,,,,0.2,0.8
SPH+CPI,4,0.7132867132867133,1.7794117647058822,1,0.25,2000,100,,,,0.2,0.8
SPH+CPI,5,0.763986013986014,1.9931350114416475,1,0.25,2000,100,,,,0.2,0.8
SPH+CPI,6,0.8059440559440559,2.2017353579175705,1,0.25,2000,100,,,,0.2,0.8
SPH+CPI,7,0.8269230769230769,2.3234672304439745,1,0.25,2000,100,,,,0.2,0.8
SPH+CPI,8,0.8461538461538461,2.4524793388429753,1,0.25,2000,100,,,,0.2,0.8
SPH+CPI,9,0.8653846153846154,2.597979797979798,1,0.25,2000,100,,,,0.2,0.8
SPH+CPI,10,0.8688811188811189,2.6277665995975856,1,0.25,2000,100,,,,0.2,0.8
SPH+CPI,1,0.40034965034965037,1.0,1,0.25,2000,100,,,,0.2,0.85
SPH+CPI,2,0.5472027972027972,1.268370607028754,1,0.25,2000,100,,,,0.2,0.85
SPH+CPI,3,0.6625874125874126,1.5699208443271768,1,0.25,2000,100,,,,0.2,0.85
SPH+CPI,4,0.7290209790209791,1.79136690647482,1,0.25,2000,100,,,,0.2,0.85
SPH+CPI,5,0.7762237762237763,1.9864864864864864,1,0.25,2000,100,,,,0.2,0.85
SPH+CPI,6,0.8094405594405595,2.1511879049676024,1,0.25,2000,100,,,,0.2,0.85
SPH+CPI,7,0.8304195804195804,2.2736842105263158,1,0.25,2000,100,,,,0.2,0.85
SPH+CPI,8,0.8479020979020979,2.3917525773195876,1,0.25,2000,100,,,,0.2,0.85
SPH+CPI,9,0.8671328671328671,2.538306451612903,1,0.25,2000,100,,,,0.2,0.85
SPH+CPI,10,0.8688811188811189,2.5533199195171026,1,0.25,2000,100,,,,0.2,0.85
SPH+CPI,1,0.3741258741258741,1.0,1,0.25,2000,100,,,,0.2,0.9
SPH+CPI,2,0.5472027972027972,1.31629392971246,1,0.25,2000,100,,,,0.2,0.9
SPH+CPI,3,0.6678321678321678,1.6204188481675392,1,0.25,2000,100,,,,0.2,0.9
SPH+CPI,4,0.7377622377622378,1.8459715639810426,1,0.25,2000,100,,,,0.2,0.9
SPH+CPI,5,0.7744755244755245,1.9954853273137698,1,0.25,2000,100,,,,0.2,0.9
SPH+CPI,6,0.8024475524475524,2.1350762527233114,1,0.25,2000,100,,,,0.2,0.9
SPH+CPI,7,0.8199300699300699,2.2388059701492535,1,0.25,2000,100,,,,0.2,0.9
SPH+CPI,8,0.8409090909090909,2.3825363825363826,1,0.25,2000,100,,,,0.2,0.9
SPH+CPI,9,0.8601398601398601,2.5304878048780486,1,0.25,2000,100,,,,0.2,0.9
SPH+CPI,10,0.8636363636363636,2.5607287449392713,1,0.25,2000,100,,,,0.2,0.9
SPH+CPI,1,0.4020979020979021,1.0,1,0.25,2000,100,,,,0.25,0.7
SPH+CPI,2,0.5541958041958042,1.274447949526814,1,0.25,2000,100,,,,0.25,0.7
SPH+CPI,3,0.6590909090909091,1.5490716180371353,1,0.25,2000,100,,,,0.25,0.7
SPH+CPI,4,0.7290209790209791,1.7841726618705036,1,0.25,2000,100,,,,0.25,0.7
SPH+CPI,5,0.7832167832167832,2.0066964285714284,1,0.25,2000,100,,,,0.25,0.7
SPH+CPI,6,0.8111888111888111,2.144396551724138,1,0.25,2000,100,,,,0.25,0.7
SPH+CPI,7,0.8356643356643356,2.286610878661088,1,0.25,2000,100,,,,0.25,0.7
SPH+CPI,8,0.8391608391608392,2.310416666666667,1,0.25,2000,100,,,,0.25,0.7
SPH+CPI,9,0.8531468531468531,2.4200819672131146,1,0.25,2000,100,,,,0.25,0.7
SPH+CPI,10,0.8583916083916084,2.4663951120162935,1,0.25,2000,100,,,,0.25,0.7
SPH+CPI,1,0.3986013986013986,1.0,1,0.25,2000,100,,,,0.25,0.75
SPH+CPI,2,0.5541958041958042,1.2807570977917981,1,0.25,2000,100,,,,0.25,0.75
SPH+CPI,3,0.6625874125874126,1.562005277044855,1,0.25,2000,100,,,,0.25,0.75
SPH+CPI,4,0.7290209790209791,1.7841726618705036,1,0.25,2000,100,,,,0.25,0.75
SPH+CPI,5,0.7797202797202797,1.993273542600897,1,0.25,2000,100,,,,0.25,0.75
SPH+CPI,6,0.8094405594405595,2.140388768898488,1,0.25,2000,100,,,,0.25,0.75
SPH+CPI,7,0.833916083916084,2.2830188679245285,1,0.25,2000,100,,,,0.25,0.75
SPH+CPI,8,0.8374125874125874,2.306889352818372,1,0.25,2000,100,,,,0.25,0.75
SPH+CPI,9,0.8496503496503497,2.403292181069959,1,0.25,2000,100,,,,0.25,0.75
SPH+CPI,10,0.8566433566433567,2.4653061224489794,1,0.25,2000,100,,,,0.25,0.75
SPH+CPI,1,0.40034965034965037,1.0,1,0.25,2000,100,,,,0.25,0.8
SPH+CPI,2,0.5559440559440559,1.279874213836478,1,0.25,2000,100,,,,0.25,0.8
SPH+CPI,3,0.6468531468531469,1.5216216216216216,1,0.25,2000,100,,,,0.25,0.8
SPH+CPI,4,0.7115384615384616,1.746928746928747,1,0.25,2000,100,,,,0.25,0.8
SPH+CPI,5,0.7692307692307693,1.990909090909091,1,0.25,2000,100,,,,0.25,0.8
SPH+CPI,6,0.8076923076923077,2.1818181818181817,1,0.25,2000,100,,,,0.25,0.8
SPH+CPI,7,0.8356643356643356,2.3430962343096233,1,0.25,2000,100,,,,0.25,0.8
SPH+CPI,8,0.8461538461538461,2.4132231404958677,1,0.25,2000,100,,,,0.25,0.8
SPH+CPI,9,0.8566433566433567,2.4938775510204083,1,0.25,2000,100,,,,0.25,0.8
SPH+CPI,10,0.8636363636363636,2.554655870445344,1,0.25,2000,100,,,,0.25,0.8
SPH+CPI,1,0.40734265734265734,1.0,1,0.25,2000,100,,,,0.25,0.85
SPH+CPI,2,0.5611888111888111,1.2741433021806854,1,0.25,2000,100,,,,0.25,0.85
SPH+CPI,3,0.6625874125874126,1.5382585751978892,1,0.25,2000,100,,,,0.25,0.85
SPH+CPI,4,0.7272727272727273,1.7572115384615385,1,0.25,2000,100,,,,0.25,0.85
SPH+CPI,5,0.7814685314685315,1.9821029082774049,1,0.25,2000,100,,,,0.25,0.85
SPH+CPI,6,0.8111888111888111,2.1293103448275863,1,0.25,2000,100,,,,0.25,0.85
SPH+CPI,7,0.8391608391608392,2.2916666666666665,1,0.25,2000,100,,,,0.25,0.85
SPH+CPI,8,0.8479020979020979,2.350515463917526,1,0.25,2000,100,,,,0.25,0.85
SPH+CPI,9,0.8583916083916084,2.4317718940936865,1,0.25,2000,100,,,,0.25,0.85
SPH+CPI,10,0.8636363636363636,2.477732793522267,1,0.25,2000,100,,,,0.25,0.85
SPH+CPI,1,0.3811188811188811,1.0,1,0.25,2000,100,,,,0.25,0.9
SPH+CPI,2,0.5611888111888111,1.320872274143302,1,0.25,2000,100,,,,0.25,0.9
SPH+CPI,3,0.6678321678321678,1.5890052356020943,1,0.25,2000,100,,,,0.25,0.9
SPH+CPI,4,0.736013986013986,1.812351543942993,1,0.25,2000,100,,,,0.25,0.9
SPH+CPI,5,0.7797202797202797,1.9910313901345291,1,0.25,2000,100,,,,0.25,0.9
SPH+CPI,6,0.8041958041958042,2.1130434782608694,1,0.25,2000,100,,,,0.25,0.9
SPH+CPI,7,0.8286713286713286,2.257383966244726,1,0.25,2000,100,,,,0.25,0.9
SPH+CPI,8,0.8409090909090909,2.3409563409563408,1,0.25,2000,100,,,,0.25,0.9
SPH+CPI,9,0.8513986013986014,2.42299794661191,1,0.25,2000,100,,,,0.25,0.9
SPH+CPI,10,0.8583916083916084,2.484725050916497,1,0.25,2000,100,,,,0.25,0.9
SPH+CPI,1,0.40384615384615385,1.0,1,0.25,2000,100,,,,0.3,0.7
SPH+CPI,2,0.5576923076923077,1.2758620689655173,1,0.25,2000,100,,,,0.3,0.7
SPH+CPI,3,0.6573426573426573,1.5372340425531914,1,0.25,2000,100,,,,0.3,0.7
SPH+CPI,4,0.7307692307692307,1.784688995215311,1,0.25,2000,100,,,,0.3,0.7
SPH+CPI,5,0.7867132867132867,2.013333333333333,1,0.25,2000,100,,,,0.3,0.7
SPH+CPI,6,0.8111888111888111,2.1336206896551726,1,0.25,2000,100,,,,0.3,0.7
SPH+CPI,7,0.8391608391608392,2.2958333333333334,1,0.25,2000,100,,,,0.3,0.7
SPH+CPI,8,0.8461538461538461,2.34297520661157,1,0.25,2000,100,,,,0.3,0.7
SPH+CPI,9,0.8566433566433567,2.4244897959183676,1,0.25,2000,100,,,,0.3,0.7
SPH+CPI,10,0.8601398601398601,2.4552845528455283,1,0.25,2000,100,,,,0.3,0.7
SPH+CPI,1,0.40034965034965037,1.0,1,0.25,2000,100,,,,0.3,0.75
SPH+CPI,2,0.5576923076923077,1.2821316614420062,1,0.25,2000,100,,,,0.3,0.75
SPH+CPI,3,0.6608391608391608,1.5502645502645502,1,0.25,2000,100,,,,0.3,0.75
SPH+CPI,4,0.7307692307692307,1.784688995215311,1,0.25,2000,100,,,,0.3,0.75
SPH+CPI,5,0.7832167832167832,2.0,1,0.25,2000,100,,,,0.3,0.75
SPH+CPI,6,0.8094405594405595,2.1295896328293735,1,0.25,2000,100,,,,0.3,0.75
SPH+CPI,7,0.8374125874125874,2.2922755741127347,1,0.25,2000,100,,,,0.3,0.75
SPH+CPI,8,0.8444055944055944,2.339544513457557,1,0.25,2000,100,,,,0.3,0.75
SPH+CPI,9,0.8531468531468531,2.4077868852459017,1,0.25,2000,100,,,,0.3,0.75
SPH+CPI,10,0.8583916083916084,2.454175152749491,1,0.25,2000,100,,,,0.3,0.75
SPH+CPI,1,0.40034965034965037,1.0,1,0.25,2000,100,,,,0.3,0.8
SPH+CPI,2,0.5576923076923077,1.2821316614420062,1,0.25,2000,100,,,,0.3,0.8
SPH+CPI,3,0.6503496503496503,1.5268817204301075,1,0.25,2000,100,,,,0.3,0.8
SPH+CPI,4,0.715034965034965,1.7506112469437654,1,0.25,2000,100,,,,0.3,0.8
SPH+CPI,5,0.7727272727272727,1.993212669683258,1,0.25,2000,100,,,,0.3,0.8
SPH+CPI,6,0.8094405594405595,2.1749460043196542,1,0.25,2000,100,,,,0.3,0.8
SPH+CPI,7,0.8374125874125874,2.336116910229645,1,0.25,2000,100,,,,0.3,0.8
SPH+CPI,8,0.8461538461538461,2.394628099173554,1,0.25,2000,100,,,,0.3,0.8
SPH+CPI,9,0.8583916083916084,2.488798370672098,1,0.25,2000,100,,,,0.3,0.8
SPH+CPI,10,0.8636363636363636,2.534412955465587,1,0.25,2000,100,,,,0.3,0.8
SPH+CPI,1,0.40734265734265734,1.0,1,0.25,2000,100,,,,0.3,0.85
SPH+CPI,2,0.5629370629370629,1.2763975155279503,1,0.25,2000,100,,,,0.3,0.85
SPH+CPI,3,0.666083916083916,1.5433070866141732,1,0.25,2000,100,,,,0.3,0.85
SPH+CPI,4,0.7307692307692307,1.7607655502392345,1,0.25,2000,100,,,,0.3,0.85
SPH+CPI,5,0.784965034965035,1.9844097995545658,1,0.25,2000,100,,,,0.3,0.85
SPH+CPI,6,0.8129370629370629,2.1225806451612903,1,0.25,2000,100,,,,0.3,0.85
SPH+CPI,7,0.8409090909090909,2.284823284823285,1,0.25,2000,100,,,,0.3,0.85
SPH+CPI,8,0.8479020979020979,2.331958762886598,1,0.25,2000,100,,,,0.3,0.85
SPH+CPI,9,0.8601398601398601,2.426829268292683,1,0.25,2000,100,,,,0.3,0.85
SPH+CPI,10,0.8636363636363636,2.45748987854251,1,0.25,2000,100,,,,0.3,0.85
SPH+CPI,1,0.3811188811188811,1.0,1,0.25,2000,100,,,,0.3,0.9
SPH+CPI,2,0.5629370629370629,1.3229813664596273,1,0.25,2000,100,,,,0.3,0.9
SPH+CPI,3,0.6713286713286714,1.59375,1,0.25,2000,100,,,,0.3,0.9
SPH+CPI,4,0.7395104895104895,1.8156028368794326,1,0.25,2000,100,,,,0.3,0.9
SPH+CPI,5,0.7832167832167832,1.9933035714285714,1,0.25,2000,100,,,,0.3,0.9
SPH+CPI,6,0.8059440559440559,2.106290672451193,1,0.25,2000,100,,,,0.3,0.9
SPH+CPI,7,0.8304195804195804,2.2505263157894735,1,0.25,2000,100,,,,0.3,0.9
SPH+CPI,8,0.8409090909090909,2.322245322245322,1,0.25,2000,100,,,,0.3,0.9
SPH+CPI,9,0.8531468531468531,2.418032786885246,1,0.25,2000,100,,,,0.3,0.9
SPH+CPI,10,0.8583916083916084,2.4643584521384927,1,0.25,2000,100,,,,0.3,0.9
SPH+CPI,1,0.41083916083916083,1.0,1,0.25,2000,100,,,,0.35,0.7
SPH+CPI,2,0.5559440559440559,1.2610062893081762,1,0.25,2000,100,,,,0.35,0.7
SPH+CPI,3,0.6608391608391608,1.537037037037037,1,0.25,2000,100,,,,0.35,0.7
SPH+CPI,4,0.7377622377622378,1.7938388625592416,1,0.25,2000,100,,,,0.35,0.7
SPH+CPI,5,0.7884615384615384,2.0,1,0.25,2000,100,,,,0.35,0.7
SPH+CPI,6,0.8129370629370629,2.120430107526882,1,0.25,2000,100,,,,0.35,0.7
SPH+CPI,7,0.8391608391608392,2.2729166666666667,1,0.25,2000,100,,,,0.35,0.7
SPH+CPI,8,0.8461538461538461,2.3202479338842976,1,0.25,2000,100,,,,0.35,0.7
SPH+CPI,9,0.8566433566433567,2.4020408163265308,1,0.25,2000,100,,,,0.35,0.7
SPH+CPI,10,0.8601398601398601,2.432926829268293,1,0.25,2000,100,,,,0.35,0.7
SPH+CPI,1,0.40734265734265734,1.0,1,0.25,2000,100,,,,0.35,0.75
SPH+CPI,2,0.5559440559440559,1.2672955974842768,1,0.25,2000,100,,,,0.35,0.75
SPH+CPI,3,0.6643356643356644,1.55,1,0.25,2000,100,,,,0.35,0.75
SPH+CPI,4,0.7377622377622378,1.7938388625592416,1,0.25,2000,100,,,,0.35,0.75
SPH+CPI,5,0.784965034965035,1.9866369710467706,1,0.25,2000,100,,,,0.35,0.75
SPH+CPI,6,0.8111888111888111,2.1163793103448274,1,0.25,2000,100,,,,0.35,0.75
SPH+CPI,7,0.8374125874125874,2.269311064718163,1,0.25,2000,100,,,,0.35,0.75
SPH+CPI,8,0.8444055944055944,2.3167701863354035,1,0.25,2000,100,,,,0.35,0.75
SPH+CPI,9,0.8531468531468531,2.3852459016393444,1,0.25,2000,100,,,,0.35,0.75
SPH+CPI,10,0.8583916083916084,2.4317718940936865,1,0.25,2000,100,,,,0.35,0.75
SPH+CPI,1,0.4090909090909091,1.0,1,0.25,2000,100,,,,0.35,0.8
SPH+CPI,2,0.5524475524475524,1.259493670886076,1,0.25,2000,100,,,,0.35,0.8
SPH+CPI,3,0.6538461538461539,1.5294117647058822,1,0.25,2000,100,,,,0.35,0.8
SPH+CPI,4,0.7202797202797203,1.7572815533980584,1,0.25,2000,100,,,,0.35,0.8
SPH+CPI,5,0.7744755244755245,1.9841986455981941,1,0.25,2000,100,,,,0.35,0.8
SPH+CPI,6,0.8111888111888111,2.165948275862069,1,0.25,2000,100,,,,0.35,0.8
SPH+CPI,7,0.8374125874125874,2.317327766179541,1,0.25,2000,100,,,,0.35,0.8
SPH+CPI,8,0.8461538461538461,2.37603305785124,1,0.25,2000,100,,,,0.35,0.8
SPH+CPI,9,0.8583916083916084,2.470468431771894,1,0.25,2000,100,,,,0.35,0.8
SPH+CPI,10,0.8636363636363636,2.516194331983806,1,0.25,2000,100,,,,0.35,0.8
SPH+CPI,1,0.4160839160839161,1.0,1,0.25,2000,100,,,,0.35,0.85
SPH+CPI,2,0.5576923076923077,1.2539184952978057,1,0.25,2000,100,,,,0.35,0.85
SPH+CPI,3,0.6695804195804196,1.5456919060052219,1,0.25,2000,100,,,,0.35,0.85
SPH+CPI,4,0.7342657342657343,1.7619047619047619,1,0.25,2000,100,,,,0.35,0.85
SPH+CPI,5,0.784965034965035,1.9710467706013364,1,0.25,2000,100,,,,0.35,0.85
SPH+CPI,6,0.8146853146853147,2.1180257510729614,1,0.25,2000,100,,,,0.35,0.85
SPH+CPI,7,0.8409090909090909,2.27027027027027,1,0.25,2000,100,,,,0.35,0.85
SPH+CPI,8,0.8479020979020979,2.3175257731958765,1,0.25,2000,100,,,,0.35,0.85
SPH+CPI,9,0.8601398601398601,2.41260162601626,1,0.25,2000,100,,,,0.35,0.85
SPH+CPI,10,0.8636363636363636,2.4433198380566803,1,0.25,2000,100,,,,0.35,0.85
SPH+CPI,1,0.38986013986013984,1.0,1,0.25,2000,100,,,,0.35,0.9
SPH+CPI,2,0.5576923076923077,1.3009404388714734,1,0.25,2000,100,,,,0.35,0.9
SPH+CPI,3,0.6748251748251748,1.5958549222797926,1,0.25,2000,100,,,,0.35,0.9
SPH+CPI,4,0.743006993006993,1.816470588235294,1,0.25,2000,100,,,,0.35,0.9
SPH+CPI,5,0.7832167832167832,1.9799107142857142,1,0.25,2000,100,,,,0.35,0.9
SPH+CPI,6,0.8076923076923077,2.101731601731602,1,0.25,2000,100,,,,0.35,0.9
SPH+CPI,7,0.8304195804195804,2.2357894736842105,1,0.25,2000,100,,,,0.35,0.9
SPH+CPI,8,0.8409090909090909,2.3076923076923075,1,0.25,2000,100,,,,0.35,0.9
SPH+CPI,9,0.8531468531468531,2.403688524590164,1,0.25,2000,100,,,,0.35,0.9
SPH+CPI,10,0.8583916083916084,2.45010183299389,1,0.25,2000,100,,,,0.35,0.9
SPH+CPI,1,0.4090909090909091,1.0,1,0.25,2000,100,,,,0.4,0.7
SPH+CPI,2,0.5541958041958042,1.2618296529968454,1,0.25,2000,100,,,,0.4,0.7
SPH+CPI,3,0.6590909090909091,1.5384615384615385,1,0.25,2000,100,,,,0.4,0.7
SPH+CPI,4,0.7377622377622378,1.8009478672985781,1,0.25,2000,100,,,,0.4,0.7
SPH+CPI,5,0.7884615384615384,2.0066518847006654,1,0.25,2000,100,,,,0.4,0.7
SPH+CPI,6,0.8129370629370629,2.1268817204301076,1,0.25,2000,100,,,,0.4,0.7
SPH+CPI,7,0.8391608391608392,2.279166666666667,1,0.25,2000,100,,,,0.4,0.7
SPH+CPI,8,0.8461538461538461,2.3264462809917354,1,0.25,2000,100,,,,0.4,0.7
SPH+CPI,9,0.8566433566433567,2.4081632653061225,1,0.25,2000,100,,,,0.4,0.7
SPH+CPI,10,0.8601398601398601,2.4390243902439024,1,0.25,2000,100,,,,0.4,0.7
SPH+CPI,1,0.40559440559440557,1.0,1,0.25,2000,100,,,,0.4,0.75
SPH+CPI,2,0.5541958041958042,1.2681388012618298,1,0.25,2000,100,,,,0.4,0.75
SPH+CPI,3,0.6625874125874126,1.5514511873350922,1,0.25,2000,100,,,,0.4,0.75
SPH+CPI,4,0.7377622377622378,1.8009478672985781,1,0.25,2000,100,,,,0.4,0.75
SPH+CPI,5,0.784965034965035,1.9933184855233852,1,0.25,2000,100,,,,0.4,0.75
SPH+CPI,6,0.8111888111888111,2.122844827586207,1,0.25,2000,100,,,,0.4,0.75
SPH+CPI,7,0.8374125874125874,2.2755741127348643,1,0.25,2000,100,,,,0.4,0.75
SPH+CPI,8,0.8444055944055944,2.3229813664596275,1,0.25,2000,100,,,,0.4,0.75
SPH+CPI,9,0.8531468531468531,2.3913934426229506,1,0.25,2000,100,,,,0.4,0.75
SPH+CPI,10,0.8583916083916084,2.4378818737270875,1,0.25,2000,100,,,,0.4,0.75
SPH+CPI,1,0.40734265734265734,1.0,1,0.25,2000,100,,,,0.4,0.8
SPH+CPI,2,0.5506993006993007,1.2603174603174603,1,0.25,2000,100,,,,0.4,0.8
SPH+CPI,3,0.6520979020979021,1.5308310991957104,1,0.25,2000,100,,,,0.4,0.8
SPH+CPI,4,0.7202797202797203,1.7645631067961165,1,0.25,2000,100,,,,0.4,0.8
SPH+CPI,5,0.7744755244755245,1.9909706546275394,1,0.25,2000,100,,,,0.4,0.8
SPH+CPI,6,0.8111888111888111,2.1724137931034484,1,0.25,2000,100,,,,0.4,0.8
SPH+CPI,7,0.8374125874125874,2.3235908141962422,1,0.25,2000,100,,,,0.4,0.8
SPH+CPI,8,0.8461538461538461,2.3822314049586777,1,0.25,2000,100,,,,0.4,0.8
SPH+CPI,9,0.8583916083916084,2.476578411405295,1,0.25,2000,100,,,,0.4,0.8
SPH+CPI,10,0.8636363636363636,2.522267206477733,1,0.25,2000,100,,,,0.4,0.8
SPH+CPI,1,0.4143356643356643,1.0,1,0.25,2000,100,,,,0.4,0.85
SPH+CPI,2,0.5559440559440559,1.2547169811320755,1,0.25,2000,100,,,,0.4,0.85
SPH+CPI,3,0.6678321678321678,1.5471204188481675,1,0.25,2000,100,,,,0.4,0.85
SPH+CPI,4,0.7342657342657343,1.769047619047619,1,0.25,2000,100,,,,0.4,0.85
SPH+CPI,5,0.784965034965035,1.977728285077951,1,0.25,2000,100,,,,0.4,0.85
SPH+CPI,6,0.8146853146853147,2.124463519313305,1,0.25,2000,100,,,,0.4,0.85
SPH+CPI,7,0.8409090909090909,2.2765072765072767,1,0.25,2000,100,,,,0.4,0.85
SPH+CPI,8,0.8479020979020979,2.3237113402061857,1,0.25,2000,100,,,,0.4,0.85
SPH+CPI,9,0.8601398601398601,2.4186991869918697,1,0.25,2000,100,,,,0.4,0.85
SPH+CPI,10,0.8636363636363636,2.4493927125506074,1,0.25,2000,100,,,,0.4,0.85
SPH+CPI,1,0.3881118881118881,1.0,1,0.25,2000,100,,,,0.4,0.9
SPH+CPI,2,0.5559440559440559,1.3018867924528301,1,0.25,2000,100,,,,0.4,0.9
SPH+CPI,3,0.6730769230769231,1.5974025974025974,1,0.25,2000,100,,,,0.4,0.9
SPH+CPI,4,0.743006993006993,1.8235294117647058,1,0.25,2000,100,,,,0.4,0.9
SPH+CPI,5,0.7832167832167832,1.9866071428571428,1,0.25,2000,100,,,,0.4,0.9
SPH+CPI,6,0.8076923076923077,2.1082251082251084,1,0.25,2000,100,,,,0.4,0.9
SPH+CPI,7,0.8304195804195804,2.2421052631578946,1,0.25,2000,100,,,,0.4,0.9
SPH+CPI,8,0.8409090909090909,2.313929313929314,1,0.25,2000,100,,,,0.4,0.9
SPH+CPI,9,0.8531468531468531,2.4098360655737703,1,0.25,2000,100,,,,0.4,0.9
SPH+CPI,10,0.8583916083916084,2.4562118126272914,1,0.25,2000,100,,,,0.4,0.9
SPH+CPI,1,0.3986013986013986,1.0,1,0.3,2000,100,,,,0.2,0.7
SPH+CPI,2,0.5454545454545454,1.2692307692307692,1,0.3,2000,100,,,,0.2,0.7
SPH+CPI,3,0.6608391608391608,1.5714285714285714,1,0.3,2000,100,,,,0.2,0.7
SPH+CPI,4,0.7272727272727273,1.7932692307692308,1,0.3,2000,100,,,,0.2,0.7
SPH+CPI,5,0.7814685314685315,2.0156599552572705,1,0.3,2000,100,,,,0.2,0.7
SPH+CPI,6,0.8076923076923077,2.145021645021645,1,0.3,2000,100,,,,0.2,0.7
SPH+CPI,7,0.8286713286713286,2.2679324894514767,1,0.3,2000,100,,,,0.2,0.7
SPH+CPI,8,0.8374125874125874,2.32776617954071,1,0.3,2000,100,,,,0.2,0.7
SPH+CPI,9,0.8583916083916084,2.4908350305498983,1,0.3,2000,100,,,,0.2,0.7
SPH+CPI,10,0.8618881118881119,2.5212981744421907,1,0.3,2000,100,,,,0.2,0.7
SPH+CPI,1,0.39335664335664333,1.0,1,0.3,2000,100,,,,0.2,0.75
SPH+CPI,2,0.541958041958042,1.2741935483870968,1,0.3,2000,100,,,,0.2,0.75
SPH+CPI,3,0.6625874125874126,1.5883905013192612,1,0.3,2000,100,,,,0.2,0.75
SPH+CPI,4,0.7307692307692307,1.813397129186603,1,0.3,2000,100,,,,0.2,0.75
SPH+CPI,5,0.777972027972028,2.006741573033708,1,0.3,2000,100,,,,0.2,0.75
SPH+CPI,6,0.8076923076923077,2.153679653679654,1,0.3,2000,100,,,,0.2,0.75
SPH+CPI,7,0.8286713286713286,2.2763713080168775,1,0.3,2000,100,,,,0.2,0.75
SPH+CPI,8,0.8374125874125874,2.336116910229645,1,0.3,2000,100,,,,0.2,0.75
SPH+CPI,9,0.8548951048951049,2.4723926380368098,1,0.3,2000,100,,,,0.2,0.75
SPH+CPI,10,0.8601398601398601,2.518292682926829,1,0.3,2000,100,,,,0.2,0.75
SPH+CPI,1,0.39335664335664333,1.0,1,0.3,2000,100,,,,0.2,0.8
SPH+CPI,2,0.5437062937062938,1.2765273311897105,1,0.3,2000,100,,,,0.2,0.8
SPH+CPI,3,0.6468531468531469,1.5513513513513513,1,0.3,2000,100,,,,0.2,0.8
SPH+CPI,4,0.7132867132867133,1.7794117647058822,1,0.3,2000,100,,,,0.2,0.8
SPH+CPI,5,0.763986013986014,1.9931350114416475,1,0.3,2000,100,,,,0.2,0.8
SPH+CPI,6,0.8059440559440559,2.2017353579175705,1,0.3,2000,100,,,,0.2,0.8
SPH+CPI,7,0.8269230769230769,2.3234672304439745,1,0.3,2000,100,,,,0.2,0.8
SPH+CPI,8,0.8461538461538461,2.4524793388429753,1,0.3,2000,100,,,,0.2,0.8
SPH+CPI,9,0.8653846153846154,2.597979797979798,1,0.3,2000,100,,,,0.2,0.8
SPH+CPI,10,0.8688811188811189,2.6277665995975856,1,0.3,2000,100,,,,0.2,0.8
