,index,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,target,noisy target,group,level-0,level-1,level-2,marker
451,3,,0.37693823363544693,0.6013545358891004,,0.12485304486739436,0.0,,0.3647530995787595,0.1641677016802078,0.18487366219127477,1.0,1.976036466458758,1.0,,0.7602853935470032,0.0,0.22612407586130567,,0.20970034752989744,1.0,,0.1942440654249409,1.2526270955756245,1.0,2.0,,1.0,0.3344734903369111,0.4020623921290219,,0.45703577709957255,0.22500247592202915,0.3924818501120253,0.0,0.1801213303559522,1.0,,0.6323971939591407,1.0,1.0,2.0,1.0,1.3986565720757917,0.5054464541268375,0.0,,1.7857184044746957,,0.421205869600928,,61,61,mde-OM1-5,Engine,mde,mde-OM1,
375,73,,0.37501022362883096,0.4318319930283164,,,0.43596820073397846,1.70468552818105,0.7911506277466591,0.5086927929567295,0.5538930900076848,1.105315738799682,1.6584332916840294,0.48397649515640867,,0.07959544338445533,0.1908937832139905,0.46139401812673514,,0.2868384535502772,,0.5307599475487025,0.5202027949366624,1.4324722155590348,0.9658465112836874,1.61321182679987,,0.44865070568537224,0.43776681068553197,0.8522423279945717,,0.2121663069495803,,,,0.2785693085160153,0.2419275114107407,,0.32630676070792836,0.40030951137031834,1.4021793288245592,1.5271065739876835,0.5588479241154292,1.4738238389081924,0.36106206025535886,0.7418242270910331,2.5615041748291887,,0.5041536557596962,0.3827415976688362,0.5751569963478642,52,52,mde-OM1-3,Engine,mde,mde-OM1,
937,196,,,0.400778564254941,,1.4277578178554227,3.6579876399089564,1.0867737945883325,0.5330099165077073,0.25487096714918606,,2.6332882490704046,1.5400714806031979,0.3914495069732017,,0.5017926543031548,1.2376659563484365,0.49950935246919986,,0.36307164635658984,0.6120251217360335,0.3509820595364361,0.5915528062504046,1.3785339057801607,0.43940917166272636,1.4521943512463131,1.3381507076436794,0.43217065758923584,0.519162698371134,,,0.3947126502149115,0.2672677580225519,1.3495612674997841,0.3719155665538062,0.6713871411464264,0.6624975289689131,,1.713412628868676,0.63258059494719,1.769486074952498,,2.434925214560127,,0.5562615136700638,0.38421161766552087,3.7648831572071577,2.4968597570330706,1.402274752055916,0.826960175962239,0.657847420953295,45,45,mde-OM3-13,Engine,mde,mde-OM3,
693,41,,0.4821677013232294,0.2511642317278665,1.4073890571926495,1.3594862013419102,2.3322860221225254,1.0,,1.0,,,1.515685313789651,0.4571987583008332,,0.15292701677666368,1.7934068642305676,0.6449589517542814,0.48455681597720174,0.5139662996973409,0.2726838612166835,,0.39036328465592696,,0.8431034227542139,1.2214833775906844,1.3227676713038385,0.33336973957808097,0.8732296618503786,,,0.2738979011065301,0.1214052666126058,1.8430230382204174,0.25236589349331917,,0.6938959852867416,,1.3219942690104862,0.5954340830506428,1.3373270418654033,2.3617548832757587,,,0.0,0.6810038017308064,2.042656954856133,1.4877489920685205,1.6929241614811248,1.0,0.4976621734916161,64,64,mde-OM3-9,Engine,mde,mde-OM3,
63,1,0.3433806524353338,0.40867095617234706,,,0.0,0.6691949375585006,0.4702180575302869,0.5822878831851616,0.5384491074578704,,0.4302191231083338,1.0,0.5145022904037055,,0.8026817784227406,0.28283513149338685,0.911146996342323,0.48033530846904116,,0.3404342103107357,0.5286888984415459,0.41659022362402987,0.7522549856818749,0.7257485705155956,1.0,,1.0,,1.0,0.0795920211680231,,0.6655116851108962,0.06955443610509458,,,0.8898584448921338,,0.0,0.4259487530959023,1.212679372035198,0.7442621798064096,1.0,1.5373094359798491,0.7497369851814362,0.674671602702853,,1.5188121040669134,0.27401400562187356,0.0,0.4447983090155681,20,20,hde-OM1-5,Engine,hde,hde-OM1,
956,215,,,0.0,,1.3724919938937072,3.7997327916751824,1.8947031312656542,0.34584195788472827,0.523828411774229,,2.078395847036889,1.5137415166594068,0.8403398393354636,,0.591631131593201,,0.1232464965944935,0.300859040586051,0.5352903917727697,0.30452543790573905,0.8157003763025602,0.39187721973752593,1.305636287927827,0.4003933069068611,1.6736295760435076,1.6843264400941726,0.33871830814206566,0.4044115816837054,,,0.6254758218593478,0.26355821432404636,1.6470663791113334,,0.6250289806366214,0.5012995299603863,,1.4038979676124241,,1.7641503421282858,,2.367206599358578,,0.4905579174268116,0.12467195531297837,3.2975203381757403,2.4305832729882915,1.6718391833611903,0.4121340907834727,0.7748877178347003,60,60,mde-OM3-13,Engine,mde,mde-OM3,
267,32,1.5395748567563317,0.18435420807368263,,0.6474239564907018,0.22861555571505193,,1.5825980781000788,0.5101548147047306,0.43277502464389345,0.700404320974057,,1.0,0.4948509661676318,1.815947257763539,0.8290810477842642,0.31126189478092164,0.26996961334342956,0.5582951964169098,0.6464983512061887,0.1843444621693609,,,1.2862274635506812,,1.302223622549387,1.5131460393103269,1.0,,0.6839221233780273,0.503459490050827,,0.7594160167209669,0.48240216678581094,0.15191929334407825,,0.2903382556631933,,0.6765324517326552,0.1863097271265847,1.5614016389455534,1.2586575391987642,0.5629086738002979,1.3487110208312818,0.7467075922834883,,1.4207904090893335,1.5166945898908661,0.7050269668247673,,0.42169130486034373,51,51,hde-OM3-3,Engine,hde,hde-OM3,
598,19,,0.40517959858469416,0.5844780907114249,1.3984066589876223,1.2877265648523875,0.7538525750715214,1.3840528609778695,0.8362266921910909,0.6513077681815272,,1.3865292552850699,1.413319830929872,0.33070742678876014,,0.3857730701883344,1.3422470299360745,0.5824337457261639,0.24744260277008753,,0.020968758499751054,0.7019037843800056,0.4361329786082982,1.8377037601695263,0.28330895783297744,1.1327724258670695,1.715107636294399,0.6055876431648477,0.3512844431930657,,,0.9017520487024763,,1.5484400516819319,,0.4365167017072877,0.0,,1.572176363547964,0.21226974403870166,1.4596418188407045,2.8343752546651424,2.565100300047612,,0.32612275337324526,0.7452766203184158,2.7650058300804665,1.6602030904655167,0.40363268917169937,0.5482866623699212,0.31486424574272076,52,52,mde-OM3-6,Engine,mde,mde-OM3,
591,12,,0.3122023390811999,0.7457670079266258,1.6703681752137887,1.2796362166895692,0.8822567949234221,1.0,0.3657965327280038,0.393664387623286,,1.5863636127331442,1.0556921776536228,0.3668265020925041,,0.7639161103106339,1.8037247545627628,0.4454295237534517,0.2825457371277306,,0.5343781574401016,0.6537971572391178,0.6373804667509851,1.5662004834984828,0.2475993545363973,1.6209977690382908,1.493764060089826,0.24763615420356042,0.5354228419789345,,,0.8154651093619779,,1.3924903956638066,,,,,1.8213663203079669,0.30493440975664843,1.0,2.815348501945187,2.063295270135221,,0.9069603253037659,0.3260409592054774,2.525265195928296,1.2302186542675124,0.5399655776661793,0.7638401049462137,0.5069238123375922,50,50,mde-OM3-6,Engine,mde,mde-OM3,
410,27,,0.6817508892861526,0.21370661039487082,,,0.43151088519474207,1.2235923152717216,0.2739796999829771,,0.6308512952552612,1.8502307373368683,1.9218718000587827,0.3879459558443738,,0.8531261079967813,0.3283858290504341,0.3782318828259176,,0.5767461737660303,0.7396761916939468,,0.13299182567229234,1.3027365802185233,,1.0,,0.22593372746383947,0.08876112602229871,0.21201434701060368,,0.8237993781005125,0.6398468184723364,0.5511131203117046,0.54304333063802,0.5924172616187551,0.7384281609218097,,,,1.626182140106176,2.56366010445809,0.5290298864921819,1.8978988491630804,0.4398755766481726,0.483708646121354,2.669719770835763,1.3377206642470516,0.7200523871252205,0.13239217165678976,0.4184629358010939,55,55,mde-OM1-4,Engine,mde,mde-OM1,
959,218,,,0.8131665356101188,,1.549769647884361,3.63671100565116,1.885382104271713,0.4757906455117444,,,2.6042615670688143,1.2510370380872495,0.29990122533907976,,0.9392438877976353,1.637753238760315,0.5069445851573312,0.4878672945091893,0.53649387643451,,0.28560185508698144,0.4991564619529418,1.2868380110006814,0.6868339684616904,1.3739724469958308,1.5962939719142244,,0.5330826973842082,,,0.6659537826437227,0.6065627660187205,1.6981981915965765,0.25960411002227185,0.7019558274149856,0.512738691963939,,1.3969651399822007,0.5194331437340342,,,2.5981967161420774,,0.2771211353939157,0.6002172615006923,3.6919853104880174,2.9206149997026927,1.6636300852150145,0.41543206881942873,0.23525494792531398,45,45,mde-OM3-13,Engine,mde,mde-OM3,
403,20,,0.6868485356008428,0.33200892158519857,,,0.5176306574508432,1.426329968673633,0.7120861700410419,0.8513064826770513,0.5689662976157714,1.5905698411727451,1.5535320019828087,0.5726324359826895,,0.8365578354185425,0.8647222129845601,0.33902059658315664,,0.5501488094170985,0.8308799606914746,0.5572644786668484,0.3818293418515286,1.6274793844738265,,1.477254528997917,,0.6120069629999021,0.32797511488955433,0.7582203413368096,,0.0,0.7107622712511368,0.7476227322453128,0.5963088662515974,0.5572367617708495,0.8437351540823176,,0.319688475609413,,1.7370872260085979,2.5111159561652867,0.2857452975194955,1.4365261815647978,0.6851197251797543,0.03377086854838563,2.517694353295366,1.4212128107558133,0.6588749159782024,0.5976441813132111,0.4956057187812568,54,54,mde-OM1-4,Engine,mde,mde-OM1,
1042,301,,,0.494536271184202,,1.5139309238563383,3.730555057706039,1.338155519091485,0.30552202851987026,0.5953163284366683,,2.0152444574444233,1.359305810992618,0.2581011634691912,,0.43941964152656565,1.3804798869827344,0.5440541493304245,0.86326839541396,0.25293423844854923,0.6401061717823827,0.7758143668788103,0.6434365213923687,1.4267720705132756,,1.4724868565680447,1.8433959654159469,0.4056827272986134,0.4034413779423032,,,0.6567490249340737,0.6348476020768867,1.5517479915916228,0.711770184591277,0.6476320930330457,0.530270595132617,,1.1938101525392748,0.6572901551435149,1.6993479448482636,,2.256014179371389,,0.5254663829882048,0.07433124556990356,3.7002704134684525,2.325051116602509,1.5553619213156429,0.35062498933540237,,60,60,mde-OM3-13,Engine,mde,mde-OM3,
282,5,,0.48139688050114327,0.8485837228300299,,0.15023318763571722,0.4299062817851422,1.3330430976869299,0.4182767767089574,0.25801495195346347,1.0,1.7214049033411407,0.6932943427293166,,,0.606934014168947,0.5707563454528234,0.3844918101779085,,,0.21449843490725945,0.19187735088210173,0.17207725723072131,,0.761286435472679,1.6221128222954362,,0.7425296772714308,0.26132517706500963,0.6432041266394002,,0.7478732139731374,0.4952380434970251,0.5970010600856935,0.3816833402822197,0.25649141894146504,0.6973625612677572,,0.6225714255883744,0.5525108061589189,,1.3703163985766,0.695804319118708,1.6622687797577846,0.20020808147938363,0.5653709685678802,2.219699411902437,1.6076232338942575,0.5212559461688363,0.6831368044123746,0.0,34,34,mde-OM1-2,Engine,mde,mde-OM1,
0,0,1.0,0.317295272648242,,0.4971401257814669,0.012896872286720193,0.2684055306651455,0.5981941876295576,0.5896618179782376,0.46747007083482744,1.0,0.15695281677676465,0.45058638249361127,1.0,1.0,0.5122903386338419,0.1785847080833881,0.0,0.3729521917814969,,1.0,0.3822619185540227,0.6427160754144672,0.8403497674952107,0.5280680362171759,,1.0,,,1.0,,,,0.8140039798796904,0.8282735942647969,,0.0,,0.7454476722200635,0.5673835983364787,0.48904383393499695,0.5480381957917623,0.5101832590951747,0.4835399456279361,0.3250947902714347,0.293285370013866,,1.398151867497325,0.3334633487888876,0.2971875917700012,0.9362251059057155,1,1,hde-OM1-2,Engine,hde,hde-OM1,
881,140,,,0.44378564218269495,,1.3345276999447684,3.6707337315898623,1.6660712855134818,0.36635039583390977,0.49119363807086963,,2.6106639620876377,1.1275464597213598,0.39060753812957644,,0.5342822749879248,1.8027860421849633,0.2593167687747123,0.6954761141993226,,0.45320162768200156,0.2425587539705036,,1.479126735159323,0.7161336586870259,1.4471609350998849,1.5701824113823457,0.4197609988743101,0.5567747034936879,,,0.5215886058455731,0.5638017636435878,1.4640104353686694,0.15382101211333352,0.3913798144954661,0.49909539195447583,,1.6879385795923691,0.5065272548375751,1.4889707150751605,,2.419360443685419,,,0.5630929314416565,3.427672462417223,2.534886488549593,1.6441753583991223,0.43692493383915804,0.3879924636058931,47,47,mde-OM3-13,Engine,mde,mde-OM3,
1035,294,,,0.45000985608351574,,1.6781007491589748,3.643553273888379,1.413792881235443,0.5715345736722791,0.08842115023026308,,2.6031125796125596,1.7965041679378895,,,0.33383729703243387,1.4970038016019034,0.2749199124612272,0.3189299552302871,0.5607069785901017,0.573265669115583,0.14584307531082868,0.7694140078060965,1.6084020329756386,0.6808946288209965,1.3717077082195495,1.4369315219576186,0.6001196664555661,0.6468139725558782,,,0.5335141230816296,0.3992385359443779,1.5217200683187846,0.6075397940239684,0.6679276254361328,0.6769343703443832,,1.6644387455091176,0.5492294060320557,1.4621485310756892,,2.6502398130260136,,0.44882570651006853,0.35173330583068835,3.548053253627594,2.702498433368985,1.553393747734856,0.36792002130285156,0.5462442651042448,45,45,mde-OM3-13,Engine,mde,mde-OM3,
1019,278,,,0.31298427017870545,,1.5938742488987994,3.3477109271883694,1.6606141098053353,0.9282598395131785,0.9044711528990619,,2.8105787917492617,1.8194641217157415,0.5959140050573057,,0.3700177162945079,1.453098064084233,,0.3320430229452332,0.6411365640986983,0.4726901636383223,0.5503840071138979,0.6541656160555576,1.5088704613965875,0.26870081005972246,1.7724006229387537,1.6804511985883204,0.5779407113421359,0.4344947875699338,,,0.21614956285871192,0.2786364270212291,1.4645071602930084,0.7163843648623447,0.38976721056799324,0.640149723463808,,1.5023607398013872,0.4981176793412003,1.5477568938750337,,2.536972625234844,,0.18977926352211255,0.5496873531839029,,2.3453327470174266,1.312407633402064,0.1881681170253346,0.30539185518874334,48,48,mde-OM3-13,Engine,mde,mde-OM3,
365,63,,0.5306260877839507,0.9085860573201764,,,0.5637250193056859,1.395001077403799,0.813270950626398,0.3653094335921785,0.5550341864743155,1.4533489464965124,1.0257253642503277,0.24948658167835402,,,0.19904204757721367,0.6485047108639735,,0.6507095382683422,,0.010547484868127262,0.5974922613573613,1.7164433837833135,0.5067169631075165,1.48770552217115,,0.4842625662362665,0.5241188194046315,0.3548925330096131,,0.6066968515156854,0.18187623860904809,,0.8471456775656127,0.6059719288326729,0.6973271910532679,,1.0,1.0,1.6594495435920136,1.7054986206740752,0.4661129749990218,1.5827806860201075,,0.7735778558959294,2.752184745553437,1.6133880785845265,0.6399680220663613,0.267977015319595,0.5255503365419799,50,50,mde-OM1-3,Engine,mde,mde-OM1,
289,12,,0.2985569230570698,0.3446213822734223,,,0.46302880221968,1.6973916451391893,0.531561705378139,0.394173804174698,0.4660218541689393,,1.0,,,0.7128849688619486,0.3377775414852434,0.6658392397900171,,,0.6564543748665856,,0.4952046737453207,1.8873818084130152,0.3261517707498311,1.232881586164772,,,0.4727821730474057,0.4026280472160561,,0.0,0.2860682246693422,0.16653089323822756,0.5642789694155776,1.0,0.16099935557174422,,0.09722371315283444,0.6208399841271092,,1.42580018788376,0.5552091855425292,1.1508793770303356,0.6885574277250791,0.5084734084431578,3.0,1.6400823442337766,,0.6745605853733178,0.8225023969801363,32,32,mde-OM1-2,Engine,mde,mde-OM1,
173,5,1.6682158600735169,0.0,,,1.0,0.31501468831428536,1.4615463010688183,0.8884337061943619,1.0,0.24462283712055682,0.46888335148764493,,0.6296954496369077,0.6629336192327823,0.9880378210082403,0.06575813824451801,0.14943033711551987,0.6172518482625671,,0.33421647803784316,0.32894374910597735,0.630199761310851,1.3437879029562123,,1.7158070336730884,1.4729220207464,,,0.22851751509574966,0.16503786996997033,,0.8180817141277772,0.48118698791903436,1.0,0.7677437019444275,0.07860314312929848,,,0.23468012671247518,1.4604998116531414,0.8008675061158211,0.5298181979063332,,0.41882743044175375,0.3883015045294144,1.7572819883818451,1.1908066109253534,0.18705554877879946,0.7604216533810748,0.5567419053363553,35,35,hde-OM2-5,Engine,hde,hde-OM2,
948,207,,,0.6027372103404626,,1.3644033183804996,3.5780089100278194,1.6821224230860645,0.4704013776221059,0.6304719251676059,,2.2256585956115877,1.4884885710424922,0.6021427097613692,,0.5174447553047824,1.5819496791734668,0.4393081599559802,0.3775742413709281,0.2799772121887947,0.3336996950653485,0.4111957805158274,0.37887622422836115,1.286873891489934,0.7084687952208548,1.5537283874357102,1.4691438379976216,0.49085256631745894,0.5199405734307732,,,0.6095306628144471,0.7539481643344014,1.4696981047701465,0.34865878385105586,0.49892266163383914,0.1701186839737274,,1.3372720424134048,0.691994437732863,1.4290971247840987,,2.382448987261098,,0.5598375647804171,0.4365554144509859,3.6024016863499626,2.641641549036693,1.3741737740234434,0.5978585915637803,0.4700619880986183,45,45,mde-OM3-13,Engine,mde,mde-OM3,
631,17,,0.12377011161914706,0.4889951490287763,,1.2991002751678924,1.3696415974033926,1.669472058540159,0.356651343776325,,,,,0.6225365949860088,,0.6768051351244618,1.4301577394976333,0.2951915387809646,0.3874584135649166,0.17647831447418566,0.7751294894628943,,0.6522477043342089,,0.46444513070122323,1.5799472075175773,1.5650687087769364,0.40704322480514,1.0,,,0.5631451311591517,0.5023378269133139,1.7214420423094774,0.5593028600131286,0.548116887192013,0.5397008930085601,0.5350264623398567,1.5877865596664154,0.4536019243282958,,2.505261122778742,2.4847928571281654,,0.5280305027118743,0.48648901344733014,2.6218978391341565,,0.6002936977286125,0.5586938743651275,0.6757893629070043,60,60,mde-OM3-7,Engine,mde,mde-OM3,
490,5,,0.0,0.4469914146560189,1.563291742421904,0.5328298531564861,0.659481385188078,1.4101865118410695,,0.3500209495293561,,1.8477801338730422,1.2706924480149533,,,,1.7749414232378866,0.5855605092479055,0.7441613110105,0.853280687830815,0.4608649808946954,0.06402385839133246,0.3642823080952789,1.7293656582636114,0.3766434087038041,1.5453227374606031,1.2180042842249061,0.19488443803367167,0.2232164750217056,,,0.5825785707333018,0.6652324400379009,1.9286256327161433,,,0.5992473108207823,,1.5798201402519831,0.33642525171212123,1.599746128527767,2.772921252315326,1.293307461358883,,0.16403845157908317,0.0,,1.5285611726884367,0.2493007277046259,0.8154627501195533,0.6577714187781507,37,37,mde-OM3-4,Engine,mde,mde-OM3,
912,171,,,0.2762883868324896,,1.7943978905688196,3.8912037024881236,1.129082965321832,0.7291128180648969,0.380438087799547,,2.389343357084347,1.5941122494796742,,,0.8530025057996425,1.2318373657417896,0.6056361057025904,0.5728100471326899,0.36280212952470353,0.5298932623638363,0.27764198703334636,0.4954043564529513,1.6917664700352604,0.39904518340509065,1.0,1.2870967064316803,0.34820104174676464,0.5645909074850518,,,0.7452510708981114,0.13512587035707715,1.7412364102440763,0.20026125405146733,0.3170811435311752,0.4754181074660557,,1.7613529526307725,0.7569677014407756,1.6338549194534728,,2.295759400939429,,0.5432492392507994,0.434887984561087,3.5155808846262824,2.2982743718391005,1.7282325492985278,0.4394113083720337,0.7023911790712983,77,77,mde-OM3-13,Engine,mde,mde-OM3,
551,5,,0.05930702271659592,0.2223505675941056,1.769545506215629,0.42055910035144606,0.6602581167045036,1.0,0.5327000224664259,0.5393594605286661,,1.4302649922680957,1.50934694082954,0.6434074663019488,,0.6255889566452718,,0.9121033893363071,0.5023840327797878,0.6681144983445356,0.3358316973505445,0.6445099358223538,0.3415728575812174,1.6065617335498836,0.14625104468216135,1.400149925754318,,1.0,0.03359673497465293,,,0.32668733784567255,0.3853260680521685,,0.6377787770093175,0.12011005764921236,0.2935511064065644,,1.5682809227965449,0.4816828181435324,1.4811248651682873,2.4959742215388183,,,0.2386621975418556,0.5226099743712785,2.7917890371572582,1.551075263598522,0.2445784877414363,0.6992048475140856,,48,48,mde-OM3-5,Engine,mde,mde-OM3,
233,7,1.62775806350531,0.3898549604743371,,0.7461042905985059,0.0,,,0.3961413310039957,0.0,0.7823953901807813,1.9786797986129478,0.6977747135074541,0.43871471256988676,1.8585814663971505,0.23985873341239752,0.9162574071460292,0.916526088138471,0.264153182088633,0.21950988218427095,0.2922576040496814,0.2112082002466483,,1.658539966928174,0.7737794762476791,1.1224280737119643,1.1456368070104772,0.4660586158085818,,0.4330634103015067,0.6484955278191812,,0.006119927120463647,,0.6213220739887708,,,,,0.412340887343754,1.4884259963607476,0.8686937611418506,0.5753903698600191,2.0,0.0,0.6091471258931819,1.5747682707894401,1.9933130736805391,0.4919551191012962,,0.4721442413629028,41,41,hde-OM3-1,Engine,hde,hde-OM3,
850,109,,,0.29777780088847905,,1.603881156293117,3.714362603339322,1.6583139984185202,0.47119889741648274,0.35227940388446705,,2.3416507584302018,1.5358496711417318,0.6193647962588659,,0.5925945086624912,1.459581354993534,0.1640902142200999,0.25084289486237404,0.6295591344870207,0.42214315731331065,0.5215848206441887,0.3687454033843933,1.318941344209146,0.895755096447009,1.421988005801601,1.857126037482967,0.4873754209469835,0.7663514284488443,,,0.4995847976174236,,1.1596571486636975,0.37076578862459497,0.48551607474377734,,,1.3634510065764338,0.2112484931671609,1.4712668481157785,,2.324218858594782,,0.7335485401540611,0.61302054241839,3.783199114099284,2.636509255522037,,0.6001140619200259,0.0,54,54,mde-OM3-13,Engine,mde,mde-OM3,
178,10,1.6532220222032405,0.3373523401285319,,,0.7697686793241892,0.23034189832983668,1.4872115280872342,0.3671806458351427,0.4200577769604848,0.586501911915915,0.2822608947576181,,0.01141078072420388,0.5335601571924461,0.6029983375489002,0.4621632221314587,0.5318678341424354,0.7699374568486063,,0.5994072698077123,0.37191994812116375,0.6971464347785074,1.3994815703571362,,1.4644212008989572,1.6526873100749477,,,0.45573450763363543,0.7334312847124096,,0.42142991773646654,0.27357710485104847,0.6539373711752869,,0.08437061398537307,,,0.5354999848089012,1.4489669448964668,0.814689511245973,0.611872607575352,1.7733008855352659,0.570175274477298,0.19176536385843806,1.6377271386508985,1.4257448221597044,0.32280703360425855,0.6218926784606944,0.4826818749599536,40,40,hde-OM2-5,Engine,hde,hde-OM2,
940,199,,,0.2960552295789193,,1.3078351866067206,3.4957109416602323,1.4313296694248079,0.5925175425065868,0.501178402895357,,2.037370977274574,1.9060957148513167,0.5680228537806454,,0.603030612546606,1.5183573759733728,0.8717126342730669,0.13794311401376882,0.7384484007321918,0.5065940601547272,0.4741438484495877,0.5406584584599383,,0.23296144469818592,1.4989948372140653,1.9197018512837778,0.4695730588356438,0.5666274025313548,,,0.15681967005921202,0.15223387098727612,1.725207516455522,0.16575269641196616,0.5407843438394352,0.545362236584585,,1.3896912452389028,0.4119309705299873,1.563870153509857,,2.3319434897443667,,,0.6464257701590055,3.619701050574845,2.6673179208542743,1.5206016253039092,0.6085333157042985,0.2464966047442192,75,75,mde-OM3-13,Engine,mde,mde-OM3,
676,24,,,0.4588635729194253,1.1680996770427898,1.5783935484453158,3.0,1.946135533792792,0.4462130600199492,0.21421343872988885,,1.535484223266232,1.5659587314292596,0.6371542044908793,,0.45498450219817355,1.5564583469241033,0.509171767136324,0.3173738919709735,0.6976748475999129,0.5019123547855191,,0.47728753589476636,,0.2050826437841217,1.706639913705433,1.7675656744114188,0.8356556091572983,0.6446074886421349,,,0.6230406083937517,0.6170034610933519,1.5232439452429172,0.4977763608818162,,0.7196431797911298,,1.6945144316312666,0.6199365364514785,1.4546615635712903,2.931964180599441,2.731666321652086,,0.7487808280986576,0.6286296287761427,2.5677872103281194,1.5216188567122058,1.1395217921856966,0.44794867192252324,0.40714067615737065,63,63,mde-OM3-9,Engine,mde,mde-OM3,
994,253,,,0.16818710362020808,,1.2478874857181081,3.9108089528248495,1.7684106473202779,0.8238764530927939,0.7078343646798416,,2.6982752622526425,1.5770189192131188,0.8930747986506217,,0.5139231427630979,1.7272975898187948,0.16779176266468768,0.4840244936329759,0.4429999537008105,0.47131812007748364,0.2322037704168917,0.7669215652659095,1.3878227405220547,0.2035418493355085,1.4404942804499221,1.6594987024848684,0.19390693821167243,0.5569777912429872,,,0.38387853810520006,0.39912703178019915,,0.5156276454246802,0.5020741229967128,0.4323183086781885,,1.2816740328907823,0.6320281204587305,1.98856747735163,,2.376514280337176,,0.49680090695495355,0.39686139746060045,3.490439663192401,2.431097996424772,1.3156169852359039,0.9579395639754885,0.6914441719433764,60,60,mde-OM3-13,Engine,mde,mde-OM3,
799,58,,,0.6768878965298111,,1.6727553246721145,3.37723584285399,1.3826342550187074,0.24764185596576838,0.6539879106813021,,2.5445554829491566,1.539918389347572,0.5848318106175121,,0.009161033285688663,1.3156613699439754,0.8196158022483337,0.5969778543865316,0.6474414167603697,0.062466288256275905,0.1076059325888155,0.5485692806033239,1.3651790257959593,0.6557356067024908,1.5911618863377521,1.444425524577557,0.36777791734207554,0.6568668485051095,,,0.2993321953345231,0.3271810548722034,1.2343378963614353,0.7215967030850011,0.5768981434509745,0.5405775738968543,,1.3768599227387892,0.2904390265808261,1.7801893584764543,,2.5328606659542134,,0.8171869777508659,0.6174374393626092,3.4703781922410304,2.4687905957135987,1.372070841046792,0.5450357695971062,0.5545766371923417,47,47,mde-OM3-13,Engine,mde,mde-OM3,
701,7,,0.40526918000412643,0.9462049795488437,1.5104821868769278,2.0,,2.0,0.3534064373311788,0.49952723776164865,,1.1948167729390005,1.0,,,0.08242757549753364,1.0446628526388397,0.09935449710610086,0.4401320282068081,0.5314074132273559,0.4621958899899413,0.17475958223654867,1.0,1.286040226389035,0.0,1.0,1.8773058369228146,1.0,1.0,,,0.19532140388011124,0.8714537278688139,,0.47416176053008274,1.0,0.19196148199202864,,1.3547220291551882,0.8641810894251103,1.8584328416181477,2.6231957969194584,2.1876886773842377,,0.0,0.30415893803742894,3.677350619603028,2.0,2.0,,,65,65,mde-OM3-10,Engine,mde,mde-OM3,
899,158,,,0.5354975822142047,,1.212913403029607,3.608905239771085,1.4158765641528595,0.4602292689394606,,,2.688283140288985,1.495831142821722,0.6519722954527021,,0.5500433617505738,1.6757279941006165,0.7596893449394727,0.4269804936596779,,0.48866616775098143,0.3064759371721773,0.6620203146611277,1.3929019454206695,,1.5833783586102126,1.6574361872322259,0.4118428782829288,0.5317089338770681,,,0.554949612300937,0.5396718159578792,1.4555178969210711,0.6029560134647575,0.47893583819205415,0.41682861672509164,,1.4806112470675898,0.6038651371117864,1.5041242016533714,,2.378138297761923,,,0.4434913829349617,3.4852993241559242,2.4471017577903305,1.337191473872609,0.5218558351962046,0.6344871930076647,60,60,mde-OM3-13,Engine,mde,mde-OM3,
555,9,,,0.6826156756831038,1.5994928935978083,0.8663264823664963,0.21213672018878352,1.2442660639276029,0.6002554078296966,0.6125720207566681,,1.4426939420613876,1.8097799338524154,0.7934158130932547,,0.7847080582113163,,0.5101395373070788,0.3066935899392576,0.5664163018895488,0.1343737440382844,0.5923829372787309,0.3597365091886086,1.5902856549885909,0.3578079938190822,1.0,,0.5802718325577471,0.7133385139464089,,,0.5159658469909644,0.33701793055757495,,0.3251743341633248,0.6251370572000231,0.5557312153290839,,1.7433667198282043,0.4804024877281828,1.5961019469357798,2.5092395785592783,2.2976933726370676,,0.13699700038703183,0.0,,1.575146585846859,0.1462758826430438,0.03609977604849549,0.33584470705110675,48,48,mde-OM3-5,Engine,mde,mde-OM3,
849,108,,,0.3375986341159305,,1.4993092239376875,3.776956331418577,1.5152619152812914,,0.6943596466652997,,2.411685122532572,1.4563705707795176,0.6915940128905698,,0.6510707695264047,1.4591897912815148,0.3493356930958168,0.5887304159354874,0.29118677656135,0.29561742630968113,0.35593010455312035,0.3142477104096874,1.4299876336143764,0.37325135250276564,1.693713723592071,1.423837510527669,0.5467480135031174,0.6043381857896482,,,0.5209949308531413,,1.7719002338772274,0.35770922830888735,0.7938317029603833,0.11757459895504674,,1.5677496382453184,0.7056673033431657,,,2.726188150218457,,0.8400683398809534,,,2.112932023266454,1.4445601136898234,0.39743521361393613,0.6443433755160669,60,60,mde-OM3-13,Engine,mde,mde-OM3,
