index;F0;F1;F2;F3;F4;F5;F6;F7;F8;F9;F10;F11;F12;F13;F14;F15;F16;F17;F18;F19;F20;F21;F22;F23;F24;F25;F26;F27;F28;F29;F30;F31;F32;F33;F34;F35;F36;F37;F38;F39;F40;F41;F42;F43;F44;F45;F46;F47;F48;F49;F50;F51;F52;F53;F54;F55;F56;F57;F58;F59;F60;F61;F62;F63;F64;F65;F66;F67;F68;F69;F70;F71;F72;F73;F74;F75;F76;F77;F78;F79;F80;F81;F82;F83;F84;F85;F86;F87;F88;F89;F90;F91;F92;F93;F94;F95;F96;F97;F98;F99;target;noisy target;group;level-0;level-1;level-2;marker
53;0.7611086191559674;0.4534319240644552;0.7727377784707385;0.1392791959595028;;;0.8727554532155645;0.6687079278357321;;0.642295333825083;;0.6652142703764424;;;0.4791188549240099;0.6115472485467811;;0.12718241328543145;0.7726425845184042;0.708058260486946;0.5946156681107905;0.5367368966920623;0.8416121872061669;0.6149055824462601;0.3582768216429054;0.7680299324037826;;2.0496629583490633;0.352815467803235;0.42952170525210526;;0.3815216999805354;0.2227553769282528;0.5710059824337099;;0.3218425206813054;0.5158467467368999;0.6564422127346757;0.5035211721079345;0.6764831971333657;0.5083598688061424;0.5028733217516654;;0.14334701535744954;0.8982557898686174;;0.6985059160983547;;0.6278191702250203;0.37403692436763036;2.2270788213801236;0.5354883010544064;0.5740397116207477;0.3462722621399851;0.6340923275239109;1.5431343480355966;0.2967968897989095;0.11869141003779404;1.6439584449066207;0.4820094438968471;0.47658037538199555;0.3478213266194396;0.47503801275563157;1.0644288210003536;0.9812892346507641;0.8236021839013858;1.759756823078776;0.4190713838199596;0.7891420056966695;;;0.580403340338035;;0.2921215201700451;0.6089779398777242;0.28567441395307475;0.38238519648987945;0.5950810001745631;;0.17072770200722412;;1.3864912128942604;0.7731201458860818;0.3977795639152796;0.5215936064914726;;0.6724848327318191;0.34315697903278025;;0.48952452994150925;0.6477885952395867;0.3746087134505227;;0.7110214428961059;0.5020800540828937;0.5318577045531;1.7385638717138783;0.6251919356394167;;0.5609000714587875;56;56;mde-OM1-4;Engine;mde;mde-OM1;
15;;0.7358376466223596;;0.7159267276928223;;0.9071598318731043;0.8416376396900827;0.39795680158209507;0.6709693900212305;0.6044057629247696;;;0.572357064233734;0.509404506762213;;0.49542280425070223;0.4361666738287389;0.44470070905102566;0.8076936631427732;0.6806390961632676;0.6629062159762952;0.4381303979095709;0.0;0.25872044240181985;0.31855311151292526;0.12847958379336197;0.3000255217031796;;0.3182951667885416;;0.3439979290585691;0.7839308043919323;;0.5720286888225562;1.3550978323977272;;0.4681227836377873;0.6652464596357359;;0.5618037219341939;0.4522174895213315;0.6907242275793164;0.6386354779551091;;0.4071913345122474;1.2022604248114144;;0.5478399434258002;0.8830906201395001;0.57752506325055;;0.23883735936341804;0.2609261327762649;0.0952576763796251;;1.5926002189475326;;0.33479818295494246;1.4902176170533457;0.7052386621367509;0.7910075491429314;0.3856585146120217;0.21983496028534558;1.3297618111501122;;0.5984877941323972;1.7354258551630068;;0.6425657693203949;;0.556428183661521;0.47545663724142656;0.7113967916621183;0.5781582957875264;;;0.21460915275012535;0.32032910159773237;0.6963125279643209;0.0;1.2216409751619444;1.7051984053225648;0.16809743767341198;0.17771020091165826;0.4318789708507543;0.3014013659454928;0.24392700071954485;0.455601751825109;0.2512372839054826;0.6615470193719619;0.32638025979792457;;0.6392807009314025;0.6891815897137763;0.7125358288006143;;1.5249264024535556;;0.20037713669753845;;51;51;hde-OM3-3;Engine;hde;hde-OM3;
13;0.25727537658782457;0.3619589457240749;0.7469739835712632;0.6680448858559803;0.6507222466644154;;0.08914737082945505;0.0;;0.13034887721435012;;0.8818913475204403;;;0.5783010839025238;0.47963760013476375;0.0;;0.20192337327990215;0.4066909416612512;0.27187890086710514;1.0708410415292584;0.5935317492035455;0.6316771152230622;0.6867430339748545;0.39621306150262725;;;0.0887647635637678;;;;0.34604777163284706;0.8724195489021402;;0.670841587331019;0.23559355188351094;0.38376170338172366;0.7629761562493944;0.35803423904442666;0.4294757482551187;0.2781943707335655;1.4899967302819788;0.0;0.6547672545554133;;0.6509773165207733;0.89928882396754;0.5995097684877725;0.4638320550897231;2.6341517956311593;0.45407623438666683;0.22552566133098373;0.5446244163650189;0.03337390070364367;1.6205960381314457;0.5762549249374213;;1.7236535235708597;0.3570720288523433;0.593686108478263;;0.9561873973078392;2.0;0.751611237646236;;1.678528646654459;0.0;0.9016848584020257;;0.5534659893275452;0.22292394904395435;0.8198836995646216;0.08203404280454094;0.8569899775471859;1.0;0.1244114719079022;0.20466918884509608;;0.2883044666213873;;1.0;;0.0;0.557549264902065;;;0.625161831276742;;0.0;0.6450450016927606;0.31158922091129954;;0.3071819194947608;0.6338130226750104;0.6423192418223501;1.7356683618500748;0.3661404403592799;;0.2456718491711077;68;68;mde-OM1-6;Engine;mde;mde-OM1;
23;;0.43026911153231595;;0.2994171249669612;;0.6532322401460019;0.6162997932444474;0.6908630163182944;;0.46905289314120496;0.7245071431060041;;0.48723098113391194;0.22164273082344993;;;0.6382021223645413;0.320816385229543;;0.11235399619878125;0.5461875379141713;0.0;0.5674702634012861;;0.42788445530842784;0.28556198371747504;0.4337369925732424;;0.4461953847944449;0.40984553925839934;0.373227115366989;0.26873383941562096;0.6984896586782503;0.7317870528750725;1.5865366771067946;0.6782565204061256;0.5606038915685626;0.6192614764405024;0.6823628656622434;0.4252126299856212;0.43227627977238603;0.5049804702417404;0.3892786086797603;0.4788417794420134;;0.5788881791686887;0.4531446707410522;0.730479916602949;;0.35940669909301654;1.3143459902154229;0.29008623629057295;0.7396428258135623;0.71281076085679;0.40242173359421546;1.9412652056619233;;0.5644627615430269;1.221823471963931;0.7746697909388158;0.09103115385042088;0.4015844207178477;0.5901253021911131;;;0.4096676158984227;0.474840936773617;0.3718935530123539;0.7489359376672575;;0.9821295717670852;0.5995860060922706;0.4775646436707022;0.0;;0.5205041912097512;0.5873351132589627;0.34035973585935764;0.8291047101857564;0.8129336697748446;0.4548618074937598;0.45626431969341924;0.6941643322679646;0.6680992149170404;0.5950182779362135;0.17805909771378012;0.6253054135295528;;0.6987052406665586;0.4679316073651948;0.7121038946793494;0.8691121259717702;;0.4228491794221016;0.4037359351017049;0.4593698242989073;;;0.37127055210306487;;21;21;hde-OM2-1;Engine;hde;hde-OM2;
28;;0.14486790375677705;;0.5278287603391765;;0.7010524004504755;0.0;0.0;;0.27809593218435685;0.22380324843346763;;0.7082509515715106;0.40350797811080874;;;0.589832697177264;0.40276441941758184;;0.9901453243086532;0.930982301126468;0.7063480712246776;0.5993050063671376;;0.7207084210054582;0.7730773735341955;0.5785584258836008;;0.6837301800006453;0.6367525304883402;;0.14604590382907223;0.5583503702066269;0.5143079308303121;1.8436388396144094;0.47538400700606376;0.24347260423148703;0.45298400382570075;;0.551263616451571;;0.7056907591794526;0.09081110908965982;0.43994735040042043;0.7782892986963641;1.0;0.5282249054716807;;0.8261253970096625;0.8105340263596653;;0.4670395992600121;0.29631932533310046;;0.7143553908194687;1.966947390381687;;0.8213031515312526;1.4335253831139263;0.13625631875449368;0.5811635106398841;0.7083676776170298;0.3063890230336984;;;0.1166807814005142;1.6278250270315384;0.32719924650725185;0.6184070282912727;1.4725000340153303;;;;0.5595634015786437;;0.21002550070921414;0.39058177353619966;1.0;0.38858202871781167;0.5573911435881077;0.584907556415141;1.5864853140983202;0.6474523716162147;0.23571414731855347;0.20735334345978984;0.4026360943976601;;0.6004461251889304;;0.3804606724836347;0.14195271702248613;0.2912285965691682;0.6233793785383829;0.11120984215056237;0.46497354619334774;0.06952225442128665;1.287693133295516;;0.42836065315868954;;34;34;hde-OM2-5;Engine;hde;hde-OM2;
48;0.7021913271931356;;0.23600874979230288;1.6278896548489719;0.7900089105064859;;1.5266957384212532;1.6524262083558674;;;;0.30591270361495443;;0.012299427026586257;0.6501287524763699;0.34261228002680705;1.3053548574596385;0.4638662816272436;0.5702051615032642;0.6943779400594228;0.37249425322719537;;0.3955924156719819;0.2328502825234396;;0.6328770599744303;0.20650021690850356;3.6847101253893357;0.26426199345546675;0.5016212252910134;;0.16232189360205915;0.39763203814982967;;1.4444180990212878;0.6405126645122586;;;0.2355134127502659;0.5827991975725365;1.5821050938777705;;1.6011713991933587;0.48615945055683113;0.47722386096523417;;0.3489311523101504;0.5677090215873866;0.5711734599047871;;2.7187077821109087;0.5015117561620569;;0.18179919457593888;0.3133786798243729;1.555329312275993;;0.6084781512577412;1.6066137961308185;0.5830356364918883;0.7964278434283248;0.7504202305591908;0.6219360163240495;1.7931236716050205;;;2.693539089978983;0.3746621899069269;1.7982244248365542;2.626439443539636;0.5942074862004134;;0.5041772449023758;0.4085009169367116;0.5310519956794243;;0.42660530139858927;0.40136852743935314;0.41621157704067546;0.42441917018843217;1.1679415898202405;1.677987871363197;0.5577010412807801;0.57992475201693;0.37954309521804086;;0.541237907238478;;;1.4622657604075866;0.7013665191103123;0.5677126291958784;1.5270973618010122;0.32163248514188153;0.4500323916229735;0.19850897082443314;1.4013374138951074;1.5183113905329142;;0.5467753065062869;45;45;mde-OM3-13;Engine;mde;mde-OM3;
12;0.7848124727867025;0.3024371489511353;0.7062546221874233;0.6504953899552909;0.47384939616945926;0.39658800248665876;1.6149361240015967;0.2927216198865296;;0.3850929578726358;;0.7409141734176142;;0.39732714268970226;0.39497866104312995;0.33387922626176175;0.3754521554414506;0.3387911215902517;0.5129891087200169;0.4655097086227494;0.7404079518682996;1.3502420221668392;;0.3439837479225966;0.732253244410499;;0.9241797200635916;3.7520909480582825;0.3991971098148424;0.3907836189609798;;0.7210993237777361;0.9190431864482733;0.33296118149947856;1.7338753881656;0.47324566813025626;0.7861832782909826;;0.49251564570341144;0.5208356979298243;1.0;;;0.3144830084311886;0.553080722199443;;0.12302502232523681;0.6512769164565622;0.4490454724174587;;;0.47745873580608794;0.604599378702493;0.7859472038925528;0.4971776404407722;1.419818480261291;1.0;;1.9772108381034883;0.2185157306938071;0.8586693579207271;0.6444523393721749;0.0;2.0;0.5182466910968155;;1.4679474794278797;0.9308538831922557;0.0;;0.09567493487809005;0.6831963990930524;;0.25340110414102773;0.2692694489054415;;1.0;0.7588115180621454;;0.5438913894456092;;1.1327487892921329;0.5803470047347801;0.04118853452105278;0.4586774451178727;;;;;1.550991281429452;0.18863488389172486;0.5992082591495947;0.3280798070463346;1.0;0.28330234745299027;0.21584678996736034;1.582389520461386;0.12537046401390287;;0.3318262753610326;31;31;mde-OM3-4;Engine;mde;mde-OM3;
75;0.4783247279568587;0.6966570075640749;0.8551119796718861;0.2590754379744781;0.8905422330660201;;0.33608109789456325;;;0.5928933342411566;;0.3442350536347349;;;;;0.47956951338416337;0.5654694632565241;0.5730300949295548;;0.4594203130623344;0.3437693199729963;0.44865391884391503;0.7305784289533357;0.5483652598224765;0.7942278305852649;0.33160924515910545;1.3254162760699488;0.3374194966768947;0.5556458176777704;;0.3911361285866812;0.36703197900129675;;1.1187888698672244;0.5445207032471103;0.4212813353746894;0.5102497533095125;0.2215738024159721;0.639910932911273;0.03954092223569712;;1.623866179414185;0.8109687331227188;0.7987687440025071;;0.4948958633750216;0.5884081394876873;0.6052131954497472;0.4798427382511112;2.663451111457337;;0.7527409682495053;0.5259996095210723;0.6548850027812477;1.5396527537830664;0.36391662359684596;;1.274559026515055;0.47011459077572754;0.3550443236061925;0.7095943769502002;;;;0.6013245005476614;1.6230300321806264;0.5133621475018125;0.28603100589680336;;0.6284963687807511;0.34848029408555814;0.1223265449512927;;0.5862985030977134;0.7562008502086115;0.714433026520212;0.30606820152069897;;0.3203612787117431;;1.650700728219538;0.4413427843067396;0.6179359900435997;0.5487143570799863;;0.4955941033525879;0.5015733937260811;;0.40874611277050366;0.5865086468586498;0.8976732733297275;;0.5572953163358648;0.5228567646781043;0.1066123213863956;1.6070625403436893;0.3595599253123317;;0.5076619764052824;52;52;mde-OM1-3;Engine;mde;mde-OM1;
141;0.41631441178420747;0.49739017022596355;0.6144281377041627;1.593205257301348;0.2650614764185565;0.01434580743123917;1.840607089854917;1.7358161010195448;;0.3487672617392744;;0.5865052284058331;;0.20184434617731373;0.4967798730258764;0.5677439635934811;1.3898268618652136;0.7685349658832774;0.3335531218786282;0.38039972465030664;0.6928012371202065;;0.1869428767518741;0.7284911021974771;;0.43083775227744836;0.6605150195366477;3.7720816731539664;0.9807130941619433;0.7576944037152454;;0.2946060874121584;0.5894747635740517;;1.3980227325054055;0.5730521789284234;0.8910258399588435;;0.7873420614776178;;1.6153459655875708;;1.4835965888535672;0.3761166950334402;0.24308498082254634;;0.7817154083313941;;0.7621374487757142;;2.5542335894204076;0.676948818395922;;0.5285733494301753;0.6375499718759473;1.980136841482829;;0.48278084237721974;1.6854632879037235;0.537842124345061;0.0;0.18705054040413488;0.46559891949274423;1.2673238086444887;;;;0.17913595667786195;1.6238720454841569;2.102144986839929;0.5071225940537737;;0.1839870065423094;0.3201257453507583;0.29511108525002216;;0.24609599534782828;0.3387913931224995;0.34567071040397157;0.5205965090998315;1.7740785871508777;1.2386201470179599;0.6591216523134175;0.5196336670357949;0.09556080310237092;;0.3976524584286822;;;1.5761724514891622;0.7460939080777671;0.5397862215117835;1.223802712014277;0.49747013586564465;0.6112842935349718;0.6542074314979348;1.051053503431187;1.287963906505953;;0.431637152963016;47;47;mde-OM3-13;Engine;mde;mde-OM3;
34;0.628439111984438;0.49172281816874;0.7098503814705263;0.3776829006075588;;;0.45161045944221007;0.6524452944812623;;0.4558212097791409;;0.4773074794396082;;;1.0;0.560286774645116;;0.18482863991457502;0.5596170507676835;0.25307081131864445;0.37847410593982267;0.5213252870118396;0.4521161240869316;0.6565516304256279;0.6461687369447363;0.7792677741508128;0.583855657374556;2.8142163901778043;0.24684401125228161;0.5135197883424566;;0.40402587075156704;0.4042152915815507;0.355835277766418;;0.386065828222509;0.565658016295043;0.4270367001045778;0.6301720924482634;0.6205338764045168;0.6792330130396194;0.6473958406838564;;0.17079329914574887;0.6185920316462834;;0.777491716327923;;0.41262799125496397;0.49250875837605984;2.421074732841121;0.5093919445559583;0.4837227068642136;0.47636727890522085;0.5862220905002178;1.833401202109312;0.45274415140593477;;1.334855993744821;0.6929187450683902;0.5446931498724205;0.3680549385248471;0.5527698648508472;1.2439085144881474;0.5808426392106723;0.3742526610828278;1.551630505338393;;0.4329899615217198;;0.657063030866373;0.5877460213803553;;0.4119778240011275;0.3226198110978252;0.49666647542522024;0.6945650926361271;0.41917917773387103;;0.07547376719554073;;1.3814401333798283;0.3055991739185411;0.3984782762914311;0.3852638684591832;;0.3556317086348728;0.4627517937515435;;0.19259615315570416;0.6263816703169264;0.17703986108619468;;0.44703780795263903;0.7944732333463479;0.7256146293359044;1.5779414765530735;0.29235430501112203;;0.646285085381847;56;56;mde-OM1-4;Engine;mde;mde-OM1;
44;0.768007554689183;0.8081488128681578;1.0;0.4968477698931376;0.5695265645851388;;0.5440388679037418;;;0.6067143133989354;;0.5410553078992849;;;;;0.0;0.38958116377635127;0.39391879206566727;0.5374320071961639;0.3915651665690429;0.5334978594542757;0.49038680326881073;0.4681351612693712;0.5696384633675505;0.2331362917270049;0.7267575630306952;1.3883727849139638;0.4355569175275302;0.9836650103861384;;0.3208520945787187;0.6098048238592588;;1.680975516630028;0.3634912820055855;0.38506044127008593;0.49929528726556915;0.4588503440799195;0.5482525297988946;0.42283158001039406;0.5797651873673574;1.7300406523287208;0.664496354460382;0.6056775233135416;;0.5782285853935468;;0.5734349767955325;0.3209779130775298;2.4136387946795694;0.2643272236999667;0.2825317482408344;0.20965064565486202;0.579113418322565;;0.517988989272393;;1.4842346580402095;0.41317850112996324;0.35516004542622154;0.20267243193437176;0.22793913470483274;;;0.45555319197479494;1.2875596697427072;;0.6190318003617911;;0.6974011637431232;0.7169201109416523;0.9496756041548048;0.28289537460297287;0.38186586248649435;0.7777672276745683;0.7198403917656148;1.0;;0.7838181005777846;;1.39805177396849;0.6742516552323387;0.639795559502449;0.10834861535351893;;0.5950751306927722;0.6348424060112922;;0.20811226530018928;0.11702729649229127;0.09038988695115198;;0.48292029685064314;0.4494037790259643;0.2611328042783094;1.4848596283169542;0.4328129834993221;;0.3184485936722015;52;52;mde-OM1-3;Engine;mde;mde-OM1;
300;0.7553562606029363;0.5740237530802274;1.0;1.443383763494712;0.46667000172339823;0.5288027098098095;1.486258462353136;1.7404444776397332;;0.31286715066966275;;0.6888587139665242;;0.14768042469827758;0.5846282036990761;0.616422753617232;1.162305162980268;0.6448282524060902;0.34209479844818946;0.09040907363940852;0.5118103733698073;1.5887983574977618;0.28133916169231454;0.5385186287460579;;0.4381910566350978;;3.8376295635648328;0.27267777263461734;0.4318938758446835;;;0.3238291166212639;;1.3750011930542199;0.37507605958511336;0.660837264325497;;0.2815121379743996;0.7653432947523523;1.5884902027388799;;1.8055778986163296;0.6421706097737663;0.10328354764116632;;0.2267179818137626;0.6698098372963488;0.28565070817672006;;2.6104671043418155;0.6584536601550398;;0.3446625225768169;;1.4639699761880962;;0.5918008184750801;1.6636236325519014;0.7137305202589301;0.6860106400128027;0.5304111378265912;0.31982037793509954;1.641734435445752;;;2.6704231579030293;0.26427428466983655;1.5813839495123072;2.2568473357952348;;;0.3477479530776964;0.29688996328583683;0.19389411444590735;;0.5409089637380822;0.6576543693551815;0.5365621504887621;0.5551771501032645;1.6258792531597939;1.5144556802130733;0.4053020869528329;0.23349952880958463;0.40655503825656547;;0.34597264894486773;;;1.5775037851507254;0.4519208246272661;0.5697119676274406;1.561631040661349;0.5249715203977006;0.4971201590007134;0.16359356433653635;1.117564550838933;1.6605285008521826;;0.5646999299318666;47;47;mde-OM3-13;Engine;mde;mde-OM3;
52;0.5955304579733872;0.6314001074057725;0.42788716113150976;0.4837464106917464;0.19401311781326305;;0.7698874136644868;;;0.5449156113873341;;0.8395370982854862;;;;;0.34475617883541076;0.4614592107724116;0.4910631735411746;0.6863856627796971;0.7405785938775709;0.4149234856202338;0.31018766666701947;0.383062490131148;0.5007238411888145;0.8036740871205533;0.3161437778038021;1.6421840354573303;0.6061696829977439;0.5939671257800584;;0.5474020619039197;0.3768032195640354;;1.435364295848314;0.49343077052606343;0.22642936657852947;0.47235748255509263;0.4751747744932599;0.6105440588967299;0.2892398137872405;;1.8152366334461971;0.6633868542272314;0.6458817672985018;;0.4998013949604953;0.49023716333971723;0.5030738664481772;0.3415398175675533;2.450774426651823;0.5469060764728925;0.7472233201974154;0.05768945376747067;0.9016034998502555;;0.894993665928924;;1.3684393560757424;0.6133105758153895;0.34780686867766153;0.7347670655518255;0.3061058070880977;1.2960701345633638;;0.7317944680681511;1.3929022116720908;0.5147128199163137;0.45072886311435434;;0.869883969823004;0.3470553242264066;0.271315748463302;0.33998443268146133;0.4247447617076617;0.5336063768280822;0.4082992620427765;0.6906633761972512;;0.7956763872437046;;1.3134400995282451;0.522905170250577;0.5294219655761518;0.5034111328640858;;0.6184138398670256;0.6992930637620299;;0.5175612393634447;0.47041054983464825;0.89679929321957;;0.8364585402471632;0.2515415103240411;0.8337319759594709;1.3073185884043783;0.2566254090831347;;0.4727122185362836;54;54;mde-OM1-3;Engine;mde;mde-OM1;
19;0.5519941174871198;0.3982145771822895;0.1623340305746797;0.37027498885316423;0.2912903546559662;;1.268170591996777;;;0.22055396100862956;;0.8486178620502913;;0.7352872780073433;;0.4128334745118682;1.6426910518914684;0.6517341193147376;0.7331755087073214;;0.5968953204972363;;0.5615183635826798;0.3882786490547406;0.4135606074022339;0.5326603920643785;0.7324459545158112;3.1741105755263654;0.31978138998169536;0.5092409940704375;;;0.28040693735028727;0.5134578554239109;1.5086613219217802;0.5967207837720946;0.6039431074076911;;0.33755903988915087;0.7167385512071869;1.8373281404152588;;;0.49835549026963133;0.8845099314027163;;0.371406011090015;0.4727178174025983;0.6371763452726951;;2.281594553486388;0.0;0.16719345209181982;0.5395764372452367;0.34885798648378513;1.9412825395725504;0.0;0.30228089018530047;1.6984870656521767;0.6747156271959226;0.6063965074070369;0.5463431171983869;0.3566685469803352;1.9408777068426462;0.6527114223173164;;1.6570446874932023;0.5140918988557146;0.5996869265127512;1.6508124235751105;0.21943167497756136;0.7218138761849637;0.34712033634806816;0.3498872413439195;0.588752300689944;;0.2737496087764666;0.6423328003929372;0.5690139225698813;0.6994394959322545;1.698374183851707;1.0;0.0;0.18542849334377984;0.0;;0.5379778992091651;;;1.710718207215376;0.7272055089087507;0.6749991700650448;1.3279057505715444;0.38641795077133606;;1.0;1.189297325310853;0.44179198268866277;;0.4095904989202538;60;60;mde-OM3-7;Engine;mde;mde-OM3;
21;;0.552271255179851;0.8640455972002038;0.4227218843121974;;0.211645587529879;0.4271457363456258;0.39021783894710965;0.5731082489695285;;;;0.46330569092637;0.5347159700305477;;0.2607348656131227;0.6637386851354724;0.4469891819083695;0.5547959458136658;0.7261333214004982;0.509200044677427;0.537170765421083;0.8643748599315056;0.32005672773103816;0.029340517717990032;0.8457860799536546;0.5246003519536165;1.645901013597724;0.47809755407867;;0.5299286254685055;0.8132529067215134;0.4323533021663979;0.3955639275824105;1.4722159519030438;;;0.26282240153179004;;0.49889325773318577;0.25010559032760415;0.358250449791019;0.6171092205671842;0.638719268843908;0.5108109280007719;1.3228823503524019;0.3223936186687151;0.821111251490553;0.2889244403191892;0.6525253995643415;;;0.646909196617184;0.07846407661765126;;1.8322712738293436;;0.383227583799102;1.4196981154805193;0.41425854911625276;0.7902935889012328;0.006580883365418047;0.5846334910236014;1.50914115759984;;0.2783891308949808;1.3530417889659938;;0.19951060766529702;;0.5197913999262856;0.5169039927996738;0.44902595049585653;0.2644898510760026;;;0.1296549344059158;0.36306954995738017;0.5126316937313892;0.52182472506236;1.5052119378696003;1.221324600402562;0.23958259627007533;0.24957650209760143;0.39157407115014;0.294474287200003;0.39270714807769735;0.18522519245626995;0.3571464107439082;0.48524347162837117;0.021761692341445885;;0.6411697090315585;0.5372945468647663;0.5797334514227027;;1.6229203996459138;;0.6098186557925933;;52;52;hde-OM3-3;Engine;hde;hde-OM3;
3;0.48043532807813255;1.0;0.4161267264334094;0.9836902718559916;0.3753216723671443;;1.3408604204768255;;;0.7937522820478947;;0.9637330760912918;;;;0.27122294406229264;1.0209930155418943;0.6480850476444379;0.4541434111206181;0.493720114023489;;;0.6760431378820374;0.3179836304953177;0.3760791327829213;0.0;0.09262387162807796;3.6116154914661274;;0.4215633330711985;;;0.803027373987094;0.3834747712903104;1.6416648922515624;0.6775256769423785;;;0.4018233753385542;0.6908179072735148;1.6054242159587697;;1.8684239181680058;0.238042493817216;0.3522050382966432;;0.7285631776675533;0.3812879484981793;0.5091531674934369;;2.743676624067403;0.6364652538580838;0.5947829423776988;0.6784147227093079;0.5347488263512997;1.854376831783989;0.6429157553839624;0.5400775766567041;1.3437259818480922;0.2129269052166108;0.1508239146524316;0.35193320752509333;0.561252045795918;1.3929431776739838;0.31360522100749877;;1.503435481221457;0.7958087774199892;0.604237094520896;;0.3856802402968492;0.3209697994678734;0.7011595407320506;;0.25411325394955236;;0.17916380269381765;0.645010607724437;0.6921478422269673;0.5858982476953329;1.4279482651964752;1.3085560578898485;0.24203349218875872;0.7708760326184195;0.45396398302498775;;0.4610003039139542;;;1.580482402092628;0.44016006798674656;0.8408335077538516;1.60578160001226;0.6096009605698025;;0.43020035418759955;1.4463545397687185;0.0;;;60;60;mde-OM3-7;Engine;mde;mde-OM3;
38;0.42276981916057677;0.2817656034291627;0.17853629267272944;0.39039974661895355;0.4949805892426551;;0.4307370828714302;;;0.4971901933051587;;0.7303892565652546;;;;;0.5875220125018704;0.5667956861266352;0.3270569142346963;0.30307728800107503;0.4785299739310159;0.8342788101375828;0.3566758739201906;0.4908617910187027;0.6783753847254499;0.6320121268186696;0.5723467542819325;1.6947563747134584;0.38790498892949715;0.5384239955743941;;0.5501092035605388;0.4539961375071694;;1.4104732078499598;0.3618827600830173;0.5204432862410882;0.3343431362104218;0.6124753291530488;0.5538478733718134;0.32520879571033784;0.6073309822418812;1.6396667352977579;0.43725857009401037;0.6226269368259076;;0.6652675873791123;0.3630747351992452;0.4637698813890393;0.45348225559699723;2.303816142685579;0.5770857262280569;0.7905057390408979;;0.4862813146722678;1.8192188222420504;0.14534032748625533;;1.455414833965223;0.4853300277356388;0.43758864940211745;0.28422451681239025;0.0;1.3999078710029806;;0.44792514570485586;1.5479376364396347;0.2431439435560627;0.45432514601571006;;0.19447729856253407;0.7287744968213193;0.48461561325275954;0.5633313889998587;0.6364970172959991;0.29875735946807747;0.6621135953788115;0.8479888471808184;;0.674338229474533;;1.4076441915306632;0.6702380174493703;0.6928085171536431;0.19950567357745727;;0.4100887923053252;0.3795769155364135;;0.4625655105330601;0.4973879788911114;0.5950435425759802;;0.5595975230293234;0.6912708010530924;0.44750672036200095;1.222691946801163;0.7073971700282468;;0.49040520874594623;52;52;mde-OM1-3;Engine;mde;mde-OM1;
15;;0.37718330637201997;;0.39724786795224587;;0.49808677491898623;0.15589040500034798;0.39217300541869293;;0.6413667875292298;0.6533016284319834;;0.810257564848156;0.40597314874819884;;;0.38275882268280675;;;0.4194996685342199;0.7293949763611102;;0.23976571855756254;;0.40772764485256086;0.4819674756617294;0.7706376028990279;;;0.4318594580968719;;0.23793476874482217;0.36006625517311003;1.0;1.8087360605608174;0.5241092260857338;0.6025712866647713;0.18266162967718733;0.8344558555326486;0.7106672546636694;0.5513770125669215;0.6876843106266433;0.0844909224759369;0.7069675000013323;0.7416820095049375;;0.2739126345396506;0.267057986890854;0.09793989794355248;0.41099782806764945;1.7136569079986947;0.5428937941307188;0.7417045587451512;0.7426153922148613;0.6738251229164449;1.206647577585191;;0.5524680012650913;1.1863828519942192;0.3569328963876661;0.3841196987397822;0.4768693005587493;0.6916450772763201;1.7792753852631298;;0.48025024611697414;1.6038065691384324;0.4640213512098741;0.36338845363706507;1.250695984354048;;;0.9814946512391819;0.0;;0.6267039546074716;0.5231750100177123;0.708174121245344;0.45783727327101686;0.857866758069309;0.8483218287945496;1.3305017688859595;0.5877774920134241;0.2798794756320774;;0.010767315289406148;;0.3585019410862324;;0.4626493463226675;0.5051918742686979;0.9088330425259581;0.6540172272754918;0.667698999154319;0.7046813576270494;0.0;1.0192064939479024;;0.6331831671125372;;41;41;hde-OM2-5;Engine;hde;hde-OM2;
28;0.3812950778587053;0.714128949747868;0.3051472712399775;0.2850010437411621;0.34460486074189595;0.6311432387062832;;0.32692720458067337;;0.6898805246998809;;0.834564556778891;;0.4018927373595305;0.37788168589224436;0.037780026626062016;0.5112656364823026;0.3188854312547672;0.8160328027871565;;;;0.31504497927965847;0.185602065801739;;0.6146889438435224;0.4237703493948407;3.2823526211521377;0.34704725146014603;0.0;;0.6811820440348831;0.5394459835046884;0.7251409775941435;1.303815047274105;0.3145059838742063;0.28177185140813693;;0.44134363294981355;0.8918720574003318;1.5579130656319777;;1.0;0.4340099197616024;0.821606097069496;;0.5494477230363353;0.4437062390266938;;;2.9946415861290854;0.3615656388617001;0.2114935749078442;0.0;0.365596434608398;1.8791275233383988;0.18463549827273204;0.8740521954523318;1.2133807718855598;0.4891890932337775;;0.506676960025268;0.6336636898359744;1.1435416861368282;0.26844625362560587;;1.8665613166873203;0.6957710230429098;0.3671433828086404;1.2017984789326013;0.3002375658504201;0.32752921516782085;0.842321215172143;0.6548538352978449;0.7482052450210689;;0.13420341457299365;;;0.3646263411587269;;1.3935786756617232;;0.4420562784347473;0.5315191864383929;;0.272097600548759;;;1.4049289131359066;0.1583653052907832;0.33887495137506096;;0.12942328447785062;0.53839980782833;0.41836221348706865;1.384356248641256;0.981782714214231;;0.23509043814271113;48;48;mde-OM3-5;Engine;mde;mde-OM3;
