R_e,A@e,Method,RA@e,gini,p value,Run,SPH Executed,info loss,SPH A@1,CPI A@1,Avg Acc SPH+CPI,Avg RA
3,0.6766666666666666,Tailored Approach,1.2266009852216748,0.2,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7290000000000001,1.5412439240233504
4,0.7133333333333334,Tailored Approach,1.3691588785046729,0.2,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7290000000000001,1.5412439240233504
5,0.74,Tailored Approach,1.5,0.2,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7290000000000001,1.5412439240233504
6,0.77,Tailored Approach,1.6753246753246753,0.2,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7290000000000001,1.5412439240233504
7,0.7866666666666666,Tailored Approach,1.7881355932203389,0.2,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7290000000000001,1.5412439240233504
8,0.79,Tailored Approach,1.8143459915611815,0.2,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7290000000000001,1.5412439240233504
9,0.8033333333333333,Tailored Approach,1.933609958506224,0.2,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7290000000000001,1.5412439240233504
10,0.81,Tailored Approach,2.0,0.2,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7290000000000001,1.5412439240233504
1,0.49666666666666665,CPI,1.0,0.2,0.85,,,,,,,
2,0.59,CPI,1.1581920903954803,0.2,0.85,,,,,,,
3,0.62,CPI,1.2473118279569892,0.2,0.85,,,,,,,
4,0.6466666666666666,CPI,1.3608247422680413,0.2,0.85,,,,,,,
5,0.67,CPI,1.4875621890547264,0.2,0.85,,,,,,,
6,0.6966666666666667,CPI,1.6602870813397128,0.2,0.85,,,,,,,
7,0.7133333333333334,CPI,1.7850467289719627,0.2,0.85,,,,,,,
8,0.7466666666666667,CPI,2.0625,0.2,0.85,,,,,,,
9,0.7566666666666667,CPI,2.154185022026432,0.2,0.85,,,,,,,
10,0.7766666666666666,CPI,2.356223175965665,0.2,0.85,,,,,,,
1,0.5566666666666666,Tailored Approach,1.0,0.2,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.718,1.5653783911842956
2,0.6233333333333333,Tailored Approach,1.106951871657754,0.2,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.718,1.5653783911842956
3,0.6633333333333333,Tailored Approach,1.221105527638191,0.2,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.718,1.5653783911842956
4,0.7,Tailored Approach,1.3666666666666667,0.2,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.718,1.5653783911842956
5,0.7266666666666667,Tailored Approach,1.5,0.2,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.718,1.5653783911842956
6,0.7466666666666667,Tailored Approach,1.6205357142857142,0.2,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.718,1.5653783911842956
7,0.7666666666666667,Tailored Approach,1.7608695652173914,0.2,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.718,1.5653783911842956
8,0.79,Tailored Approach,1.9451476793248945,0.2,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.718,1.5653783911842956
9,0.8,Tailored Approach,2.033333333333333,0.2,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.718,1.5653783911842956
10,0.8066666666666666,Tailored Approach,2.0991735537190084,0.2,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.718,1.5653783911842956
1,0.5266666666666666,CPI,1.0,0.4,0.7,,,,,,,
2,0.5733333333333334,CPI,1.0813953488372092,0.4,0.7,,,,,,,
3,0.62,CPI,1.2258064516129032,0.4,0.7,,,,,,,
4,0.66,CPI,1.393939393939394,0.4,0.7,,,,,,,
5,0.6866666666666666,CPI,1.5339805825242718,0.4,0.7,,,,,,,
6,0.7066666666666667,CPI,1.6603773584905661,0.4,0.7,,,,,,,
7,0.7233333333333334,CPI,1.7834101382488479,0.4,0.7,,,,,,,
8,0.7466666666666667,CPI,1.9776785714285714,0.4,0.7,,,,,,,
9,0.76,CPI,2.1008771929824563,0.4,0.7,,,,,,,
10,0.7766666666666666,CPI,2.2703862660944205,0.4,0.7,,,,,,,
1,0.5733333333333334,Tailored Approach,1.0,0.4,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.731,1.5135047098809986
2,0.64,Tailored Approach,1.1041666666666667,0.4,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.731,1.5135047098809986
3,0.6733333333333333,Tailored Approach,1.198019801980198,0.4,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.731,1.5135047098809986
4,0.72,Tailored Approach,1.3796296296296295,0.4,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.731,1.5135047098809986
5,0.75,Tailored Approach,1.5244444444444445,0.4,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.731,1.5135047098809986
6,0.7733333333333333,Tailored Approach,1.6594827586206897,0.4,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.731,1.5135047098809986
7,0.79,Tailored Approach,1.7721518987341771,0.4,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.731,1.5135047098809986
8,0.79,Tailored Approach,1.7721518987341771,0.4,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.731,1.5135047098809986
9,0.8,Tailored Approach,1.8625,0.4,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.731,1.5135047098809986
10,0.8,Tailored Approach,1.8625,0.4,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.731,1.5135047098809986
1,0.51,CPI,1.0,0.4,0.8,,,,,,,
2,0.5633333333333334,CPI,1.0946745562130178,0.4,0.8,,,,,,,
3,0.6033333333333334,CPI,1.2209944751381216,0.4,0.8,,,,,,,
4,0.64,CPI,1.3802083333333333,0.4,0.8,,,,,,,
5,0.6633333333333333,CPI,1.5075376884422111,0.4,0.8,,,,,,,
6,0.6933333333333334,CPI,1.7019230769230769,0.4,0.8,,,,,,,
7,0.7266666666666667,CPI,1.944954128440367,0.4,0.8,,,,,,,
8,0.74,CPI,2.054054054054054,0.4,0.8,,,,,,,
9,0.75,CPI,2.1466666666666665,0.4,0.8,,,,,,,
10,0.7633333333333333,CPI,2.2838427947598254,0.4,0.8,,,,,,,
1,0.5633333333333334,Tailored Approach,1.0,0.4,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.7310000000000001,1.529380352412987
2,0.64,Tailored Approach,1.1197916666666667,0.4,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.7310000000000001,1.529380352412987
3,0.6766666666666666,Tailored Approach,1.2216748768472907,0.4,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.7310000000000001,1.529380352412987
4,0.72,Tailored Approach,1.3888888888888888,0.4,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.7310000000000001,1.529380352412987
5,0.75,Tailored Approach,1.5333333333333334,0.4,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.7310000000000001,1.529380352412987
6,0.7733333333333333,Tailored Approach,1.668103448275862,0.4,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.7310000000000001,1.529380352412987
7,0.79,Tailored Approach,1.780590717299578,0.4,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.7310000000000001,1.529380352412987
8,0.79,Tailored Approach,1.780590717299578,0.4,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.7310000000000001,1.529380352412987
9,0.8033333333333333,Tailored Approach,1.900414937759336,0.4,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.7310000000000001,1.529380352412987
10,0.8033333333333333,Tailored Approach,1.900414937759336,0.4,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.7310000000000001,1.529380352412987
1,0.5133333333333333,CPI,1.0,0.4,0.75,,,,,,,
2,0.5666666666666667,CPI,1.0941176470588236,0.4,0.75,,,,,,,
3,0.6033333333333334,CPI,1.2099447513812154,0.4,0.75,,,,,,,
4,0.6233333333333333,CPI,1.2994652406417113,0.4,0.75,,,,,,,
5,0.6533333333333333,CPI,1.469387755102041,0.4,0.75,,,,,,,
6,0.6766666666666666,CPI,1.625615763546798,0.4,0.75,,,,,,,
7,0.7066666666666667,CPI,1.8537735849056605,0.4,0.75,,,,,,,
8,0.73,CPI,2.050228310502283,0.4,0.75,,,,,,,
9,0.7566666666666667,CPI,2.2951541850220263,0.4,0.75,,,,,,,
10,0.7766666666666666,CPI,2.4935622317596566,0.4,0.75,,,,,,,
1,0.5733333333333334,Tailored Approach,1.0,0.4,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7313333333333334,1.5113767277753527
2,0.64,Tailored Approach,1.1041666666666667,0.4,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7313333333333334,1.5113767277753527
3,0.6766666666666666,Tailored Approach,1.206896551724138,0.4,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7313333333333334,1.5113767277753527
4,0.72,Tailored Approach,1.375,0.4,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7313333333333334,1.5113767277753527
5,0.75,Tailored Approach,1.52,0.4,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7313333333333334,1.5113767277753527
6,0.7733333333333333,Tailored Approach,1.6551724137931034,0.4,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7313333333333334,1.5113767277753527
7,0.79,Tailored Approach,1.7679324894514767,0.4,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7313333333333334,1.5113767277753527
8,0.79,Tailored Approach,1.7679324894514767,0.4,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7313333333333334,1.5113767277753527
9,0.8,Tailored Approach,1.8583333333333334,0.4,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7313333333333334,1.5113767277753527
10,0.8,Tailored Approach,1.8583333333333334,0.4,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7313333333333334,1.5113767277753527
1,0.49666666666666665,CPI,1.0,0.4,0.85,,,,,,,
2,0.59,CPI,1.1581920903954803,0.4,0.85,,,,,,,
3,0.62,CPI,1.2473118279569892,0.4,0.85,,,,,,,
4,0.6466666666666666,CPI,1.3608247422680413,0.4,0.85,,,,,,,
5,0.67,CPI,1.4875621890547264,0.4,0.85,,,,,,,
6,0.6966666666666667,CPI,1.6602870813397128,0.4,0.85,,,,,,,
7,0.7133333333333334,CPI,1.7850467289719627,0.4,0.85,,,,,,,
8,0.7466666666666667,CPI,2.0625,0.4,0.85,,,,,,,
9,0.7566666666666667,CPI,2.154185022026432,0.4,0.85,,,,,,,
10,0.7766666666666666,CPI,2.356223175965665,0.4,0.85,,,,,,,
1,0.5666666666666667,Tailored Approach,1.0,0.4,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.7233333333333334,1.514243898199122
2,0.6333333333333333,Tailored Approach,1.105263157894737,0.4,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.7233333333333334,1.514243898199122
3,0.67,Tailored Approach,1.208955223880597,0.4,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.7233333333333334,1.514243898199122
4,0.7166666666666667,Tailored Approach,1.3906976744186046,0.4,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.7233333333333334,1.514243898199122
5,0.74,Tailored Approach,1.5045045045045045,0.4,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.7233333333333334,1.514243898199122
6,0.76,Tailored Approach,1.6228070175438596,0.4,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.7233333333333334,1.514243898199122
7,0.7766666666666666,Tailored Approach,1.738197424892704,0.4,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.7233333333333334,1.514243898199122
8,0.78,Tailored Approach,1.764957264957265,0.4,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.7233333333333334,1.514243898199122
9,0.7933333333333333,Tailored Approach,1.8865546218487395,0.4,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.7233333333333334,1.514243898199122
10,0.7966666666666666,Tailored Approach,1.9205020920502092,0.4,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.7233333333333334,1.514243898199122
1,0.5266666666666666,CPI,1.0,0.35,0.7,,,,,,,
2,0.5733333333333334,CPI,1.0813953488372092,0.35,0.7,,,,,,,
3,0.62,CPI,1.2258064516129032,0.35,0.7,,,,,,,
4,0.66,CPI,1.393939393939394,0.35,0.7,,,,,,,
5,0.6866666666666666,CPI,1.5339805825242718,0.35,0.7,,,,,,,
6,0.7066666666666667,CPI,1.6603773584905661,0.35,0.7,,,,,,,
7,0.7233333333333334,CPI,1.7834101382488479,0.35,0.7,,,,,,,
8,0.7466666666666667,CPI,1.9776785714285714,0.35,0.7,,,,,,,
9,0.76,CPI,2.1008771929824563,0.35,0.7,,,,,,,
10,0.7766666666666666,CPI,2.2703862660944205,0.35,0.7,,,,,,,
1,0.5733333333333334,Tailored Approach,1.0,0.35,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.7323333333333333,1.5339389963401606
2,0.6366666666666667,Tailored Approach,1.0994764397905759,0.35,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.7323333333333333,1.5339389963401606
3,0.6733333333333333,Tailored Approach,1.202970297029703,0.35,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.7323333333333333,1.5339389963401606
4,0.7166666666666667,Tailored Approach,1.372093023255814,0.35,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.7323333333333333,1.5339389963401606
5,0.7466666666666667,Tailored Approach,1.5178571428571428,0.35,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.7323333333333333,1.5339389963401606
6,0.7766666666666666,Tailored Approach,1.6909871244635193,0.35,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.7323333333333333,1.5339389963401606
7,0.7933333333333333,Tailored Approach,1.8025210084033614,0.35,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.7323333333333333,1.5339389963401606
8,0.7933333333333333,Tailored Approach,1.8025210084033614,0.35,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.7323333333333333,1.5339389963401606
9,0.8033333333333333,Tailored Approach,1.892116182572614,0.35,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.7323333333333333,1.5339389963401606
10,0.81,Tailored Approach,1.9588477366255144,0.35,0.7,1.0,17.0,0.25,0.5766666666666667,0.5266666666666666,0.7323333333333333,1.5339389963401606
1,0.51,CPI,1.0,0.35,0.8,,,,,,,
2,0.5633333333333334,CPI,1.0946745562130178,0.35,0.8,,,,,,,
3,0.6033333333333334,CPI,1.2209944751381216,0.35,0.8,,,,,,,
4,0.64,CPI,1.3802083333333333,0.35,0.8,,,,,,,
5,0.6633333333333333,CPI,1.5075376884422111,0.35,0.8,,,,,,,
6,0.6933333333333334,CPI,1.7019230769230769,0.35,0.8,,,,,,,
7,0.7266666666666667,CPI,1.944954128440367,0.35,0.8,,,,,,,
8,0.74,CPI,2.054054054054054,0.35,0.8,,,,,,,
9,0.75,CPI,2.1466666666666665,0.35,0.8,,,,,,,
10,0.7633333333333333,CPI,2.2838427947598254,0.35,0.8,,,,,,,
1,0.56,Tailored Approach,1.0,0.35,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.725,1.5442087196432688
2,0.6333333333333333,Tailored Approach,1.1157894736842104,0.35,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.725,1.5442087196432688
3,0.67,Tailored Approach,1.2189054726368158,0.35,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.725,1.5442087196432688
4,0.7066666666666667,Tailored Approach,1.3632075471698113,0.35,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.725,1.5442087196432688
5,0.74,Tailored Approach,1.527027027027027,0.35,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.725,1.5442087196432688
6,0.7666666666666667,Tailored Approach,1.682608695652174,0.35,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.725,1.5442087196432688
7,0.7833333333333333,Tailored Approach,1.7957446808510638,0.35,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.725,1.5442087196432688
8,0.7866666666666666,Tailored Approach,1.8220338983050848,0.35,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.725,1.5442087196432688
9,0.8,Tailored Approach,1.9416666666666667,0.35,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.725,1.5442087196432688
10,0.8033333333333333,Tailored Approach,1.9751037344398341,0.35,0.8,1.0,17.0,0.25,0.5766666666666667,0.51,0.725,1.5442087196432688
1,0.5133333333333333,CPI,1.0,0.35,0.75,,,,,,,
2,0.5666666666666667,CPI,1.0941176470588236,0.35,0.75,,,,,,,
3,0.6033333333333334,CPI,1.2099447513812154,0.35,0.75,,,,,,,
4,0.6233333333333333,CPI,1.2994652406417113,0.35,0.75,,,,,,,
5,0.6533333333333333,CPI,1.469387755102041,0.35,0.75,,,,,,,
6,0.6766666666666666,CPI,1.625615763546798,0.35,0.75,,,,,,,
7,0.7066666666666667,CPI,1.8537735849056605,0.35,0.75,,,,,,,
8,0.73,CPI,2.050228310502283,0.35,0.75,,,,,,,
9,0.7566666666666667,CPI,2.2951541850220263,0.35,0.75,,,,,,,
10,0.7766666666666666,CPI,2.4935622317596566,0.35,0.75,,,,,,,
1,0.5733333333333334,Tailored Approach,1.0,0.35,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7326666666666666,1.5318167067196533
2,0.6366666666666667,Tailored Approach,1.0994764397905759,0.35,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7326666666666666,1.5318167067196533
3,0.6766666666666666,Tailored Approach,1.2118226600985222,0.35,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7326666666666666,1.5318167067196533
4,0.7166666666666667,Tailored Approach,1.3674418604651162,0.35,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7326666666666666,1.5318167067196533
5,0.7466666666666667,Tailored Approach,1.5133928571428572,0.35,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7326666666666666,1.5318167067196533
6,0.7766666666666666,Tailored Approach,1.6866952789699572,0.35,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7326666666666666,1.5318167067196533
7,0.7933333333333333,Tailored Approach,1.7983193277310925,0.35,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7326666666666666,1.5318167067196533
8,0.7933333333333333,Tailored Approach,1.7983193277310925,0.35,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7326666666666666,1.5318167067196533
9,0.8033333333333333,Tailored Approach,1.887966804979253,0.35,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7326666666666666,1.5318167067196533
10,0.81,Tailored Approach,1.954732510288066,0.35,0.75,1.0,17.0,0.25,0.5766666666666667,0.5133333333333333,0.7326666666666666,1.5318167067196533
1,0.49666666666666665,CPI,1.0,0.35,0.85,,,,,,,
2,0.59,CPI,1.1581920903954803,0.35,0.85,,,,,,,
3,0.62,CPI,1.2473118279569892,0.35,0.85,,,,,,,
4,0.6466666666666666,CPI,1.3608247422680413,0.35,0.85,,,,,,,
5,0.67,CPI,1.4875621890547264,0.35,0.85,,,,,,,
6,0.6966666666666667,CPI,1.6602870813397128,0.35,0.85,,,,,,,
7,0.7133333333333334,CPI,1.7850467289719627,0.35,0.85,,,,,,,
8,0.7466666666666667,CPI,2.0625,0.35,0.85,,,,,,,
9,0.7566666666666667,CPI,2.154185022026432,0.35,0.85,,,,,,,
10,0.7766666666666666,CPI,2.356223175965665,0.35,0.85,,,,,,,
1,0.5633333333333334,Tailored Approach,1.0,0.35,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.7203333333333333,1.5535119735721268
2,0.6266666666666667,Tailored Approach,1.101063829787234,0.35,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.7203333333333333,1.5535119735721268
3,0.6633333333333333,Tailored Approach,1.2060301507537687,0.35,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.7203333333333333,1.5535119735721268
4,0.7033333333333334,Tailored Approach,1.3649289099526067,0.35,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.7203333333333333,1.5535119735721268
5,0.73,Tailored Approach,1.4977168949771689,0.35,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.7203333333333333,1.5535119735721268
6,0.75,Tailored Approach,1.6177777777777778,0.35,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.7203333333333333,1.5535119735721268
7,0.77,Tailored Approach,1.7575757575757576,0.35,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.7203333333333333,1.5535119735721268
8,0.79,Tailored Approach,1.9156118143459915,0.35,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.7203333333333333,1.5535119735721268
9,0.8,Tailored Approach,2.004166666666667,0.35,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.7203333333333333,1.5535119735721268
10,0.8066666666666666,Tailored Approach,2.0702479338842976,0.35,0.85,1.0,17.0,0.25,0.5766666666666667,0.49666666666666665,0.7203333333333333,1.5535119735721268
1,0.58,SPH,1.0,-1.0,-1.0,1.0,13.0,0.3,,,,
2,0.63,SPH,1.0793650793650793,-1.0,-1.0,1.0,13.0,0.3,,,,
3,0.6733333333333333,SPH,1.202970297029703,-1.0,-1.0,1.0,13.0,0.3,,,,
4,0.71,SPH,1.3474178403755868,-1.0,-1.0,1.0,13.0,0.3,,,,
5,0.7333333333333333,SPH,1.4636363636363636,-1.0,-1.0,1.0,13.0,0.3,,,,
6,0.75,SPH,1.5644444444444445,-1.0,-1.0,1.0,13.0,0.3,,,,
7,0.77,SPH,1.7056277056277056,-1.0,-1.0,1.0,13.0,0.3,,,,
8,0.7766666666666666,SPH,1.759656652360515,-1.0,-1.0,1.0,13.0,0.3,,,,
9,0.78,SPH,1.7905982905982907,-1.0,-1.0,1.0,13.0,0.3,,,,
10,0.7933333333333333,SPH,1.9285714285714286,-1.0,-1.0,1.0,13.0,0.3,,,,
1,0.5233333333333333,RF+B,1.0,-1.0,-1.0,1.0,13.0,,,,,
2,0.5933333333333334,RF+B,1.1179775280898876,-1.0,-1.0,1.0,13.0,,,,,
3,0.6333333333333333,RF+B,1.236842105263158,-1.0,-1.0,1.0,13.0,,,,,
4,0.6666666666666666,RF+B,1.375,-1.0,-1.0,1.0,13.0,,,,,
5,0.6933333333333334,RF+B,1.5144230769230769,-1.0,-1.0,1.0,13.0,,,,,
6,0.7166666666666667,RF+B,1.6604651162790698,-1.0,-1.0,1.0,13.0,,,,,
7,0.7333333333333333,RF+B,1.7818181818181817,-1.0,-1.0,1.0,13.0,,,,,
8,0.75,RF+B,1.92,-1.0,-1.0,1.0,13.0,,,,,
9,0.76,RF+B,2.013157894736842,-1.0,-1.0,1.0,13.0,,,,,
10,0.77,RF+B,2.116883116883117,-1.0,-1.0,1.0,13.0,,,,,
1,0.5266666666666666,CPI,1.0,0.3,0.7,,,,,,,
2,0.5733333333333334,CPI,1.0813953488372092,0.3,0.7,,,,,,,
3,0.62,CPI,1.2258064516129032,0.3,0.7,,,,,,,
4,0.66,CPI,1.393939393939394,0.3,0.7,,,,,,,
5,0.6866666666666666,CPI,1.5339805825242718,0.3,0.7,,,,,,,
6,0.7066666666666667,CPI,1.6603773584905661,0.3,0.7,,,,,,,
7,0.7233333333333334,CPI,1.7834101382488479,0.3,0.7,,,,,,,
8,0.7466666666666667,CPI,1.9776785714285714,0.3,0.7,,,,,,,
9,0.76,CPI,2.1008771929824563,0.3,0.7,,,,,,,
10,0.7766666666666666,CPI,2.2703862660944205,0.3,0.7,,,,,,,
1,0.5733333333333334,Tailored Approach,1.0,0.3,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.7323333333333333,1.5018936916636911
2,0.6366666666666667,Tailored Approach,1.0994764397905759,0.3,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.7323333333333333,1.5018936916636911
3,0.69,Tailored Approach,1.2463768115942029,0.3,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.7323333333333333,1.5018936916636911
4,0.7233333333333334,Tailored Approach,1.3732718894009217,0.3,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.7323333333333333,1.5018936916636911
5,0.75,Tailored Approach,1.5022222222222221,0.3,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.7323333333333333,1.5018936916636911
6,0.7733333333333333,Tailored Approach,1.6379310344827587,0.3,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.7323333333333333,1.5018936916636911
7,0.79,Tailored Approach,1.751054852320675,0.3,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.7323333333333333,1.5018936916636911
8,0.79,Tailored Approach,1.751054852320675,0.3,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.7323333333333333,1.5018936916636911
9,0.7966666666666666,Tailored Approach,1.8117154811715481,0.3,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.7323333333333333,1.5018936916636911
10,0.8,Tailored Approach,1.8458333333333334,0.3,0.7,1.0,13.0,0.3,0.58,0.5266666666666666,0.7323333333333333,1.5018936916636911
1,0.51,CPI,1.0,0.3,0.8,,,,,,,
2,0.5633333333333334,CPI,1.0946745562130178,0.3,0.8,,,,,,,
3,0.6033333333333334,CPI,1.2209944751381216,0.3,0.8,,,,,,,
4,0.64,CPI,1.3802083333333333,0.3,0.8,,,,,,,
5,0.6633333333333333,CPI,1.5075376884422111,0.3,0.8,,,,,,,
6,0.6933333333333334,CPI,1.7019230769230769,0.3,0.8,,,,,,,
7,0.7266666666666667,CPI,1.944954128440367,0.3,0.8,,,,,,,
8,0.74,CPI,2.054054054054054,0.3,0.8,,,,,,,
9,0.75,CPI,2.1466666666666665,0.3,0.8,,,,,,,
10,0.7633333333333333,CPI,2.2838427947598254,0.3,0.8,,,,,,,
1,0.5633333333333334,Tailored Approach,1.0,0.3,0.8,1.0,13.0,0.3,0.58,0.51,0.7323333333333334,1.5177370098973828
2,0.6366666666666667,Tailored Approach,1.1151832460732984,0.3,0.8,1.0,13.0,0.3,0.58,0.51,0.7323333333333334,1.5177370098973828
3,0.6933333333333334,Tailored Approach,1.2692307692307692,0.3,0.8,1.0,13.0,0.3,0.58,0.51,0.7323333333333334,1.5177370098973828
4,0.7233333333333334,Tailored Approach,1.3824884792626728,0.3,0.8,1.0,13.0,0.3,0.58,0.51,0.7323333333333334,1.5177370098973828
5,0.75,Tailored Approach,1.511111111111111,0.3,0.8,1.0,13.0,0.3,0.58,0.51,0.7323333333333334,1.5177370098973828
6,0.7733333333333333,Tailored Approach,1.646551724137931,0.3,0.8,1.0,13.0,0.3,0.58,0.51,0.7323333333333334,1.5177370098973828
7,0.79,Tailored Approach,1.759493670886076,0.3,0.8,1.0,13.0,0.3,0.58,0.51,0.7323333333333334,1.5177370098973828
