;Unnamed: 0;Unnamed: 0.1;Class entropy (C);Imbalance Degree (C);Fishers DR (C);Class Overlap (C);Border Points (C);Inter/Intra Class Dist (C);NN Error (C);Class entropy (G);Imbalance Degree (G);Fishers DR (G);Class Overlap (G);Border Points (G);Inter/Intra Class Dist (G);NN Error (G);CHI;SIL;Dunn Index;Gini (C);Gini (G);avg #n groups;avg #n classes+groups;min #n groups;max #n groups;Acc (X);Acc (G);Acc (G - X);c;gs;n;group_imbalance;cls_imbalance
655;0,0;;0,9448200190784012;0,007434058868853065;0.13556831351419513;1,920044147795444e-09;0,883;0.5437234095505658;0,813;0,9863772034619296;0,0081408630670049;0,6214005633610403;1,3166673371659984e-23;0,8076923076923077;0,5090547734728069;0,6923076923076923;10,449007922696646;-0,08020539652716907;0,00010853630677324566;0,3728333333333333;0,22034482758620688;34,48275862068966;4,950495049504951;18;94;0,15333333333333332;0,26666666666666666;0,11333333333333336;60;0,25;1000;balanced;very_balanced
656;0,0;;0,9460464664122702;0,0073272298482131015;0.1330513687330213;9,782163279454723e-10;0,856;0.5433210535756691;0,784;0,9409997961706807;0,03511931027203341;0,63977240457515;5,8340631094483e-23;0,8653846153846154;0,5097620884992516;0,7884615384615384;10,526462581853457;-0,07679188916018062;0,0001229475001701904;0,3693666666666667;0,22034482758620688;34,48275862068966;4,950495049504951;18;94;0,17;0,2766666666666667;0,10666666666666666;60;0,25;1000;balanced;balanced
657;0,0;;0,9382320700736648;0,008717984184587468;0.13897499812809241;1,8040828260978528e-09;0,8540000000000001;0.5416388330708056;0,764;0,8774483216866074;0,1055555873844246;0,6124003968486483;4,032552027049291e-22;0,6923076923076923;0,5088737766173019;0,5961538461538461;10,784269043798787;-0,08777185376231421;0,00011160612127173829;0,3946000000000001;0,22034482758620688;34,48275862068966;4,950495049504951;18;94;0,19333333333333333;0,3466666666666667;0,15333333333333335;60;0,25;1000;balanced;medium
658;0,0;;0,9122078492358212;0,01415488781735019;0.15684540447359008;6,550003015919757e-09;0,743;0.5370525928281322;0,628;0,6708367715842605;0,4103309231618307;0,7158245024375062;1,3224649490973465e-28;0,5576923076923077;0,5026048727867051;0,36538461538461536;12,417934816525175;-0,07354466284331627;8,58897046048637e-05;0,4671666666666667;0,22034482758620688;34,48275862068966;4,950495049504951;18;94;0,41;0,5633333333333334;0,15333333333333338;60;0,25;1000;balanced;imbalanced
659;0,0;;0,8967973941037802;0,017290407690512044;0.1659760398777702;1,6516110509873626e-08;0,698;0.5350282939535294;0,561;0,5721171833627744;0,5622568093385214;0,773338110728568;4,491985072039805e-67;0,4423076923076923;0,4995561531991555;0,3269230769230769;13,108950895221748;-0,06694235733290455;6,92790457497407e-05;0,5012;0,22034482758620688;34,48275862068966;4,950495049504951;18;94;0,4266666666666667;0,6433333333333333;0,21666666666666665;60;0,25;1000;balanced;very_imbalanced
660;0,0;;0,9449435486814606;0,007115464890616984;0.15116176642076093;1,6789462802807612e-10;0,903;0.5158603791021373;0,835;0,988207560361526;0,005907945579040397;0,5721821471177339;4,0234746092192674e-24;0,8354430379746836;0,5121027025105757;0,7594936708860759;9,765786864796267;-0,08916182595992456;0,00020250838246462576;0,3675666666666667;0,27455172413793105;34,48275862068966;4,950495049504951;12;115;0,13666666666666666;0,27;0,13333333333333336;60;0,25;1000;medium;very_balanced
661;0,0;;0,9387940330442944;0,008165986091543287;0.15548304069521937;3,587200936142818e-10;0,866;0.5144211277024988;0,787;0,9337349418328208;0,03621951515151134;0,5679017922997349;3,2809186813355453e-21;0,7974683544303798;0,5107361017793888;0,7341772151898734;10,13292363860286;-0,08441147344487965;0,0001964685861869809;0,3913;0,27455172413793105;34,48275862068966;4,950495049504951;12;115;0,14;0,2466666666666667;0,10666666666666666;60;0,25;1000;medium;balanced
662;0,0;;0,926097041681815;0,010819264905404856;0.16965562192786707;6,525308312517422e-10;0,8240000000000001;0.5119659329718342;0,726;0,8372927099920827;0,11349564731688733;0,6400835329580833;1,7618016421528084e-19;0,6582278481012658;0,5074739641593531;0,5316455696202531;10,450071262939325;-0,08989964576955012;0,000108332952315623;0,4291333333333333;0,27455172413793105;34,48275862068966;4,950495049504951;12;115;0,2333333333333333;0,37;0,13666666666666666;60;0,25;1000;medium;medium
663;0,0;;0,8943635240859205;0,018618722038484026;0.19233907152979368;9,126417010474592e-09;0,779;0.5097242056034815;0,642;0,5969060622329122;0,4829946817266184;0,7729437451238822;8,61759501182974e-28;0,4683544303797468;0,4990934700824121;0,37974683544303794;11,517197540649313;-0,07681138844507814;5,404473993015389e-05;0,5065666666666666;0,27455172413793105;34,48275862068966;4,950495049504951;12;115;0,4166666666666667;0,5733333333333334;0,15666666666666668;60;0,25;1000;medium;imbalanced
664;0,0;;0,8794875481604879;0,022450650439355683;0.19994500754966943;1,2619437940733594e-08;0,723;0.5080228548055344;0,581;0,506772062150534;0,6207674943566589;0,8055156458691216;4,7871996436641546e-76;0,4303797468354431;0,4966672475833403;0,2911392405063291;12,181624835586016;-0,07001241063964046;4,464113507594612e-05;0,5347666666666666;0,27455172413793105;34,48275862068966;4,950495049504951;12;115;0,44333333333333336;0,6466666666666666;0,20333333333333325;60;0,25;1000;medium;very_imbalanced
665;0,0;;0,9399649667999692;0,008735915912248648;0.16272635551647166;2,696200568646124e-09;0,903;0.5202833756675498;0,835;0,9776775402064298;0,0076746265207848765;0,7303475056174825;7,556296123246061e-24;0,9306930693069309;0,5195038138704013;0,8811881188118812;9,345964011639033;-0,09732886594484633;0,0001577999602333654;0,3927999999999999;0,3491034482758621;34,48275862068966;5,05050505050505;8;108;0,08;0,17666666666666667;0,09666666666666666;60;0,25;1000;imbalanced;very_balanced
666;0,0;;0,9307338747732978;0,010213445079231276;0.16255258295144423;8,950923635211097e-09;0,8740000000000001;0.5195415281115127;0,784;0,9410456265573828;0,023565608306672647;0,6763004334301421;7,873786428081834e-22;0,8613861386138614;0,5135417432710531;0,7722772277227723;9,623172250077175;-0,08441905178259079;0,00012476209350732232;0,4204666666666668;0,3491034482758621;34,48275862068966;5,05050505050505;8;108;0,12666666666666668;0,24;0,11333333333333333;60;0,25;1000;imbalanced;balanced
667;0,0;;0,9181173923451899;0,012569475263364716;0.183762819693867;1,64219422752532e-08;0,866;0.5189684901748534;0,777;0,854178436498958;0,08298832644622034;0,6988086384395138;1,4968137874213587e-18;0,8118811881188119;0,5134410837029315;0,7326732673267327;9,863728068278744;-0,0878228609338694;0,00010110178069484392;0,4557999999999999;0,3491034482758621;34,48275862068966;5,05050505050505;8;108;0,16666666666666666;0,3466666666666667;0,18000000000000002;60;0,25;1000;imbalanced;medium
668;0,0;;0,88247350744772;0,02084819954672379;0.20795236021795482;2,2122347684988324e-08;0,775;0.5150418383224437;0,647;0,660124731652308;0,3673086922716768;0,7934425709626743;1,68618559531583e-27;0,6336633663366337;0,5052352299347703;0,5148514851485149;11,635170523828235;-0,07108983294911685;6,025844322752859e-05;0,5338;0,3491034482758621;34,48275862068966;5,05050505050505;8;108;0,39666666666666667;0,5966666666666667;0,2;60;0,25;1000;imbalanced;imbalanced
669;0,0;;0,8665456916532597;0,02487457358700973;0.22179065622235958;1,7038002637283526e-08;0,743;0.5141829411951676;0,61;0,5711007463520518;0,5133876600698487;0,8414592612574143;6,926335751517979e-79;0,594059405940594;0,5040213320767636;0,4752475247524752;12,277065182814713;-0,06432506050138362;4,801113877986577e-05;0,5613333333333334;0,3491034482758621;34,48275862068966;5,05050505050505;8;108;0,4866666666666667;0,6533333333333333;0,16666666666666666;60;0,25;1000;imbalanced;very_imbalanced
670;0,0;;0,9618649877272224;0,005316181726872982;0.19324366581961044;7,457140012928426e-09;0,914;0.5273372935718742;0,856;0,9883893828041888;0,002179477518287287;0,6216358094166127;7,689589322913688e-22;0,932;0,5232704976796722;0,9159999999999999;9,428797537738658;-0,11396397821689075;8,226528772550412e-05;0,3140333333333334;0,6135172413793104;34,48275862068966;4,975124378109452;2;250;0,10333333333333332;0,16;0,05666666666666668;60;0,25;1000;very_imbalanced;very_balanced
671;0,0;;0,9372717766952836;0,0091878562500316;0.21949218329086306;1,4197609736454398e-08;0,89;0.5255367822151135;0,8190000000000001;0,912240129182003;0,029759201712353245;0,6577716793599473;6,606405779888207e-18;0,852;0,518619197288503;0,804;10,373671428703764;-0,117098990585706;7,28635405568751e-05;0,39803333333333335;0,6135172413793104;34,48275862068966;4,975124378109452;2;250;0,12666666666666668;0,19;0,06333333333333332;60;0,25;1000;very_imbalanced;balanced
672;0,0;;0,906070678974114;0,0160794074296019;0.23344928616539096;2,1361857371213685e-08;0,82;0.5222519653850086;0,7340000000000001;0,8146179095474481;0,08667737262721631;0,6975980427666363;1,898203797244778e-16;0,716;0,5141334613004925;0,632;10,832898029153734;-0,11911550728357327;3,507406455377528e-05;0,4794000000000001;0,6135172413793104;34,48275862068966;4,975124378109452;2;250;0,23666666666666664;0,33;0,09333333333333337;60;0,25;1000;very_imbalanced;medium
673;0,0;;0,8349609715114715;0,04242544134449633;0.2837784908162887;5,272809860864775e-08;0,722;0.5174927740630687;0,583;0,5876110261065508;0,4108718364074532;0,8337176086574517;4,7857572089329105e-23;0,496;0,5039498291457254;0,424;12,176960297112567;-0,10183715197777644;1,2585115202391725e-05;0,5913;0,6135172413793104;34,48275862068966;4,975124378109452;2;250;0,4933333333333334;0,61;0,11666666666666665;60;0,25;1000;very_imbalanced;imbalanced
674;0,0;;0,8022599373984461;0,05759938582954749;0.3020000348543483;1,5637345081768054e-07;0,687;0.5146853128822508;0,53;0,4866772073963882;0,5812191103789128;0,8943489026252796;1,4148850484543886e-78;0,408;0,498344275209989;0,32;12,678522706862033;-0,08017483802521032;9,501830545878868e-06;0,6285000000000001;0,6135172413793104;34,48275862068966;4,975124378109452;2;250;0,5566666666666666;0,6933333333333334;0,13666666666666671;60;0,25;1000;very_imbalanced;very_imbalanced
675;0,0;;0,9620696874108424;0,0052680857550398965;0.08251046606674481;5,371794456590458e-09;0,8590000000000001;0.533036256596758;0,7709999999999999;0,9844517632609;0,009205222940633195;0,8055279646040869;3,2335327154391e-36;0,7272727272727273;0,5121605469446201;0,696969696969697;20,298427961088628;-0,16895645576154306;0,0001522424932306299;0,31320000000000003;0,20724137931034486;34,48275862068966;4,950495049504951;22;85;0,19;0,2533333333333333;0,06333333333333335;60;0,5;1000;very_balanced;very_balanced
676;0,0;;0,9577802497761264;0,006058640429208451;0.08252663843646457;2,0793422611913214e-09;0,858;0.5333807121846916;0,765;0,9700190061180464;0,018605813512905574;0,8261596204432454;4,1502782560845984e-33;0,7878787878787878;0,5130312918852871;0,696969696969697;20,649351738365386;-0,15956454714092286;0,00013206564864831448;0,3311000000000001;0,20724137931034486;34,48275862068966;4,950495049504951;22;85;0,20333333333333334;0,2733333333333333;0,06999999999999998;60;0,5;1000;very_balanced;balanced
677;0,0;;0,9454122710174324;0,008975251301199359;0.08664655011485722;2,3493271871888626e-09;0,816;0.5323790475251965;0,74;0,9374218336616136;0,05067364842893585;0,7843723080000169;2,739864816800193e-29;0,8484848484848485;0,5127318691631539;0,696969696969697;21,672307445913024;-0,15503435160906387;6,563573075667019e-05;0,36816666666666653;0,20724137931034486;34,48275862068966;4,950495049504951;22;85;0,30666666666666664;0,31666666666666665;0,010000000000000007;60;0,5;1000;very_balanced;medium
678;0,0;;0,9003343931333871;0,02283920395058137;0.10456799726510581;9,459195491952788e-10;0,7190000000000001;0.5261337897272599;0,5870000000000001;0,8254843230550024;0,20798637395912176;0,8131703951246616;2,0053678170495632e-41;0,8181818181818182;0,5123724697356105;0,6363636363636364;26,625454426892773;-0,11454403730918035;2,5261710461451345e-05;0,4698;0,20724137931034486;34,48275862068966;4,950495049504951;22;85;0,5366666666666666;0,5766666666666667;0,040000000000000036;60;0,5;1000;very_balanced;imbalanced
679;0,0;;0,8740591985360887;0,03134666578443812;0.11843483691209665;3,497796460294644e-09;0,6579999999999999;0.5235580426938756;0,526;0,7741138852174184;0,28735632183908033;0,8085306119499678;9,904208091285934e-64;0,8181818181818182;0,5098027158344984;0,6363636363636364;28,630881396847332;-0,0868839547697521;1,8712282033298693e-05;0,5210999999999999;0,20724137931034486;34,48275862068966;4,950495049504951;22;85;0,6166666666666667;0,6433333333333333;0,026666666666666616;60;0,5;1000;very_balanced;very_imbalanced
680;0,0;;0,9448200190784012;0,007434058868853065;0.10048945891709873;2,126949818309726e-09;0,862;0.534639911465675;0,778;0,9863772034619296;0,0081408630670049;0,6214005633610402;1,3166673371659994e-23;0,8076923076923077;0,5090547734728069;0,6923076923076923;21,09553604141821;-0,14382591697794794;0,000131215550990012;0,3728333333333333;0,22034482758620688;34,48275862068966;4,950495049504951;18;94;0,17666666666666667;0,27;0,09333333333333337;60;0,5;1000;balanced;very_balanced
681;0,0;;0,9460464664122702;0,0073272298482131015;0.09776036821538564;1,0366445259949558e-09;0,8370000000000001;0.5340383940423443;0,745;0,9409997961706807;0,03511931027203341;0,6397724045751502;5,834063109448304e-23;0,8653846153846154;0,5097620884992516;0,7884615384615384;21,60489016292175;-0,1397914935227241;0,00013772823788210686;0,3693666666666667;0,22034482758620688;34,48275862068966;4,950495049504951;18;94;0,18666666666666668;0,2833333333333333;0,09666666666666664;60;0,5;1000;balanced;balanced
682;0,0;;0,9382320700736648;0,008717984184587468;0.10138881482916982;2,0027690792314207e-09;0,823;0.5321627422642982;0,711;0,8774483216866074;0,1055555873844246;0,6124003968486483;4,0325520270492965e-22;0,6923076923076923;0,5088737766173018;0,5961538461538461;22,252047704369478;-0,15475128689833753;8,471718099201979e-05;0,3946000000000001;0,22034482758620688;34,48275862068966;4,950495049504951;18;94;0,25666666666666665;0,33;0,07333333333333336;60;0,5;1000;balanced;medium
683;0,0;;0,9122078492358212;0,01415488781735019;0.11386410009575378;3,380451867024666e-09;0,685;0.5262278219719594;0,561;0,6708367715842605;0,4103309231618307;0,7158245024375062;1,32246494909734e-28;0,5576923076923077;0,5026048727867051;0,36538461538461536;26,935026087819942;-0,11766941006188998;5,287776467392888e-05;0,4671666666666667;0,22034482758620688;34,48275862068966;4,950495049504951;18;94;0,5433333333333333;0,5633333333333334;0,020000000000000014;60;0,5;1000;balanced;imbalanced
684;0,0;;0,8967973941037802;0,017290407690512044;0.12170437540709125;2,9214165850399607e-09;0,623;0.523087750307069;0,495;0,5721171833627744;0,5622568093385214;0,773338110728568;4,491985072039689e-67;0,4423076923076923;0,4995561531991555;0,3269230769230769;29,45993359292996;-0,1010628407930929;4,3885880496971636e-05;0,5012;0,22034482758620688;34,48275862068966;4,950495049504951;18;94;0,6066666666666667;0,6433333333333333;0,03666666666666663;60;0,5;1000;balanced;very_imbalanced
685;0,0;;0,9449435486814606;0,007115464890616984;0.11535216867113393;8,850741152844058e-10;0,871;0.5156865138701388;0,7879999999999999;0,988207560361526;0,005907945579040397;0,5721821471177339;4,0234746092192564e-24;0,8354430379746836;0,5121027025105758;0,7594936708860759;19,10477171804548;-0,16366195001967376;0,00012559763672024575;0,3675666666666667;0,27455172413793105;34,48275862068966;4,950495049504951;12;115;0,16;0,23666666666666664;0,07666666666666666;60;0,5;1000;medium;very_balanced
686;0,0;;0,9387940330442944;0,008165986091543287;0.11752006446175865;6,995639298080362e-10;0,8490000000000001;0.514400638705908;0,758;0,9337349418328208;0,03621951515151134;0,5679017922997348;3,280918681335556e-21;0,7974683544303798;0,5107361017793888;0,7341772151898734;19,902116282273614;-0,16326805693595267;0,00012212521543653228;0,3913;0,27455172413793105;34,48275862068966;4,950495049504951;12;115;0,19666666666666666;0,2333333333333333;0,03666666666666668;60;0,5;1000;medium;balanced
687;0,0;;0,926097041681815;0,010819264905404856;0.12801222703218967;8,527410945496362e-10;0,7979999999999999;0.5117550925652383;0,687;0,8372927099920827;0,11349564731688733;0,6400835329580833;1,761801642152814e-19;0,6582278481012658;0,5074739641593531;0,5316455696202531;20,839391386306428;-0,1684741656855035;6,846901092360139e-05;0,4291333333333333;0,27455172413793105;34,48275862068966;4,950495049504951;12;115;0,2866666666666667;0,36666666666666653;0,07999999999999996;60;0,5;1000;medium;medium
688;0,0;;0,8943635240859205;0,018618722038484026;0.14847145574065726;2,899571577978633e-09;0,6890000000000001;0.5081977260873376;0,556;0,5969060622329122;0,4829946817266184;0,7729437451238822;8,617595011829713e-28;0,4683544303797468;0,4990934700824121;0,37974683544303794;24,074370551387226;-0,1352331884227836;3,630122738637959e-05;0,5065666666666666;0,27455172413793105;34,48275862068966;4,950495049504951;12;115;0,5466666666666666;0,57;0,023333333333333317;60;0,5;1000;medium;imbalanced
689;0,0;;0,8794875481604879;0,022450650439355683;0.15460500030459304;2,1572214714920765e-09;0,623;0.5057717838395602;0,479;0,506772062150534;0,6207674943566589;0,8055156458691216;4,787199643664221e-76;0,4303797468354431;0,4966672475833403;0,2911392405063291;25,940184342573207;-0,1178903688634756;2,8107474284401836e-05;0,5347666666666666;0,27455172413793105;34,48275862068966;4,950495049504951;12;115;0,6266666666666667;0,6466666666666666;0,01999999999999991;60;0,5;1000;medium;very_imbalanced
690;0,0;;0,9399649667999692;0,008735915912248648;0.1195762174745475;6,1743495912667075e-09;0,866;0.517196191449319;0,777;0,9776775402064298;0,0076746265207848765;0,7303475056174825;7,556296123246082e-24;0,9306930693069309;0,5195038138704013;0,8811881188118812;17,810060927198176;-0,17321954345138849;9,795630556769626e-05;0,3927999999999999;0,3491034482758621;34,48275862068966;5,05050505050505;8;108;0,12333333333333335;0,14333333333333334;0,020000000000000004;60;0,5;1000;imbalanced;very_balanced
691;0,0;;0,9307338747732978;0,010213445079231276;0.12062673522691254;1,5314038967496818e-08;0,831;0.5159713331783671;0,727;0,9410456265573828;0,023565608306672647;0,6763004334301421;7,87378642808187e-22;0,8613861386138614;0,5135417432710531;0,7722772277227723;18,356617491614013;-0,15071132142509802;7,793190707875588e-05;0,4204666666666668;0,3491034482758621;34,48275862068966;5,05050505050505;8;108;0,19666666666666666;0,23;0,033333333333333354;60;0,5;1000;imbalanced;balanced
692;0,0;;0,9181173923451899;0,012569475263364716;0.13729848570946426;1,7163842497467615e-08;0,8190000000000001;0.5154160104478863;0,708;0,854178436498958;0,08298832644622034;0,6988086384395138;1,4968137874213602e-18;0,8118811881188119;0,5134410837029315;0,7326732673267327;19,306168242778952;-0,15458424726750536;6,32358595326222e-05;0,4557999999999999;0,3491034482758621;34,48275862068966;5,05050505050505;8;108;0,26666666666666666;0,32;0,053333333333333344;60;0,5;1000;imbalanced;medium
693;0,0;;0,88247350744772;0,02084819954672379;0.16068550960246333;6,0345476083289664e-09;0,691;0.5096292959845188;0,551;0,660124731652308;0,3673086922716768;0,7934425709626743;1,686185595315835e-27;0,6336633663366337;0,5052352299347703;0,5148514851485149;23,84717078133995;-0,11703632056851912;3,765017285812388e-05;0,5338;0,3491034482758621;34,48275862068966;5,05050505050505;8;108;0,52;0,6;0,07999999999999996;60;0,5;1000;imbalanced;imbalanced
694;0,0;;0,8665456916532597;0,02487457358700973;0.1705394367205197;3,111428759754084e-09;0,636;0.5079887640988112;0,49700000000000005;0,5711007463520518;0,5133876600698487;0,8414592612574143;6,926335751518134e-79;0,594059405940594;0,5040213320767636;0,4752475247524752;26,33604827876815;-0,10147115514311007;3,0024042397036798e-05;0,5613333333333334;0,3491034482758621;34,48275862068966;5,05050505050505;8;108;0,6233333333333333;0,65;0,026666666666666727;60;0,5;1000;imbalanced;very_imbalanced
695;0,0;;0,9618649877272224;0,005316181726872982;0.1729927228637279;3,297051187816849e-09;0,89;0.526385641811371;0,8140000000000001;0,9883893828041888;0,002179477518287287;0,6216358094166127;7,6895893229136515e-22;0,932;0,5232704976796722;0,9159999999999999;17,98049176705329;-0,1817833881982831;0,00012713826609883999;0,3140333333333334;0,6135172413793104;34,48275862068966;4,975124378109452;2;250;0,14666666666666667;0,14666666666666667;0,0;60;0,5;1000;very_imbalanced;very_balanced
696;0,0;;0,9372717766952836;0,0091878562500316;0.19550605467539114;5,353310768720585e-09;0,862;0.5248546672328077;0,775;0,912240129182003;0,029759201712353245;0,6577716793599473;6,606405779888178e-18;0,852;0,518619197288503;0,804;20,051676250897078;-0,18445463312860166;6,249045229328841e-05;0,39803333333333335;0,6135172413793104;34,48275862068966;4,975124378109452;2;250;0,12;0,22;0,1;60;0,5;1000;very_imbalanced;balanced
697;0,0;;0,906070678974114;0,0160794074296019;0.2052799334913865;7,238393557471567e-09;0,807;0.5218707076293633;0,7070000000000001;0,8146179095474481;0,08667737262721631;0,6975980427666363;1,8982037972447766e-16;0,716;0,5141334613004924;0,632;21,457658281468188;-0,17764166168226111;3,105275288389879e-05;0,4794000000000001;0,6135172413793104;34,48275862068966;4,975124378109452;2;250;0,2866666666666667;0,3133333333333333;0,026666666666666672;60;0,5;1000;very_imbalanced;medium
698;0,0;;0,8349609715114715;0,04242544134449633;0.24813022617786246;9,667338894072077e-09;0,667;0.5151143974642375;0,539;0,5876110261065508;0,4108718364074532;0,8337176086574517;4,7857572089329134e-23;0,496;0,5039498291457254;0,424;25,150123135897733;-0,13915757670916928;9,711832355994177e-06;0,5913;0,6135172413793104;34,48275862068966;4,975124378109452;2;250;0,4833333333333333;0,5266666666666666;0,04333333333333328;60;0,5;1000;very_imbalanced;imbalanced
699;0,0;;0,8022599373984461;0,05759938582954749;0.26413278187426115;1,0928082299692474e-08;0,612;0.5120650817649994;0,473;0,4866772073963882;0,5812191103789128;0,8943489026252796;1,4148850484544128e-78;0,408;0,498344275209989;0,32;27,18656504920681;-0,09828453019040534;7,3324863422070965e-06;0,6285000000000001;0,6135172413793104;34,48275862068966;4,975124378109452;2;250;0,5933333333333334;0,6633333333333333;0,06999999999999995;60;0,5;1000;very_imbalanced;very_imbalanced
700;0,0;;0,9620696874108424;0,0052680857550398965;0.06571740488581372;1,267991881428999e-08;0,8690000000000001;0.5288547740238764;0,779;0,9844517632609;0,009205222940633195;0,8055279646040869;3,2335327154390786e-36;0,7272727272727273;0,51216054694462;0,696969696969697;25,71827302957543;-0,21784070234968106;0,00013922081412396666;0,31320000000000003;0,20724137931034486;34,48275862068966;4,950495049504951;22;85;0,19333333333333333;0,2433333333333333;0,05000000000000002;60;0,75;1000;very_balanced;very_balanced
701;0,0;;0,9577802497761264;0,006058640429208451;0.06604635535555317;5,210128464297612e-09;0,8690000000000001;0.5290043607053372;0,775;0,9700190061180464;0,018605813512905574;0,8261596204432453;4,1502782560846155e-33;0,7878787878787878;0,5130312918852871;0,696969696969697;26,246926992872723;-0,20653425321037167;9,668396072892221e-05;0,3311000000000001;0,20724137931034486;34,48275862068966;4,950495049504951;22;85;0,26;0,2866666666666667;0,026666666666666672;60;0,75;1000;very_balanced;balanced
702;0,0;;0,9454122710174324;0,008975251301199359;0.06886686468378209;7,241441003132443e-09;0,831;0.5281843307094435;0,737;0,9374218336616136;0,05067364842893585;0,7843723080000169;2,739864816800194e-29;0,8484848484848485;0,5127318691631539;0,696969696969697;27,82611866845968;-0,19917700565912835;4,660211978040332e-05;0,36816666666666653;0,20724137931034486;34,48275862068966;4,950495049504951;22;85;0,3;0,30666666666666664;0,006666666666666654;60;0,75;1000;very_balanced;medium
703;0,0;;0,9003343931333871;0,02283920395058137;0.08451830295226899;1,1440675769724335e-09;0,701;0.5211724256783915;0,5710000000000001;0,8254843230550024;0,20798637395912176;0,8131703951246616;2,0053678170495772e-41;0,8181818181818182;0,5123724697356106;0,6363636363636364;35,28993350841572;-0,14299838132654413;1,7855081790237453e-05;0,4698;0,20724137931034486;34,48275862068966;4,950495049504951;22;85;0,5666666666666667;0,5733333333333334;0,0066666666666667105;60;0,75;1000;very_balanced;imbalanced
704;0,0;;0,8740591985360887;0,03134666578443812;0.09723529051549731;2,041959055095171e-09;0,645;0.5179875180339968;0,517;0,7741138852174184;0,28735632183908033;0,8085306119499678;9,904208091285998e-64;0,8181818181818182;0,5098027158344984;0,6363636363636364;38,646149694394495;-0,10570853788130456;1,3236438486512731e-05;0,5210999999999999;0,20724137931034486;34,48275862068966;4,950495049504951;22;85;0,6433333333333333;0,6433333333333333;0,0;60;0,75;1000;very_balanced;very_imbalanced
705;0,0;;0,9448200190784012;0,007434058868853065;0.08489369660725227;7,029378950161889e-09;0,86;0.5298385511945802;0,773;0,9863772034619296;0,0081408630670049;0,6214005633610404;1,3166673371659988e-23;0,8076923076923077;0,5090547734728069;0,6923076923076923;26,524096887965328;-0,18316946966216646;9,285639935893688e-05;0,3728333333333333;0,22034482758620688;34,48275862068966;4,950495049504951;18;94;0,2433333333333333;0,28;0,03666666666666668;60;0,75;1000;balanced;very_balanced
706;0,0;;0,9460464664122702;0,0073272298482131015;0.08192353260531915;3,7090618945400225e-09;0,8320000000000001;0.5289747715732734;0,735;0,9409997961706807;0,03511931027203341;0,6397724045751502;5,834063109448334e-23;0,8653846153846154;0,5097620884992516;0,7884615384615384;27,369028162100633;-0,17882600737290796;9,719825465660909e-05;0,3693666666666667;0,22034482758620688;34,48275862068966;4,950495049504951;18;94;0,21666666666666667;0,26666666666666666;0,04999999999999999;60;0,75;1000;balanced;balanced
707;0,0;;0,9382320700736648;0,008717984184587468;0.08461387989410686;5,840006011857936e-09;0,8270000000000001;0.5273177550515132;0,7120000000000001;0,8774483216866074;0,1055555873844246;0,6124003968486483;4,0325520270492965e-22;0,6923076923076923;0,5088737766173018;0,5961538461538461;28,30850288017137;-0,19426020160720125;5,9849403117991125e-05;0,3946000000000001;0,22034482758620688;34,48275862068966;4,950495049504951;18;94;0,30666666666666664;0,35;0,043333333333333335;60;0,75;1000;balanced;medium
708;0,0;;0,9122078492358212;0,01415488781735019;0.09428664194099554;7,375374700999631e-09;0,67;0.5207678918260853;0,5489999999999999;0,6708367715842605;0,4103309231618307;0,7158245024375062;1,3224649490973474e-28;0,5576923076923077;0,5026048727867051;0,36538461538461536;35,29910252643497;-0,14141100774738033;3,728834804424296e-05;0,4671666666666667;0,22034482758620688;34,48275862068966;4,950495049504951;18;94;0,5633333333333334;0,56;-0,0033333333333332997;60;0,75;1000;balanced;imbalanced
709;0,0;;0,8967973941037802;0,017290407690512044;0.10187900555224433;4,013022472604918e-09;0,611;0.5166814297556721;0,48200000000000004;0,5721171833627744;0,5622568093385214;0,773338110728568;4,491985072039871e-67;0,4423076923076923;0,4995561531991555;0,3269230769230769;39,37151941922495;-0,11530307901948925;3,1044597898589785e-05;0,5012;0,22034482758620688;34,48275862068966;4,950495049504951;18;94;0,64;0,6433333333333333;0,0033333333333332997;60;0,75;1000;balanced;very_imbalanced
710;0,0;;0,9449435486814606;0,007115464890616984;0.09808243784094119;9,231911709869998e-09;0,865;0.5173841941339488;0,789;0,988207560361526;0,005907945579040397;0,5721821471177339;4,023474609219245e-24;0,8354430379746836;0,5121027025105758;0,7594936708860759;23,63479555887657;-0,20643382256299367;8,928700603527417e-05;0,3675666666666667;0,27455172413793105;34,48275862068966;4,950495049504951;12;115;0,19;0,27;0,08000000000000003;60;0,75;1000;medium;very_balanced
711;0,0;;0,9387940330442944;0,008165986091543287;0.09924752195601988;6,02200901197094e-09;0,8340000000000001;0.5163268138823482;0,742;0,9337349418328208;0,03621951515151134;0,5679017922997349;3,2809186813355577e-21;0,7974683544303798;0,5107361017793888;0,7341772151898734;24,687570804065075;-0,2088510148834544;8,648359108711975e-05;0,3913;0,27455172413793105;34,48275862068966;4,950495049504951;12;115;0,25;0,2533333333333333;0,0033333333333333552;60;0,75;1000;medium;balanced
