,index,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,target,noisy target,group,level-0,level-1,marker
560,14,,0.4656089109361512,0.5993037880777369,1.7270454391647536,0.30943520106026096,0.4322892262566458,1.594787109297024,0.485000329528809,0.5169481607022273,,1.2227569790893091,1.5129138720484208,0.6121117772155404,,0.45132236903295536,,0.1925388948993458,0.5951271017284093,0.4490674451097878,0.6349848850509626,0.5263077319462467,0.5420501859976925,1.4384341232916773,0.1899982849182016,1.467022756457393,,0.0,0.04259666345997081,,,0.22088390508403877,0.489961310974029,,0.5238716869327706,0.5170309185432076,0.5540612769788835,,1.624982575535592,0.2011294695919156,1.0914869230085436,2.641017928515316,2.926172087801714,,0.7144062535900115,0.7596822620143883,2.5104694158720964,1.7283967326674514,0.7069060290025854,0.2999092213169027,0.08007887228621702,53,53,mde-OM3-5,Engine,mde,
563,17,,0.2874052848300102,1.0,1.3824477323965412,0.9171259213799787,0.5653869426905548,1.3949296259557704,0.6703710843462043,0.6826440695639958,,2.0,1.7560248817918267,0.6480504284325588,,0.8741423980703588,,0.7498408146551412,0.6568567565501637,0.8160884933127314,0.2505815013365828,0.6370291067800719,0.5840621572020855,1.4199844754064666,0.5212993282453938,1.9285642707113253,,0.40232913948029364,0.0,,,0.7606769959475462,0.0,,0.5846187446085768,0.4785173852309428,0.5925876486109057,,1.4571347773059795,0.5063724453389163,1.8987368288690745,2.867163832247005,2.6407059109511954,,0.837345825623388,1.0,2.702568765963589,1.5213797775411235,0.9473780007439382,0.6731551089529635,0.9195891973831736,49,49,mde-OM3-5,Engine,mde,
746,5,,,0.7530758162343103,,1.4098752183564849,3.4300322708773177,1.5700958369203755,0.29164880201576693,0.5165508107296228,,2.6310737160201434,1.4934503694140235,0.5140473758572058,,0.5288286751270438,1.6180352718590294,0.41573285741795935,0.5746012779297582,0.7351974317533106,0.3628270150917849,0.938596926108746,0.6188355082838498,,0.4889857759997984,1.355458358251526,1.6480426864742426,0.7224068080615259,0.6976789094307476,,,0.12433973832258108,0.5005907958655723,1.3686978795645954,0.803690470459668,0.6095035756526263,1.0,,1.655158540886176,0.584925387823899,1.7362398681828903,,2.2296820674336364,,0.5400599625512311,,3.153201076385166,2.456320262521628,1.492275396378162,0.37165865267078574,0.46319932150198145,80,80,mde-OM3-13,Engine,mde,
902,161,,,0.48092447809211814,,1.4343371862859364,3.519610197936511,1.7588551122824985,0.5444091958279904,0.6054621660230574,,2.710287908429012,1.660835863541561,0.7112287856877194,,0.6221349151265962,1.5997517533561965,,0.3238446672929038,0.8978317504457186,0.4439413482164641,0.683781308389365,0.49678180486935747,1.276320903049598,0.7511174477248577,1.293599229246499,1.6004856622410588,,0.4195159145070011,,,0.6892401933913325,0.4888176359106333,1.475828210814785,,0.5858107544483543,0.5296440653364453,,1.2410045439441004,0.37013556054159724,1.4591654995787522,,2.609453895080397,,0.40591063732158533,0.4019496181954191,3.4968909619251325,2.5646621791471294,1.2938747846775904,0.684748217556531,0.419482865869003,61,61,mde-OM3-13,Engine,mde,
758,17,,,0.5320388763390487,,1.6739674564216631,3.438574462196263,,0.2177392506523194,0.6280984790031323,,2.5141825999020764,1.4725625165854446,0.6665513511863015,,,1.1600440126226832,0.14288257768684653,,0.43182345701700076,0.47069380267791433,0.5397857080329809,0.45268153421219615,1.7183418028828807,0.7078531560100063,1.5408156283362806,1.5288920360580676,0.5588277278635236,0.5446654310509413,,,0.5713348631518713,0.49509991202805426,1.5657052302849164,0.48543969880343907,0.6850999667979221,0.4365582941325085,,1.5100220931230561,0.4401393385567145,1.5222355152884055,,2.6942077219374987,,0.5105309018028098,0.4069295683759067,3.352607368068902,2.2754216979298496,1.5442400820120323,0.5840047352421376,0.4400753231293037,69,69,mde-OM3-13,Engine,mde,
97,1,0.7229623156916236,0.33443846926561166,,,,0.49371672142189343,1.4662184707498527,0.6081836299325156,0.735919194950194,0.48735277904068053,0.18971674722487933,,0.38718757332085607,0.7653183399255323,0.2784996349942079,,0.3580279582227809,0.3152761884155879,0.40620059997388513,0.44125831737429744,0.28778475951250143,0.5001200141816284,,0.8336395739905988,0.4598868799523158,1.280682231437825,0.45053532128827223,,,0.28063163048453565,,0.20025685125521256,0.7056823912309567,0.2461588813716282,0.4408272595224038,0.7663407735188356,,,0.1744240517785395,1.5655373940695636,0.12767764614421576,0.30555339317225944,1.8124919325196105,0.44737414359089683,,0.7763664191664928,1.386854591750386,0.0922031443507086,0.4988528165756614,0.4763357122590259,9,9,hde-OM2-1,Engine,hde,
925,184,,,0.24844873608676013,,1.8662845041324387,3.5022311368692005,1.140368677066209,0.51321222147431,0.4744758291291207,,2.1318742423862576,1.449891226735621,0.31345238593405655,,0.40676539301258313,1.8660559569967772,0.2898216634590042,0.8043169570816642,0.5916900065258052,0.31336184483699026,0.4023393978555898,0.5960106843293355,1.0820462004217544,0.5716011037213928,1.321017412456183,1.3949502080987788,0.6028908427957663,0.6355736867461868,,,0.4155727712164509,0.5507112938269481,1.3229647845049028,0.44401398917737034,0.6239110385214642,0.13583105638547002,,1.7452916687428264,0.499170197587088,1.2785313548552333,,2.439283800990733,,0.5672206757605269,,3.3556302206075026,2.1315993379878644,,0.32170588633281705,0.5952776661611778,71,71,mde-OM3-13,Engine,mde,
710,4,,0.0,0.0,1.0,1.3110195127627078,3.5655317452111603,2.0,0.3085969746012697,0.412687305491276,,1.4764148728078026,1.3838114071879242,1.0,,,1.2928988257069511,0.3263215913666334,0.7111739984553297,0.6851443334295951,,1.0,0.5045390308758584,1.9851373272230148,0.1836621151686949,1.0,,0.8192404462705349,1.0,,,0.616902527499249,0.8737866628880887,1.2387222744336486,0.19299373445595258,0.6620957999437762,,,1.0,1.0,1.9792272961793738,3.0,2.5216599153329917,,,1.0,4.0,2.0,1.4866601492795621,0.9802920939106784,0.3736243308394417,71,71,mde-OM3-11,Engine,mde,
55,8,0.2967345519458891,0.7642828198355278,,0.7975058389252433,0.005564556315723237,0.29350574085734193,0.4726790566313452,0.7438924197693305,0.36707783204193356,0.6795214317935384,0.3013803914272757,0.6469765367043868,,0.7798842152361698,0.6305286355260886,0.7488910561844878,0.7697380615088594,0.0,,0.46073873007597405,0.917126808318693,,0.6927843942016668,,0.827167498438928,1.2771743196080851,0.9272075401529931,,0.3556116071353552,0.0,,0.5486121739421426,0.3888031421079497,0.6159771330526633,,0.5161363020532037,,0.3696378911605529,0.6293285239287552,0.5331487731673005,0.131352836970335,0.48746228781869494,1.3598999661474545,0.9644103757860688,0.2632284315764639,,1.7175123971537887,0.5452484709747596,0.10090526566628641,,17,17,hde-OM1-4,Engine,hde,
43,33,0.48516506362498674,0.2884260936272939,,0.390146592427024,0.6528974197266098,0.4173128677094401,0.574967276015691,0.7126278280186207,0.29826013356022857,1.0,0.383118419570053,0.4640902257611965,0.3169646645117605,0.10626087299113479,0.549560033849699,0.7252365646841161,0.4401683283477783,,,0.30317911449787366,,0.25338999170299087,0.49702240789547797,0.4284607571431986,0.790664674450148,1.3828890494769457,0.4061658138537628,,0.9642991664382323,0.6361725184949306,,0.5743582419740939,0.24513416465182442,,,0.5867595402424336,,0.4810913762098107,,0.5339030042932467,0.5800348015392736,0.6927284110890224,0.2810850234738734,0.46221816399047544,0.6845184680014776,,1.3271661224772116,0.41318614099182116,0.6362402020452403,0.45838781566506637,9,9,hde-OM1-3,Engine,hde,
627,13,,0.6822896209241618,0.5309847687531714,1.2364223354050896,1.6334566307824074,1.8668174468671546,1.5827365114981107,0.3176527916419342,0.7492951516111903,,1.314573297255218,,1.0,,0.4394393112505923,1.5054778387279173,0.22546419295158537,1.0,0.22244203201624008,0.26210661132225155,,1.0,1.7165704353633555,0.4016895824920433,1.0979105513222045,1.7381064472950905,0.5722986905149412,0.5937622349086069,,,0.5173042269671333,0.2845994321721419,1.1378152519824658,0.2925385831776312,0.49435169109477456,0.9058084809258194,1.0,1.4722482539682018,0.4762102995613058,1.8063436663275347,2.674900643748406,2.6975412020207923,,0.14914944511996556,0.4293653647770695,2.3005411528627877,,0.959446355470564,0.22843291688369083,0.6661245020137895,61,61,mde-OM3-7,Engine,mde,
634,20,,1.0,0.17058368520617495,1.5967435278338487,1.718200087693297,1.321704137194112,1.458814425020697,0.5609153884812139,0.819764433100471,,1.713897149798154,,0.37179791514111227,,0.6456634923779621,1.530278454051003,0.4727160114243639,0.3989021856754078,0.39964367650584964,0.3819418481696606,,0.41308583447849456,1.3742997216649118,0.2360635477160937,1.254141471674355,1.664743493761795,0.5016920081484357,1.0,,,,0.20452034925730764,1.6991841729575405,0.46884953014616854,0.6044162491477255,0.23138363298452605,0.8406498551597755,1.8397196422212045,0.8679686577111893,1.1543916257806208,2.018958971398638,2.884969015779872,,0.5321902487155531,0.6819333784034847,2.774675862289005,,0.06484094062036425,0.68852662044131,0.22540065400664835,60,60,mde-OM3-7,Engine,mde,
548,2,,0.3303827366140525,0.568324617661285,1.528435512061633,0.3364825078653777,0.38268194629723695,1.265095713347415,0.4811515253992204,0.4707721440763847,,1.5030875720085772,,0.9572931260126158,,0.7342946051170891,,0.9160156977569849,,0.5044240735070544,0.8822615678175241,0.3755143803504562,0.460389305345008,1.6286466957018713,,1.4820845905421844,,0.6616816306619414,0.31002159643398663,,,0.42586658985701176,0.6815872344026799,,0.4353875373303907,0.33111268409497235,0.39182460884458575,,,0.3324967546054454,1.6858057931025057,2.3092957949217308,2.8407630410871754,,0.9014453286344042,0.7618827109870857,2.4283238163019982,1.5962277260197295,0.6384023571395766,0.2984290618006077,0.3879817464280055,54,54,mde-OM3-5,Engine,mde,
853,112,,,0.5761026975986369,,1.6047636785004853,3.613706824318957,1.586215975196156,0.2991507919306782,0.2553214060940955,,2.4137613162353806,1.6014282476628523,0.578160067171442,,0.33278799871527825,1.4695844033171155,0.6203953350994081,0.5196772135884138,0.5845816456613245,0.400590727984025,0.3141138140108066,0.5519055032776434,1.0073279844218006,0.6611791481253465,1.360587856632957,1.6280929634997177,0.5611684822520425,0.5606692742543268,,,0.09860953782301002,0.5693968129312448,1.327505578433526,0.4172653902647452,0.5623664102272918,0.789817150616068,,1.2799811620623402,0.6049051040135243,1.5635412296886007,,2.3263981353233962,,,0.3329308138132745,3.46164969965849,2.4722090547313638,1.8009144150489158,0.3911569242771477,0.445649272717147,45,45,mde-OM3-13,Engine,mde,
1016,275,,,,,1.6230960911178514,3.6498792319666045,1.307490937665725,0.42057821356846886,0.5434275179848821,,2.634077123306903,1.675835247052578,0.19974526673939025,,0.43675846267791324,1.5291047629137862,0.6600634346594977,0.34467843555406524,0.6038396501642316,0.2602733920623267,0.6737791683826401,0.4215909602278468,1.464048137773149,0.2651859844810254,1.4587354694914785,1.8415476192640656,,,,,,0.5852104175217535,1.4480556519297554,0.45857854132323306,0.5440913287841271,0.8074407996603815,,1.2405842061743333,0.3460878642447912,,,2.5971440418971925,,0.54034101366284,0.6699472856452859,3.483406390707814,,1.9152739137240027,0.7243947540252366,0.09654462086726393,80,80,mde-OM3-13,Engine,mde,
134,38,0.5886183000779822,0.34267736246547825,,,,0.4185137334690854,1.701660761576898,0.5391083722447483,0.3089540802947287,0.632559082799045,0.24115899213305872,,0.5222993809310337,0.7135206045643157,0.0,0.34129363413926855,0.297192284238686,0.4893455462283195,0.6896284878890924,0.21062496344019085,0.42919175388653674,0.8535201819977888,1.5789830954300283,0.19286050024085963,0.6847432979455568,1.4391001794067213,0.6585948193913438,,,0.27545980635804596,,0.44991970802639136,0.3768265783420379,0.9177840550192118,0.45897355308366644,0.4816527718243436,,,0.039671581431711574,1.5407053236382633,0.4446922560039452,0.7389853070653591,1.4507881273817824,0.28355859882961937,,0.7684667142691122,1.649270557132723,0.7056022832502131,0.8482716257950661,0.7808075557177978,19,19,hde-OM2-1,Engine,hde,
179,11,1.2708517941739776,0.3946603801697599,,,0.8965000659982109,0.8216057470847236,1.6798419638170152,0.6366870027009669,0.792419450828313,0.0,0.3135314274363774,,0.438032306586207,0.35162437866817897,0.8222756095232759,0.5021444522524003,0.7804164330204193,0.4316065806624712,,0.037293796042735944,0.4785237491222856,0.3684650528920763,1.0,,1.8034402101931402,1.1663850003050709,,,0.4810988214393902,0.2794979333548996,,0.2295445241093045,,0.4520732332922255,0.6400674717016963,0.5005558853246584,,,0.46355900383006704,1.5669336979535247,0.47945878182653046,0.443268927065469,1.0539160953281363,0.3254873860229544,0.08061424475597917,,1.3332613411385457,0.9528321811326188,1.0,0.0,39,39,hde-OM2-5,Engine,hde,
946,205,,,0.47667990177027875,,1.7813673500759046,3.46419196602819,1.384062356677653,0.2083321510731999,0.5846982886906599,,2.9644906311476147,1.5324647141035987,0.6128914265532608,,,1.492137328310829,0.503203107475972,0.9695120729478891,0.390464718530852,0.42479876706448744,0.7645036300373005,0.795370951610839,1.4216825801869293,0.3549466486579028,1.628614519897976,1.4164048998482288,0.6562306364938507,0.41484027457442285,,,0.4661885699474297,0.6767137537440698,1.5719297606399647,0.36238915721617465,0.3207140890675566,0.6551639513908962,,1.3792934075578738,0.6834459145951366,1.9573948788493696,,2.5683557175547436,,0.5384830939606956,0.29483308170860445,3.3385181138681923,2.133226917091079,1.4525281644005898,0.14374474847562693,0.5929979275016335,0,0,mde-OM3-13,Engine,mde,
524,39,,0.7923154344129353,0.6966448288531423,1.9474610902215574,0.6012290562752033,0.8427334193016611,1.6012738656815022,,0.7821873878807195,,1.8827367832373474,1.8541962215700516,,,0.7074324205997989,1.3574939275575049,,0.6811677237230478,0.4268141562479452,,0.4582614751682993,0.463196420514354,1.56447680727171,0.6342195569004422,1.4783759345507645,1.1424394816243684,0.1638157617464124,0.015540384315220377,,,0.6802568779273019,0.5590362114928988,1.5334873933127864,,0.4621949135578587,0.7191833996203768,,1.9890012431167836,0.5136452073081655,1.2541596550590972,2.9046433896280046,1.4317709567322392,,0.42743424433868243,0.6263336330482615,2.4254216491580127,1.5119051550128733,0.6009817622805447,1.0,0.18393214800272836,33,33,mde-OM3-4,Engine,mde,
457,5,,0.749511080839366,0.5229376449086671,,0.4707562442640755,0.15570233926872365,1.1367731920633393,,0.4912635588311937,0.3887542305655853,1.237342948755949,,0.3578619161434606,,0.6792423758649059,0.49981091449590764,0.7293867967237821,,0.6363151532928568,0.2810273913023416,0.3208564465527354,1.0,,0.5152704016931273,1.0096987164658393,,0.9839612624985922,0.6989692947336812,0.4852468942152491,,0.28477061905030254,0.5752418497714376,2.0,0.5131682721249956,0.0033070317037029464,0.8705671115724523,,0.3382474348334858,0.31107306051521016,1.1043079130264215,2.6003521944689347,,1.2309169983557062,0.7680863567302587,0.21955206193019464,2.969271061810997,1.4860118227568158,0.7578357944228852,0.6665336458352233,0.7724656259910532,65,65,mde-OM1-6,Engine,mde,
280,3,,0.03874882031593954,0.2757066596058378,,0.37314408886295153,0.22906610612343972,1.3279487308375797,0.7180755851316885,,0.3828318520553174,1.389164130326292,0.2960609743929023,,,0.0,0.7354077569982935,0.2908071640701673,,,1.0,0.4725583730253726,0.4790169436541267,1.8786909129210811,0.438875287573224,1.0,,0.5747489409820771,0.10208989212287112,0.14392031695676086,,0.405603357838498,0.6254203522470654,0.37817034827758494,,0.0,0.35572886905592715,,0.6835030145516949,0.8242861984395558,,1.5258216725837894,0.3928650016974264,1.2650676119962485,0.6691337562006522,0.6231031623120254,2.9493335035761774,1.6297752876889762,0.0,0.17926914333113214,0.047809026291121784,29,29,mde-OM1-2,Engine,mde,
980,239,,,0.614536351756124,,1.6207506461232168,3.3927279696968036,1.524077800619281,0.13797780722241218,0.7465470368161055,,2.5750842730168566,1.6481133929092437,0.9867230231501004,,0.6559603063949913,1.6752943495728894,0.49943001204351645,0.416448461912053,0.39015676925888537,0.7026951091642026,0.5979214048565178,0.6675810107840505,1.3347731628468478,0.4950531761042054,1.660448158532565,1.489332089876874,0.6485698108564706,0.6971676966262333,,,0.3363797746594333,0.605152210433897,1.6710610576822358,0.2756479870198719,0.45661540850135807,0.4926966589425298,,1.5438665277561539,0.4662341284285128,1.6691521080210086,,2.8443179092912625,,0.6963212171216457,0.29518431907148024,3.416782905334276,2.3106035062637575,1.5714691858221124,0.20338877121141907,0.6005702819186507,74,74,mde-OM3-13,Engine,mde,
198,30,1.1664383694626295,0.7083623530382536,,,0.6892207358481754,0.7774031685135018,1.3564697841305078,0.7285725412184079,0.722651003444223,0.47368465606838994,0.8147278062929436,,,0.323647670905678,0.33352809662515803,0.41517420131013205,0.8528915209949054,0.4522598004910015,,0.5457512952024506,0.2662523171521706,0.764491689930918,1.6048441922858496,,1.719856074728718,1.53485168579653,,,0.4097363597946644,0.015317811076327303,,0.6103357600828383,0.4587093369137949,0.0,0.5070069413847339,0.4725533615980136,,,0.5595374998151407,1.533664724284037,0.43269382824658964,0.4846100878040357,1.240829956723967,0.4303831371302138,0.19762526830863628,1.2954902204353727,1.6698634293698176,0.5557078375883051,0.15153861441463423,0.4119941880783138,34,34,hde-OM2-5,Engine,hde,
984,243,,,0.33122308216982155,,1.610924865608755,3.3989667452764474,1.339895061041219,0.529660923529223,0.7567222748219832,,2.370505724824406,1.4342216031257764,0.5573536866057869,,0.7978867945721065,1.0,0.4387503990829133,0.5490178949908315,0.0,0.49879658604729565,0.7335899544299269,0.7798172416768316,1.0685726729116463,0.5154803078704452,1.5759707398354514,1.7672024129237016,0.3131103593263584,0.069058797417009,,,0.6681180553384991,0.5335555260454218,1.6118603215631726,0.4686753490020087,0.5479273338722322,0.6835541401555688,,,0.3997977645033892,,,2.5978097489284138,,0.6588365021591915,0.645333538710554,3.6799933651388175,2.2573627712617887,1.808882356998047,0.6297677725620866,0.33938324628659555,0,0,mde-OM3-13,Engine,mde,
162,2,0.8705066707073968,0.0,,,,0.2759750572127763,1.5001542329071862,0.9313158075133318,0.06893485370435999,0.6690883942719404,0.6315419468281774,,0.46078574066875994,,1.0,,0.0,0.0,0.7547174435917048,0.38248151363032007,0.34412372865718827,0.7899414589447779,,0.0,1.6132392206638386,,1.0,,0.6360329674794333,0.5827650633578715,,0.7052177158052828,1.0,0.44986714719264614,0.7810429602437781,0.5605844110839948,,,0.0,2.0,0.6116014992735932,,1.5046021535202305,0.07618921640840949,0.7285622615583561,1.202688523079939,1.5328670761376588,0.41866075397253744,0.7183674416922419,0.04330944784287375,34,34,hde-OM2-3,Engine,hde,
454,2,,0.33992960315348864,0.1482035428628041,,0.6257898805225195,0.6005987726276821,1.2288090787827814,,0.5714080350283142,0.6221703874041697,1.273172235301574,,0.9358283857198797,,0.564065480251068,0.2541066962963449,0.5265027975531832,,0.7115257539495158,0.5605088078159464,0.5774687276766163,0.37695216156793815,1.1720561258176325,0.5583806565319457,1.0804452630208854,,0.0,0.8672274875520896,0.6846247524224364,,0.0,0.37838082918464805,1.345847587337606,0.05999807746646398,1.0,0.48151325884396246,,1.0,0.5509592559264183,1.0520712067331197,2.2610582492617737,,1.1716116614715313,0.49794618366451726,0.428951888785169,2.5937800109641302,1.4178452153617573,0.7352045074876565,1.0,0.9636845047882971,64,64,mde-OM1-6,Engine,mde,
430,47,,0.5151903435911205,0.5893678504263566,,,0.28311308426808135,1.3483489315734607,0.6160648303503595,0.6728113443746915,0.18652010068160518,1.0,1.4891075208099636,0.5360020414104818,,0.5621192676319388,0.4336605752470735,0.8809540794388119,,0.10564981786767573,0.5817720662608753,0.5447996948381801,0.5473500603268286,1.5635517035883821,,,,0.11725934733423404,,0.4071246031147396,,0.34056942541247487,0.8264370085148972,0.689185774480779,0.4543168945713867,0.5288025259553165,0.25708856377767897,,0.48594518742544707,,1.1167676319995188,2.56692941235894,0.5531627472740278,1.3495435196982881,0.534925443220008,0.4049555683497102,2.6672072145258023,1.2552932404827621,0.3447516370574269,0.5105975485378296,0.25945086594583894,55,55,mde-OM1-4,Engine,mde,
38,28,0.3184206980544947,0.2851228683734501,,0.43401070271708403,0.557232986558305,0.5308431320016435,,0.5801085255794997,0.6598322692695474,0.6006211702579005,0.5302208248527083,0.03664851165852218,0.37936132093856184,0.42353337423225457,0.32436932452051886,1.0,0.331990080963245,,,0.31900988262822483,,0.17506460682893576,0.5541046171673438,0.43213700988875786,0.3029847471167118,1.3803554212121374,1.0,,0.7002719622906901,0.6269788035763031,,0.43028351510040097,0.20012322333752824,,,,,0.5780186482288648,0.6101779480182116,0.16875537209069671,0.6154259907606673,0.4378384014544557,0.5714713962240907,0.5382832659406812,0.9547303472713643,,1.543309366062183,1.0,0.8215797773340261,0.5329116017951815,14,14,hde-OM1-3,Engine,hde,
759,18,,,0.6002346309114605,,1.5753654177506573,3.752324984701735,1.7330430733333275,0.2800267322318409,0.4699431157684381,,2.634895648044296,1.4937521103643847,0.4601005023017477,,0.554793314059538,,0.3116993080704395,,,0.42571200255674235,0.42848541552507036,0.3766682173231334,1.3595309168518996,0.3497819853946965,1.192335708242754,1.335442057572421,0.4256551118934515,0.8038291535799078,,,0.5410878596890968,0.596932687455842,1.1527665021058326,0.7561259927964247,0.2001412625435491,0.30196932214948163,,1.6238876142870549,0.5288796845964602,1.7131292347622105,,,,0.4440879444089748,0.21226756488350174,3.602111817851364,2.359694794389051,1.5057827764270664,0.6082445586480623,0.3377071109228063,50,50,mde-OM3-13,Engine,mde,
161,1,0.19947909227322996,0.2849181816773725,,,0.0,,1.801133944056844,0.8618463438499387,0.031792482183609715,0.007755971694296671,0.608269350509865,,0.19748929224901762,0.9079438719846991,0.0,,,0.2400933071452837,0.8444854863384466,0.679280938084767,0.5965449121301342,0.5729502005528728,,0.3743819266790486,1.0575945548878725,1.4658276091985427,0.5225568277919105,,,0.6886727867022088,,0.6156731173057107,0.4098852732894458,0.0,0.8707453237993399,0.935757962963937,,,0.5024665004759112,1.875927712784757,0.35962936640586934,,1.6549926450882788,0.08102444036772764,1.0,1.776938391599324,1.8311274891277152,,0.5303321475854929,0.8423229105775097,33,33,hde-OM2-3,Engine,hde,
712,6,,0.38661370436108594,0.6127942004604459,1.930114968763287,,3.5256452545315566,1.0,0.9796588168207179,1.0,,2.0,2.0,0.6331248082223007,,,1.371693094745575,0.9927158067589532,0.1678564511524018,0.0,0.5073100934265198,0.08030145819589114,0.8621496173249323,1.6188601809831935,0.24008294422888202,1.8734939557216985,,0.7011295914733288,0.1203957734074554,,,0.25876527998941506,0.0,1.613479437718485,0.6644486654637921,0.0,,,1.382239575717867,0.42657362752290356,1.807515906317212,2.8563405386651666,2.8587684190179248,,1.0,0.0,3.058315621785426,1.184174185417071,,0.0,0.6068502736399213,71,71,mde-OM3-11,Engine,mde,
35,25,0.18643799356230784,0.6781388771661796,,0.7497091555907991,0.8301887878851882,0.5474374129464505,0.2262069426907465,0.0,0.0,0.043310708668082384,0.12588474517557263,0.0,0.44560764146788717,0.0,0.5279806155897238,0.4786653755378552,0.32628175298858747,,,0.5907384931370266,,0.42629079075830334,0.6870735544857836,0.6082236312948981,0.852930169657199,1.514803696614434,0.44687529544029403,,0.1651406862383695,0.5613438581826327,,0.2607354644064591,0.5429224057605541,,,0.3631599971229726,,0.2176258609969596,0.0,,0.6932600082393393,0.0,0.7211556328511141,0.37041717140063585,,,1.7938324052814016,0.47025577017376924,0.4410777553685228,1.0,13,13,hde-OM1-3,Engine,hde,
2,2,0.0,,,1.0,0.14776062047547334,0.9202762029460685,0.038391904178086404,0.4421701033410978,0.6762945109937373,0.4271224021935917,0.43137100434240316,0.3164807755814828,0.4182167652130317,0.2711611522526645,0.47705353672050593,0.322621747897376,0.47326130330847865,0.18988572116076088,,1.0,0.0,0.4914877262415467,0.19302741662027761,0.33442694006566415,,0.6235872204398061,,,1.0,,,0.49342956299922514,0.5641164302757864,0.268291440486592,,0.08252423335975358,,0.6373623691514664,0.0,,,0.12302332687602069,0.0,0.7903479562263136,0.5740600180244608,,1.7556423797544334,0.0,0.0,,2,2,hde-OM1-2,Engine,hde,
432,49,,0.13879567802614118,0.6319869367584355,,,0.6663258898249835,1.3891889555120542,0.373008100772821,0.8246066675760101,0.6946895815798568,1.9100907259781432,,0.8092077295451344,,0.64712920224706,0.9061260837953998,0.7309227882534289,,0.8471066584380034,0.4480505264435331,,0.46418843154923084,1.3757056156344913,,1.567492289781184,,0.3496397811558819,0.7381802482221935,0.35595849139934344,,0.1903932376208383,0.6057588690266436,0.6022021603268248,0.1576803242256289,,0.6300546000257796,,0.1568064728383915,,1.508459793152728,2.2824037925325764,0.5897783650685453,1.8078998607823693,0.6939331536710571,0.9796097878847123,2.743336851401462,1.4283729604568727,0.5545841837357113,0.5492096776718756,0.8421889228315728,62,62,mde-OM1-4,Engine,mde,
90,6,0.607221402158326,,,0.25011023611789573,0.5538999538431097,0.9652000583544935,1.0,0.6463788186025675,0.3361512739854683,0.8600982200280906,0.6192397713672835,0.9442223733475643,0.37089717978177444,0.4230975167400536,0.6643323250779631,,,,,0.9746309301589915,0.47543509336840206,1.0,1.451622236998754,0.24909451264819607,0.18121836810009723,1.7979542187097421,0.3184516828724539,,0.02642569665726584,0.17430565357279265,,0.2538050140955147,,0.5068501878141547,,0.5617719755793054,,0.6186980316688664,0.3598614224883163,2.0,0.5388009915795908,0.03212755199298632,1.1785806034187412,0.6588377799476883,0.33566393955221346,,,0.6249494668317539,,0.8366343636071603,28,28,hde-OM1-6,Engine,hde,
822,81,,,0.7906488370716163,,1.651200699288307,3.4430383660499957,1.2485916803985135,0.21308503905588377,0.7194480061936013,,2.81096819305412,1.7205164935344506,0.6779438386096778,,0.5173992309464791,1.7665104451214348,0.38580857658285506,0.6444674874282778,0.51498710411992,,0.6279484025846173,0.36246399544747543,,0.2589531780174867,1.564089865849935,1.496246800612145,0.414060135939279,0.5693912045239703,,,0.8106900283092963,0.7625592474668165,1.4755752455968123,0.7164352672723421,0.3295722091298676,0.49110375555044034,,1.660111491287851,0.7658335830856007,1.3744877564524187,,2.7986818424935587,,0.3829484811251224,0.5952419096684232,3.4887112611775075,2.524061391265951,1.668901685474371,0.6103543848152959,0.2915042826556224,78,78,mde-OM3-13,Engine,mde,
304,2,,,0.8274851903233521,,,0.7834956093676009,1.4355480340389821,0.3694336543436211,1.0,0.032101663247402934,1.6548855045800879,1.8065038246044356,0.20109779586355467,,0.005447395921924402,0.5676391126228058,0.5208200428928657,,1.0,,0.5991877089986627,0.2997810830715491,1.4658973585177082,0.3359984609365262,1.0960047451128034,,0.5559644440092751,0.426322026877657,0.5150161421744457,,0.5027301030369508,0.4879496276764391,,0.20385836804653817,0.4681626167608272,0.5223300121017163,,0.49088230041547487,0.22828593212843928,1.5691454081021048,1.8064541854849305,0.4963878388914048,1.9825961484485848,0.7064596013905236,0.2504926242424688,2.4957980445729944,1.5522155547267462,0.36682589228764145,0.669462553749025,0.9471376832124819,44,44,mde-OM1-3,Engine,mde,
252,17,1.0857556329589915,0.41239253352700656,,0.5320591540181682,0.6058987499003226,,1.4160725347975642,0.2805851438422967,0.6362966563871431,0.5555033052075821,,0.3297128130093183,0.783698867921078,1.7124491904704815,0.5997491260235713,0.22786672411206774,0.6062452267779647,0.7363124725378245,0.6549174059956316,0.559856273396837,0.1225774230874179,,1.515361821279591,,1.1915742319009668,,0.18320825757797043,,0.4856143967901814,0.2650491361816058,,0.8610521642149451,,0.2754757741742524,,0.5152080203071424,,0.10163354448058186,0.43114386440841407,1.6718964075594132,1.303597478564969,0.298801072254396,1.4262741481690302,0.6437039170802668,,,1.0,0.7451526049056751,,0.43245122458482116,47,47,hde-OM3-3,Engine,hde,
