;Unnamed: 0;Unnamed: 0.1;Unnamed: 0.1.1;Unnamed: 0.1.1.1;Unnamed: 0.1.1.1.1;group;target;RA@10;gini;p;max info loss;imb;Method
546;546,0;546,0;546,0;645,0;;mde-OM3-8;65;1;-1;-1;-1;normal;RF+B
547;547,0;547,0;547,0;356,0;;mde-OM1-3;37;10;-1;-1;-1;normal;RF+B
548;548,0;548,0;548,0;602,0;;mde-OM3-6;50;1;-1;-1;-1;normal;RF+B
549;549,0;549,0;549,0;319,0;;mde-OM1-3;51;9;-1;-1;-1;normal;RF+B
550;550,0;550,0;550,0;542,0;;mde-OM3-4;31;3;-1;-1;-1;normal;RF+B
551;551,0;551,0;551,0;686,0;;mde-OM3-9;63;1;-1;-1;-1;normal;RF+B
552;552,0;552,0;552,0;892,0;;mde-OM3-13;60;3;-1;-1;-1;normal;RF+B
553;553,0;553,0;553,0;1038,0;;mde-OM3-13;48;3;-1;-1;-1;normal;RF+B
554;554,0;554,0;554,0;501,0;;mde-OM3-4;33;0;-1;-1;-1;normal;RF+B
555;555,0;555,0;555,0;321,0;;mde-OM1-3;52;1;-1;-1;-1;normal;RF+B
556;556,0;556,0;556,0;171,0;;hde-OM2-5;32;7;-1;-1;-1;normal;RF+B
557;557,0;557,0;557,0;888,0;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
558;558,0;558,0;558,0;56,0;;hde-OM1-4;15;6;-1;-1;-1;normal;RF+B
559;559,0;559,0;559,0;626,0;;mde-OM3-7;62;4;-1;-1;-1;normal;RF+B
560;560,0;560,0;560,0;754,0;;mde-OM3-13;48;3;-1;-1;-1;normal;RF+B
561;561,0;561,0;561,0;190,0;;hde-OM2-5;41;0;-1;-1;-1;normal;RF+B
562;562,0;562,0;562,0;305,0;;mde-OM1-3;52;1;-1;-1;-1;normal;RF+B
563;563,0;563,0;563,0;6,0;;hde-OM1-2;3;0;-1;-1;-1;normal;RF+B
564;564,0;564,0;564,0;805,0;;mde-OM3-13;46;1;-1;-1;-1;normal;RF+B
565;565,0;565,0;565,0;447,0;;mde-OM1-4;54;1;-1;-1;-1;normal;RF+B
566;566,0;566,0;566,0;677,0;;mde-OM3-9;63;1;-1;-1;-1;normal;RF+B
567;567,0;567,0;567,0;553,0;;mde-OM3-5;51;0;-1;-1;-1;normal;RF+B
568;568,0;568,0;568,0;485,0;;mde-OM3-4;37;0;-1;-1;-1;normal;RF+B
569;569,0;569,0;569,0;748,0;;mde-OM3-13;47;3;-1;-1;-1;normal;RF+B
570;570,0;570,0;570,0;434,0;;mde-OM1-4;54;1;-1;-1;-1;normal;RF+B
571;571,0;571,0;571,0;1013,0;;mde-OM3-13;46;1;-1;-1;-1;normal;RF+B
572;572,0;572,0;572,0;222,0;;hde-OM2-6;45;0;-1;-1;-1;normal;RF+B
573;573,0;573,0;573,0;57,0;;hde-OM1-4;16;0;-1;-1;-1;normal;RF+B
574;574,0;574,0;574,0;454,0;;mde-OM1-6;65;0;-1;-1;-1;normal;RF+B
575;575,0;575,0;575,0;687,0;;mde-OM3-9;63;1;-1;-1;-1;normal;RF+B
576;576,0;576,0;576,0;1013,0;;mde-OM3-13;46;1;-1;-1;-1;normal;RF+B
577;577,0;577,0;577,0;454,0;;mde-OM1-6;65;0;-1;-1;-1;normal;RF+B
578;578,0;578,0;578,0;702,0;;mde-OM3-10;65;9;-1;-1;-1;normal;RF+B
579;579,0;579,0;579,0;115,0;;hde-OM2-1;6;2;-1;-1;-1;normal;RF+B
580;580,0;580,0;580,0;657,0;;mde-OM3-9;63;2;-1;-1;-1;normal;RF+B
581;581,0;581,0;581,0;225,0;;hde-OM2-6;46;0;-1;-1;-1;normal;RF+B
582;582,0;582,0;582,0;777,0;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
583;583,0;583,0;583,0;46,0;;hde-OM1-3;7;9;-1;-1;-1;normal;RF+B
584;584,0;584,0;584,0;221,0;;hde-OM2-6;45;6;-1;-1;-1;normal;RF+B
585;585,0;585,0;585,0;182,0;;hde-OM2-5;44;0;-1;-1;-1;normal;RF+B
586;586,0;586,0;586,0;1024,0;;mde-OM3-13;82;0;-1;-1;-1;normal;RF+B
587;587,0;587,0;587,0;751,0;;mde-OM3-13;60;3;-1;-1;-1;normal;RF+B
588;588,0;588,0;588,0;604,0;;mde-OM3-6;50;1;-1;-1;-1;normal;RF+B
589;589,0;589,0;589,0;1031,0;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
590;590,0;590,0;590,0;858,0;;mde-OM3-13;48;8;-1;-1;-1;normal;RF+B
591;591,0;591,0;591,0;731,0;;mde-OM3-12;73;3;-1;-1;-1;normal;RF+B
592;592,0;592,0;592,0;263,0;;hde-OM3-3;43;4;-1;-1;-1;normal;RF+B
593;593,0;593,0;593,0;504,0;;mde-OM3-4;39;0;-1;-1;-1;normal;RF+B
594;594,0;594,0;594,0;559,0;;mde-OM3-5;51;4;-1;-1;-1;normal;RF+B
595;595,0;595,0;595,0;442,0;;mde-OM1-4;55;1;-1;-1;-1;normal;RF+B
596;596,0;596,0;596,0;726,0;;mde-OM3-12;73;0;-1;-1;-1;normal;RF+B
597;597,0;597,0;597,0;783,0;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
598;598,0;598,0;598,0;567,0;;mde-OM3-5;50;6;-1;-1;-1;normal;RF+B
599;599,0;599,0;599,0;126,0;;hde-OM2-1;13;8;-1;-1;-1;normal;RF+B
600;600,0;600,0;453,0;;;mde-OM1-6;68;5;-1;-1;-1;normal;RF+B
601;601,0;601,0;411,0;;;mde-OM1-4;55;1;-1;-1;-1;normal;RF+B
602;602,0;602,0;837,0;;;mde-OM3-13;47;2;-1;-1;-1;normal;RF+B
603;603,0;603,0;938,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
604;604,0;604,0;272,0;;;hde-OM3-3;49;0;-1;-1;-1;normal;RF+B
605;605,0;605,0;830,0;;;mde-OM3-13;45;4;-1;-1;-1;normal;RF+B
606;606,0;606,0;936,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
607;607,0;607,0;108,0;;;hde-OM2-1;15;9;-1;-1;-1;normal;RF+B
608;608,0;608,0;192,0;;;hde-OM2-5;35;0;-1;-1;-1;normal;RF+B
609;609,0;609,0;706,0;;;mde-OM3-11;71;0;-1;-1;-1;normal;RF+B
610;610,0;610,0;737,0;;;mde-OM3-12;76;8;-1;-1;-1;normal;RF+B
611;611,0;611,0;598,0;;;mde-OM3-6;53;6;-1;-1;-1;normal;RF+B
612;612,0;612,0;959,0;;;mde-OM3-13;48;5;-1;-1;-1;normal;RF+B
613;613,0;613,0;966,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
614;614,0;614,0;820,0;;;mde-OM3-13;48;2;-1;-1;-1;normal;RF+B
615;615,0;615,0;40,0;;;hde-OM1-3;11;0;-1;-1;-1;normal;RF+B
616;616,0;616,0;827,0;;;mde-OM3-13;47;4;-1;-1;-1;normal;RF+B
617;617,0;617,0;474,0;;;mde-OM1-7;69;8;-1;-1;-1;normal;RF+B
618;618,0;618,0;228,0;;;hde-OM3-1;41;0;-1;-1;-1;normal;RF+B
619;619,0;619,0;375,0;;;mde-OM1-3;41;0;-1;-1;-1;normal;RF+B
620;620,0;620,0;124,0;;;hde-OM2-1;9;9;-1;-1;-1;normal;RF+B
621;621,0;621,0;287,0;;;mde-OM1-2;34;0;-1;-1;-1;normal;RF+B
622;622,0;622,0;974,0;;;mde-OM3-13;47;3;-1;-1;-1;normal;RF+B
623;623,0;623,0;948,0;;;mde-OM3-13;83;0;-1;-1;-1;normal;RF+B
624;624,0;624,0;993,0;;;mde-OM3-13;47;5;-1;-1;-1;normal;RF+B
625;625,0;625,0;717,0;;;mde-OM3-12;72;8;-1;-1;-1;normal;RF+B
626;626,0;626,0;772,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
627;627,0;627,0;581,0;;;mde-OM3-6;52;0;-1;-1;-1;normal;RF+B
628;628,0;628,0;486,0;;;mde-OM3-4;33;0;-1;-1;-1;normal;RF+B
629;629,0;629,0;990,0;;;mde-OM3-13;60;3;-1;-1;-1;normal;RF+B
630;630,0;630,0;290,0;;;mde-OM1-2;33;1;-1;-1;-1;normal;RF+B
631;631,0;631,0;492,0;;;mde-OM3-4;33;0;-1;-1;-1;normal;RF+B
632;632,0;632,0;961,0;;;mde-OM3-13;47;3;-1;-1;-1;normal;RF+B
633;633,0;633,0;610,0;;;mde-OM3-6;51;1;-1;-1;-1;normal;RF+B
634;634,0;634,0;266,0;;;hde-OM3-3;44;1;-1;-1;-1;normal;RF+B
635;635,0;635,0;690,0;;;mde-OM3-9;63;1;-1;-1;-1;normal;RF+B
636;636,0;636,0;60,0;;;hde-OM1-4;16;8;-1;-1;-1;normal;RF+B
637;637,0;637,0;427,0;;;mde-OM1-4;59;0;-1;-1;-1;normal;RF+B
638;638,0;638,0;128,0;;;hde-OM2-1;10;1;-1;-1;-1;normal;RF+B
639;639,0;639,0;967,0;;;mde-OM3-13;46;1;-1;-1;-1;normal;RF+B
640;640,0;640,0;516,0;;;mde-OM3-4;32;4;-1;-1;-1;normal;RF+B
641;641,0;641,0;953,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
642;642,0;642,0;621,0;;;mde-OM3-7;61;5;-1;-1;-1;normal;RF+B
643;643,0;643,0;496,0;;;mde-OM3-4;32;9;-1;-1;-1;normal;RF+B
644;644,0;644,0;756,0;;;mde-OM3-13;48;0;-1;-1;-1;normal;RF+B
645;645,0;645,0;456,0;;;mde-OM1-6;62;3;-1;-1;-1;normal;RF+B
646;646,0;646,0;169,0;;;hde-OM2-5;34;4;-1;-1;-1;normal;RF+B
647;647,0;647,0;449,0;;;mde-OM1-5;61;0;-1;-1;-1;normal;RF+B
648;648,0;648,0;89,0;;;hde-OM1-6;27;1;-1;-1;-1;normal;RF+B
649;649,0;649,0;987,0;;;mde-OM3-13;81;0;-1;-1;-1;normal;RF+B
650;650,0;650,0;241,0;;;hde-OM3-3;44;2;-1;-1;-1;normal;RF+B
651;651,0;651,0;414,0;;;mde-OM1-4;57;4;-1;-1;-1;normal;RF+B
652;652,0;652,0;676,0;;;mde-OM3-9;65;0;-1;-1;-1;normal;RF+B
653;653,0;653,0;395,0;;;mde-OM1-4;56;0;-1;-1;-1;normal;RF+B
654;654,0;654,0;964,0;;;mde-OM3-13;47;3;-1;-1;-1;normal;RF+B
655;655,0;655,0;267,0;;;hde-OM3-3;44;1;-1;-1;-1;normal;RF+B
656;656,0;656,0;275,0;;;hde-OM3-3;44;2;-1;-1;-1;normal;RF+B
657;657,0;657,0;206,0;;;hde-OM2-5;42;7;-1;-1;-1;normal;RF+B
658;658,0;658,0;1019,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
659;659,0;659,0;29,0;;;hde-OM1-3;14;0;-1;-1;-1;normal;RF+B
660;660,0;660,0;61,0;;;hde-OM1-4;16;0;-1;-1;-1;normal;RF+B
661;661,0;661,0;315,0;;;mde-OM1-3;52;1;-1;-1;-1;normal;RF+B
662;662,0;662,0;199,0;;;hde-OM2-5;35;0;-1;-1;-1;normal;RF+B
663;663,0;663,0;146,0;;;hde-OM2-1;5;1;-1;-1;-1;normal;RF+B
664;664,0;664,0;603,0;;;mde-OM3-6;54;5;-1;-1;-1;normal;RF+B
665;665,0;665,0;444,0;;;mde-OM1-4;55;0;-1;-1;-1;normal;RF+B
666;666,0;666,0;930,0;;;mde-OM3-13;60;5;-1;-1;-1;normal;RF+B
667;667,0;667,0;34,0;;;hde-OM1-3;6;4;-1;-1;-1;normal;RF+B
668;668,0;668,0;767,0;;;mde-OM3-13;60;4;-1;-1;-1;normal;RF+B
669;669,0;669,0;973,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
670;670,0;670,0;357,0;;;mde-OM1-3;53;0;-1;-1;-1;normal;RF+B
671;671,0;671,0;845,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
672;672,0;672,0;112,0;;;hde-OM2-1;13;0;-1;-1;-1;normal;RF+B
673;673,0;673,0;99,0;;;hde-OM2-1;8;1;-1;-1;-1;normal;RF+B
674;674,0;674,0;355,0;;;mde-OM1-3;50;0;-1;-1;-1;normal;RF+B
675;675,0;675,0;709,0;;;mde-OM3-11;71;3;-1;-1;-1;normal;RF+B
676;676,0;676,0;747,0;;;mde-OM3-13;46;2;-1;-1;-1;normal;RF+B
677;677,0;677,0;923,0;;;mde-OM3-13;46;1;-1;-1;-1;normal;RF+B
678;678,0;678,0;578,0;;;mde-OM3-5;48;1;-1;-1;-1;normal;RF+B
679;679,0;679,0;762,0;;;mde-OM3-13;48;4;-1;-1;-1;normal;RF+B
680;680,0;680,0;204,0;;;hde-OM2-5;43;0;-1;-1;-1;normal;RF+B
681;681,0;681,0;39,0;;;hde-OM1-3;6;0;-1;-1;-1;normal;RF+B
682;682,0;682,0;363,0;;;mde-OM1-3;53;0;-1;-1;-1;normal;RF+B
683;683,0;683,0;382,0;;;mde-OM1-3;38;0;-1;-1;-1;normal;RF+B
684;684,0;684,0;831,0;;;mde-OM3-13;45;2;-1;-1;-1;normal;RF+B
685;685,0;685,0;523,0;;;mde-OM3-4;31;1;-1;-1;-1;normal;RF+B
686;686,0;686,0;701,0;;;mde-OM3-10;65;5;-1;-1;-1;normal;RF+B
687;687,0;687,0;367,0;;;mde-OM1-3;43;4;-1;-1;-1;normal;RF+B
688;688,0;688,0;248,0;;;hde-OM3-3;44;1;-1;-1;-1;normal;RF+B
689;689,0;689,0;366,0;;;mde-OM1-3;52;1;-1;-1;-1;normal;RF+B
690;690,0;690,0;406,0;;;mde-OM1-4;55;4;-1;-1;-1;normal;RF+B
691;691,0;691,0;11,0;;;hde-OM1-3;12;0;-1;-1;-1;normal;RF+B
692;692,0;692,0;160,0;;;hde-OM2-3;34;0;-1;-1;-1;normal;RF+B
693;693,0;693,0;281,0;;;mde-OM1-2;31;1;-1;-1;-1;normal;RF+B
694;694,0;694,0;118,0;;;hde-OM2-1;16;0;-1;-1;-1;normal;RF+B
695;695,0;695,0;537,0;;;mde-OM3-4;40;9;-1;-1;-1;normal;RF+B
696;696,0;696,0;795,0;;;mde-OM3-13;45;2;-1;-1;-1;normal;RF+B
697;697,0;697,0;570,0;;;mde-OM3-5;48;1;-1;-1;-1;normal;RF+B
698;698,0;698,0;804,0;;;mde-OM3-13;48;5;-1;-1;-1;normal;RF+B
699;699,0;699,0;421,0;;;mde-OM1-4;56;2;-1;-1;-1;normal;RF+B
700;700,0;700,0;680,0;;;mde-OM3-9;65;3;-1;-1;-1;normal;RF+B
701;701,0;701,0;736,0;;;mde-OM3-12;73;6;-1;-1;-1;normal;RF+B
702;702,0;702,0;202,0;;;hde-OM2-5;33;2;-1;-1;-1;normal;RF+B
703;703,0;703,0;205,0;;;hde-OM2-5;37;0;-1;-1;-1;normal;RF+B
704;704,0;704,0;978,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
705;705,0;705,0;83,0;;;hde-OM1-5;20;1;-1;-1;-1;normal;RF+B
706;706,0;706,0;963,0;;;mde-OM3-13;47;2;-1;-1;-1;normal;RF+B
707;707,0;707,0;631,0;;;mde-OM3-7;61;7;-1;-1;-1;normal;RF+B
708;708,0;708,0;829,0;;;mde-OM3-13;60;4;-1;-1;-1;normal;RF+B
709;709,0;709,0;607,0;;;mde-OM3-6;50;1;-1;-1;-1;normal;RF+B
710;710,0;710,0;732,0;;;mde-OM3-12;72;6;-1;-1;-1;normal;RF+B
711;711,0;711,0;415,0;;;mde-OM1-4;57;0;-1;-1;-1;normal;RF+B
712;712,0;712,0;741,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
713;713,0;713,0;397,0;;;mde-OM1-4;55;4;-1;-1;-1;normal;RF+B
714;714,0;714,0;968,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
715;715,0;715,0;880,0;;;mde-OM3-13;45;2;-1;-1;-1;normal;RF+B
716;716,0;716,0;320,0;;;mde-OM1-3;46;0;-1;-1;-1;normal;RF+B
717;717,0;717,0;594,0;;;mde-OM3-6;50;1;-1;-1;-1;normal;RF+B
718;718,0;718,0;1020,0;;;mde-OM3-13;46;2;-1;-1;-1;normal;RF+B
719;719,0;719,0;258,0;;;hde-OM3-3;44;7;-1;-1;-1;normal;RF+B
720;720,0;720,0;188,0;;;hde-OM2-5;35;7;-1;-1;-1;normal;RF+B
721;721,0;721,0;470,0;;;mde-OM1-7;69;0;-1;-1;-1;normal;RF+B
722;722,0;722,0;808,0;;;mde-OM3-13;47;2;-1;-1;-1;normal;RF+B
723;723,0;723,0;714,0;;;mde-OM3-12;73;7;-1;-1;-1;normal;RF+B
724;724,0;724,0;875,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
725;725,0;725,0;810,0;;;mde-OM3-13;48;2;-1;-1;-1;normal;RF+B
726;726,0;726,0;227,0;;;hde-OM3-1;41;0;-1;-1;-1;normal;RF+B
727;727,0;727,0;166,0;;;hde-OM2-3;34;8;-1;-1;-1;normal;RF+B
728;728,0;728,0;985,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
729;729,0;729,0;335,0;;;mde-OM1-3;52;1;-1;-1;-1;normal;RF+B
730;730,0;730,0;790,0;;;mde-OM3-13;47;2;-1;-1;-1;normal;RF+B
731;731,0;731,0;897,0;;;mde-OM3-13;47;4;-1;-1;-1;normal;RF+B
732;732,0;732,0;1045,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
733;733,0;733,0;854,0;;;mde-OM3-13;47;2;-1;-1;-1;normal;RF+B
734;734,0;734,0;918,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
735;735,0;735,0;618,0;;;mde-OM3-7;60;1;-1;-1;-1;normal;RF+B
736;736,0;736,0;1037,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
737;737,0;737,0;538,0;;;mde-OM3-4;44;0;-1;-1;-1;normal;RF+B
738;738,0;738,0;605,0;;;mde-OM3-6;52;0;-1;-1;-1;normal;RF+B
739;739,0;739,0;441,0;;;mde-OM1-4;57;3;-1;-1;-1;normal;RF+B
740;740,0;740,0;27,0;;;hde-OM1-3;6;9;-1;-1;-1;normal;RF+B
741;741,0;741,0;495,0;;;mde-OM3-4;41;0;-1;-1;-1;normal;RF+B
742;742,0;742,0;21,0;;;hde-OM1-3;5;1;-1;-1;-1;normal;RF+B
743;743,0;743,0;836,0;;;mde-OM3-13;46;1;-1;-1;-1;normal;RF+B
744;744,0;744,0;376,0;;;mde-OM1-3;54;3;-1;-1;-1;normal;RF+B
745;745,0;745,0;519,0;;;mde-OM3-4;44;0;-1;-1;-1;normal;RF+B
746;746,0;746,0;461,0;;;mde-OM1-6;62;6;-1;-1;-1;normal;RF+B
747;747,0;747,0;650,0;;;mde-OM3-8;66;7;-1;-1;-1;normal;RF+B
748;748,0;748,0;871,0;;;mde-OM3-13;47;2;-1;-1;-1;normal;RF+B
749;749,0;749,0;7,0;;;hde-OM1-2;2;0;-1;-1;-1;normal;RF+B
750;750,0;750,0;1011,0;;;mde-OM3-13;46;3;-1;-1;-1;normal;RF+B
751;751,0;751,0;939,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
752;752,0;752,0;535,0;;;mde-OM3-4;39;0;-1;-1;-1;normal;RF+B
753;753,0;753,0;809,0;;;mde-OM3-13;46;1;-1;-1;-1;normal;RF+B
754;754,0;754,0;141,0;;;hde-OM2-1;14;1;-1;-1;-1;normal;RF+B
755;755,0;755,0;93,0;;;hde-OM1-6;27;1;-1;-1;-1;normal;RF+B
756;756,0;756,0;860,0;;;mde-OM3-13;48;4;-1;-1;-1;normal;RF+B
757;757,0;757,0;708,0;;;mde-OM3-11;71;7;-1;-1;-1;normal;RF+B
758;758,0;758,0;92,0;;;hde-OM1-6;28;0;-1;-1;-1;normal;RF+B
759;759,0;759,0;887,0;;;mde-OM3-13;47;1;-1;-1;-1;normal;RF+B
760;760,0;760,0;672,0;;;mde-OM3-9;64;2;-1;-1;-1;normal;RF+B
761;761,0;761,0;288,0;;;mde-OM1-2;33;2;-1;-1;-1;normal;RF+B
762;762,0;762,0;872,0;;;mde-OM3-13;48;4;-1;-1;-1;normal;RF+B
763;763,0;763,0;996,0;;;mde-OM3-13;48;5;-1;-1;-1;normal;RF+B
764;764,0;764,0;738,0;;;mde-OM3-12;73;10;-1;-1;-1;normal;RF+B
765;765,0;765,0;394,0;;;mde-OM1-4;54;5;-1;-1;-1;normal;RF+B
766;766,0;766,0;9,0;;;hde-OM1-2;4;0;-1;-1;-1;normal;RF+B
767;767,0;767,0;387,0;;;mde-OM1-4;54;0;-1;-1;-1;normal;RF+B
768;768,0;768,0;297,0;;;mde-OM1-2;34;1;-1;-1;-1;normal;RF+B
769;769,0;769,0;207,0;;;hde-OM2-5;38;0;-1;-1;-1;normal;RF+B
770;770,0;770,0;285,0;;;mde-OM1-2;32;2;-1;-1;-1;normal;RF+B
771;771,0;771,0;725,0;;;mde-OM3-12;72;2;-1;-1;-1;normal;RF+B
772;772,0;772,0;410,0;;;mde-OM1-4;55;5;-1;-1;-1;normal;RF+B
773;773,0;773,0;588,0;;;mde-OM3-6;53;3;-1;-1;-1;normal;RF+B
774;774,0;774,0;214,0;;;hde-OM2-6;45;3;-1;-1;-1;normal;RF+B
775;775,0;775,0;175,0;;;hde-OM2-5;33;2;-1;-1;-1;normal;RF+B
776;776,0;776,0;1042,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
777;777,0;777,0;807,0;;;mde-OM3-13;81;0;-1;-1;-1;normal;RF+B
778;778,0;778,0;1035,0;;;mde-OM3-13;48;5;-1;-1;-1;normal;RF+B
779;779,0;779,0;234,0;;;hde-OM3-1;41;3;-1;-1;-1;normal;RF+B
780;780,0;780,0;271,0;;;hde-OM3-3;44;1;-1;-1;-1;normal;RF+B
781;781,0;781,0;125,0;;;hde-OM2-1;16;0;-1;-1;-1;normal;RF+B
782;782,0;782,0;1044,0;;;mde-OM3-13;48;3;-1;-1;-1;normal;RF+B
783;783,0;783,0;67,0;;;hde-OM1-5;20;1;-1;-1;-1;normal;RF+B
784;784,0;784,0;956,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
785;785,0;785,0;219,0;;;hde-OM2-6;45;1;-1;-1;-1;normal;RF+B
786;786,0;786,0;137,0;;;hde-OM2-1;12;8;-1;-1;-1;normal;RF+B
787;787,0;787,0;148,0;;;hde-OM2-2;30;8;-1;-1;-1;normal;RF+B
788;788,0;788,0;571,0;;;mde-OM3-5;48;1;-1;-1;-1;normal;RF+B
789;789,0;789,0;51,0;;;hde-OM1-4;15;2;-1;-1;-1;normal;RF+B
790;790,0;790,0;813,0;;;mde-OM3-13;48;3;-1;-1;-1;normal;RF+B
791;791,0;791,0;230,0;;;hde-OM3-1;41;0;-1;-1;-1;normal;RF+B
792;792,0;792,0;438,0;;;mde-OM1-4;56;1;-1;-1;-1;normal;RF+B
793;793,0;793,0;583,0;;;mde-OM3-6;50;1;-1;-1;-1;normal;RF+B
794;794,0;794,0;637,0;;;mde-OM3-8;65;1;-1;-1;-1;normal;RF+B
795;795,0;795,0;740,0;;;mde-OM3-12;77;2;-1;-1;-1;normal;RF+B
796;796,0;796,0;868,0;;;mde-OM3-13;48;2;-1;-1;-1;normal;RF+B
797;797,0;797,0;104,0;;;hde-OM2-1;11;10;-1;-1;-1;normal;RF+B
798;798,0;798,0;72,0;;;hde-OM1-5;21;5;-1;-1;-1;normal;RF+B
799;799,0;799,0;906,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
800;800,0;800,0;819,0;;;mde-OM3-13;48;5;-1;-1;-1;normal;RF+B
801;801,0;801,0;536,0;;;mde-OM3-4;32;0;-1;-1;-1;normal;RF+B
802;802,0;802,0;774,0;;;mde-OM3-13;47;1;-1;-1;-1;normal;RF+B
803;803,0;803,0;835,0;;;mde-OM3-13;47;3;-1;-1;-1;normal;RF+B
804;804,0;804,0;294,0;;;mde-OM1-2;32;0;-1;-1;-1;normal;RF+B
805;805,0;805,0;730,0;;;mde-OM3-12;72;2;-1;-1;-1;normal;RF+B
806;806,0;806,0;842,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
807;807,0;807,0;413,0;;;mde-OM1-4;54;1;-1;-1;-1;normal;RF+B
808;808,0;808,0;884,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
809;809,0;809,0;330,0;;;mde-OM1-3;47;0;-1;-1;-1;normal;RF+B
810;810,0;810,0;525,0;;;mde-OM3-4;43;7;-1;-1;-1;normal;RF+B
811;811,0;811,0;647,0;;;mde-OM3-8;66;7;-1;-1;-1;normal;RF+B
812;812,0;812,0;614,0;;;mde-OM3-7;62;0;-1;-1;-1;normal;RF+B
813;813,0;813,0;648,0;;;mde-OM3-8;66;4;-1;-1;-1;normal;RF+B
814;814,0;814,0;1043,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
815;815,0;815,0;981,0;;;mde-OM3-13;60;3;-1;-1;-1;normal;RF+B
816;816,0;816,0;398,0;;;mde-OM1-4;57;0;-1;-1;-1;normal;RF+B
817;817,0;817,0;245,0;;;hde-OM3-3;48;10;-1;-1;-1;normal;RF+B
818;818,0;818,0;752,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
819;819,0;819,0;833,0;;;mde-OM3-13;46;5;-1;-1;-1;normal;RF+B
820;820,0;820,0;960,0;;;mde-OM3-13;48;6;-1;-1;-1;normal;RF+B
821;821,0;821,0;904,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
822;822,0;822,0;895,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
823;823,0;823,0;324,0;;;mde-OM1-3;36;0;-1;-1;-1;normal;RF+B
824;824,0;824,0;778,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
825;825,0;825,0;386,0;;;mde-OM1-4;54;2;-1;-1;-1;normal;RF+B
826;826,0;826,0;24,0;;;hde-OM1-3;9;4;-1;-1;-1;normal;RF+B
827;827,0;827,0;109,0;;;hde-OM2-1;9;7;-1;-1;-1;normal;RF+B
828;828,0;828,0;1028,0;;;mde-OM3-13;47;1;-1;-1;-1;normal;RF+B
829;829,0;829,0;656,0;;;mde-OM3-9;63;1;-1;-1;-1;normal;RF+B
830;830,0;830,0;65,0;;;hde-OM1-5;20;2;-1;-1;-1;normal;RF+B
831;831,0;831,0;489,0;;;mde-OM3-4;35;7;-1;-1;-1;normal;RF+B
832;832,0;832,0;42,0;;;hde-OM1-3;11;9;-1;-1;-1;normal;RF+B
833;833,0;833,0;58,0;;;hde-OM1-4;15;0;-1;-1;-1;normal;RF+B
834;834,0;834,0;262,0;;;hde-OM3-3;43;1;-1;-1;-1;normal;RF+B
835;835,0;835,0;403,0;;;mde-OM1-4;54;0;-1;-1;-1;normal;RF+B
836;836,0;836,0;585,0;;;mde-OM3-6;51;2;-1;-1;-1;normal;RF+B
837;837,0;837,0;401,0;;;mde-OM1-4;54;3;-1;-1;-1;normal;RF+B
838;838,0;838,0;463,0;;;mde-OM1-6;62;8;-1;-1;-1;normal;RF+B
839;839,0;839,0;359,0;;;mde-OM1-3;37;0;-1;-1;-1;normal;RF+B
840;840,0;840,0;1018,0;;;mde-OM3-13;60;1;-1;-1;-1;normal;RF+B
841;841,0;841,0;653,0;;;mde-OM3-9;63;1;-1;-1;-1;normal;RF+B
842;842,0;842,0;734,0;;;mde-OM3-12;73;5;-1;-1;-1;normal;RF+B
843;843,0;843,0;907,0;;;mde-OM3-13;45;1;-1;-1;-1;normal;RF+B
