Method,R_e,A@e,RA@e,Run,n,f,max info loss,n_clusters,algorithm,n_components,gini,p value
SPH+CPI,6,0.77,2.2510822510822512,1,1050,100,0.35,,,,0.2,0.9
SPH+CPI,7,0.7833333333333333,2.331914893617021,1,1050,100,0.35,,,,0.2,0.9
SPH+CPI,8,0.79,2.3797468354430378,1,1050,100,0.35,,,,0.2,0.9
SPH+CPI,9,0.8066666666666666,2.5165289256198347,1,1050,100,0.35,,,,0.2,0.9
SPH+CPI,10,0.81,2.5473251028806585,1,1050,100,0.35,,,,0.2,0.9
SPH+CPI,1,0.30666666666666664,1.0,1,1050,100,0.35,,,,0.25,0.7
SPH+CPI,2,0.4866666666666667,1.36986301369863,1,1050,100,0.35,,,,0.25,0.7
SPH+CPI,3,0.5766666666666667,1.6242774566473988,1,1050,100,0.35,,,,0.25,0.7
SPH+CPI,4,0.7033333333333334,2.052132701421801,1,1050,100,0.35,,,,0.25,0.7
SPH+CPI,5,0.7533333333333333,2.247787610619469,1,1050,100,0.35,,,,0.25,0.7
SPH+CPI,6,0.7733333333333333,2.3448275862068964,1,1050,100,0.35,,,,0.25,0.7
SPH+CPI,7,0.7833333333333333,2.404255319148936,1,1050,100,0.35,,,,0.25,0.7
SPH+CPI,8,0.79,2.451476793248945,1,1050,100,0.35,,,,0.25,0.7
SPH+CPI,9,0.8066666666666666,2.5867768595041323,1,1050,100,0.35,,,,0.25,0.7
SPH+CPI,10,0.8133333333333334,2.6475409836065573,1,1050,100,0.35,,,,0.25,0.7
SPH+CPI,1,0.31,1.0,1,1050,100,0.35,,,,0.25,0.75
SPH+CPI,2,0.48333333333333334,1.3586206896551725,1,1050,100,0.35,,,,0.25,0.75
SPH+CPI,3,0.5833333333333334,1.64,1,1050,100,0.35,,,,0.25,0.75
SPH+CPI,4,0.7033333333333334,2.042654028436019,1,1050,100,0.35,,,,0.25,0.75
SPH+CPI,5,0.75,2.2266666666666666,1,1050,100,0.35,,,,0.25,0.75
SPH+CPI,6,0.77,2.324675324675325,1,1050,100,0.35,,,,0.25,0.75
SPH+CPI,7,0.78,2.3846153846153846,1,1050,100,0.35,,,,0.25,0.75
SPH+CPI,8,0.79,2.4556962025316458,1,1050,100,0.35,,,,0.25,0.75
SPH+CPI,9,0.8033333333333333,2.5643153526970957,1,1050,100,0.35,,,,0.25,0.75
SPH+CPI,10,0.81,2.625514403292181,1,1050,100,0.35,,,,0.25,0.75
SPH+CPI,1,0.29333333333333333,1.0,1,1050,100,0.35,,,,0.25,0.8
SPH+CPI,2,0.49,1.401360544217687,1,1050,100,0.35,,,,0.25,0.8
SPH+CPI,3,0.6166666666666667,1.7297297297297298,1,1050,100,0.35,,,,0.25,0.8
SPH+CPI,4,0.6966666666666667,1.9904306220095693,1,1050,100,0.35,,,,0.25,0.8
SPH+CPI,5,0.75,2.2044444444444444,1,1050,100,0.35,,,,0.25,0.8
SPH+CPI,6,0.77,2.303030303030303,1,1050,100,0.35,,,,0.25,0.8
SPH+CPI,7,0.7866666666666666,2.402542372881356,1,1050,100,0.35,,,,0.25,0.8
SPH+CPI,8,0.7933333333333333,2.4495798319327733,1,1050,100,0.35,,,,0.25,0.8
SPH+CPI,9,0.8066666666666666,2.5578512396694215,1,1050,100,0.35,,,,0.25,0.8
SPH+CPI,10,0.8133333333333334,2.6188524590163933,1,1050,100,0.35,,,,0.25,0.8
SPH+CPI,1,0.2866666666666667,1.0,1,1050,100,0.35,,,,0.25,0.85
SPH+CPI,2,0.4866666666666667,1.4109589041095891,1,1050,100,0.35,,,,0.25,0.85
SPH+CPI,3,0.6166666666666667,1.7459459459459459,1,1050,100,0.35,,,,0.25,0.85
SPH+CPI,4,0.6966666666666667,2.0047846889952154,1,1050,100,0.35,,,,0.25,0.85
SPH+CPI,5,0.75,2.2177777777777776,1,1050,100,0.35,,,,0.25,0.85
SPH+CPI,6,0.77,2.316017316017316,1,1050,100,0.35,,,,0.25,0.85
SPH+CPI,7,0.7833333333333333,2.3957446808510636,1,1050,100,0.35,,,,0.25,0.85
SPH+CPI,8,0.79,2.4430379746835444,1,1050,100,0.35,,,,0.25,0.85
SPH+CPI,9,0.8066666666666666,2.5785123966942147,1,1050,100,0.35,,,,0.25,0.85
SPH+CPI,10,0.8133333333333334,2.639344262295082,1,1050,100,0.35,,,,0.25,0.85
SPH+CPI,1,0.31666666666666665,1.0,1,1050,100,0.35,,,,0.25,0.9
SPH+CPI,2,0.52,1.391025641025641,1,1050,100,0.35,,,,0.25,0.9
SPH+CPI,3,0.62,1.6505376344086022,1,1050,100,0.35,,,,0.25,0.9
SPH+CPI,4,0.69,1.8888888888888888,1,1050,100,0.35,,,,0.25,0.9
SPH+CPI,5,0.7466666666666667,2.125,1,1050,100,0.35,,,,0.25,0.9
SPH+CPI,6,0.77,2.242424242424242,1,1050,100,0.35,,,,0.25,0.9
SPH+CPI,7,0.7833333333333333,2.323404255319149,1,1050,100,0.35,,,,0.25,0.9
SPH+CPI,8,0.79,2.371308016877637,1,1050,100,0.35,,,,0.25,0.9
SPH+CPI,9,0.8066666666666666,2.5082644628099175,1,1050,100,0.35,,,,0.25,0.9
SPH+CPI,10,0.81,2.539094650205761,1,1050,100,0.35,,,,0.25,0.9
SPH+CPI,1,0.32666666666666666,1.0,1,1050,100,0.35,,,,0.3,0.7
SPH+CPI,2,0.4866666666666667,1.3287671232876712,1,1050,100,0.35,,,,0.3,0.7
SPH+CPI,3,0.57,1.5730994152046784,1,1050,100,0.35,,,,0.3,0.7
SPH+CPI,4,0.69,1.9951690821256038,1,1050,100,0.35,,,,0.3,0.7
SPH+CPI,5,0.7433333333333333,2.210762331838565,1,1050,100,0.35,,,,0.3,0.7
SPH+CPI,6,0.7633333333333333,2.3100436681222707,1,1050,100,0.35,,,,0.3,0.7
SPH+CPI,7,0.7766666666666666,2.390557939914163,1,1050,100,0.35,,,,0.3,0.7
SPH+CPI,8,0.7866666666666666,2.461864406779661,1,1050,100,0.35,,,,0.3,0.7
SPH+CPI,9,0.8066666666666666,2.62396694214876,1,1050,100,0.35,,,,0.3,0.7
SPH+CPI,10,0.8133333333333334,2.6844262295081966,1,1050,100,0.35,,,,0.3,0.7
SPH+CPI,1,0.33,1.0,1,1050,100,0.35,,,,0.3,0.75
SPH+CPI,2,0.48333333333333334,1.3172413793103448,1,1050,100,0.35,,,,0.3,0.75
SPH+CPI,3,0.5766666666666667,1.5895953757225434,1,1050,100,0.35,,,,0.3,0.75
SPH+CPI,4,0.69,1.9855072463768115,1,1050,100,0.35,,,,0.3,0.75
SPH+CPI,5,0.74,2.189189189189189,1,1050,100,0.35,,,,0.3,0.75
SPH+CPI,6,0.76,2.289473684210526,1,1050,100,0.35,,,,0.3,0.75
SPH+CPI,7,0.7733333333333333,2.3706896551724137,1,1050,100,0.35,,,,0.3,0.75
SPH+CPI,8,0.7866666666666666,2.4661016949152543,1,1050,100,0.35,,,,0.3,0.75
SPH+CPI,9,0.8033333333333333,2.6016597510373445,1,1050,100,0.35,,,,0.3,0.75
SPH+CPI,10,0.81,2.662551440329218,1,1050,100,0.35,,,,0.3,0.75
SPH+CPI,1,0.31333333333333335,1.0,1,1050,100,0.35,,,,0.3,0.8
SPH+CPI,2,0.49,1.3605442176870748,1,1050,100,0.35,,,,0.3,0.8
SPH+CPI,3,0.61,1.6830601092896176,1,1050,100,0.35,,,,0.3,0.8
SPH+CPI,4,0.6833333333333333,1.9317073170731707,1,1050,100,0.35,,,,0.3,0.8
SPH+CPI,5,0.74,2.1666666666666665,1,1050,100,0.35,,,,0.3,0.8
SPH+CPI,6,0.76,2.267543859649123,1,1050,100,0.35,,,,0.3,0.8
SPH+CPI,7,0.78,2.388888888888889,1,1050,100,0.35,,,,0.3,0.8
SPH+CPI,8,0.79,2.459915611814346,1,1050,100,0.35,,,,0.3,0.8
SPH+CPI,9,0.8066666666666666,2.5950413223140494,1,1050,100,0.35,,,,0.3,0.8
SPH+CPI,10,0.8133333333333334,2.6557377049180326,1,1050,100,0.35,,,,0.3,0.8
SPH+CPI,1,0.30666666666666664,1.0,1,1050,100,0.35,,,,0.3,0.85
SPH+CPI,2,0.4866666666666667,1.36986301369863,1,1050,100,0.35,,,,0.3,0.85
SPH+CPI,3,0.61,1.6994535519125684,1,1050,100,0.35,,,,0.3,0.85
SPH+CPI,4,0.6833333333333333,1.946341463414634,1,1050,100,0.35,,,,0.3,0.85
SPH+CPI,5,0.74,2.18018018018018,1,1050,100,0.35,,,,0.3,0.85
SPH+CPI,6,0.76,2.280701754385965,1,1050,100,0.35,,,,0.3,0.85
SPH+CPI,7,0.7766666666666666,2.3819742489270386,1,1050,100,0.35,,,,0.3,0.85
SPH+CPI,8,0.7866666666666666,2.4533898305084745,1,1050,100,0.35,,,,0.3,0.85
SPH+CPI,9,0.8066666666666666,2.615702479338843,1,1050,100,0.35,,,,0.3,0.85
SPH+CPI,10,0.8133333333333334,2.6762295081967213,1,1050,100,0.35,,,,0.3,0.85
SPH+CPI,1,0.3333333333333333,1.0,1,1050,100,0.35,,,,0.3,0.9
SPH+CPI,2,0.5133333333333333,1.3506493506493507,1,1050,100,0.35,,,,0.3,0.9
SPH+CPI,3,0.6133333333333333,1.6195652173913044,1,1050,100,0.35,,,,0.3,0.9
SPH+CPI,4,0.6766666666666666,1.8423645320197044,1,1050,100,0.35,,,,0.3,0.9
SPH+CPI,5,0.7366666666666667,2.0995475113122173,1,1050,100,0.35,,,,0.3,0.9
SPH+CPI,6,0.76,2.219298245614035,1,1050,100,0.35,,,,0.3,0.9
SPH+CPI,7,0.7766666666666666,2.3218884120171674,1,1050,100,0.35,,,,0.3,0.9
SPH+CPI,8,0.7866666666666666,2.3940677966101696,1,1050,100,0.35,,,,0.3,0.9
SPH+CPI,9,0.8066666666666666,2.5578512396694215,1,1050,100,0.35,,,,0.3,0.9
SPH+CPI,10,0.81,2.588477366255144,1,1050,100,0.35,,,,0.3,0.9
SPH+CPI,1,0.3233333333333333,1.0,1,1050,100,0.35,,,,0.35,0.7
SPH+CPI,2,0.4866666666666667,1.3356164383561644,1,1050,100,0.35,,,,0.35,0.7
SPH+CPI,3,0.57,1.5789473684210527,1,1050,100,0.35,,,,0.35,0.7
SPH+CPI,4,0.69,2.0,1,1050,100,0.35,,,,0.35,0.7
SPH+CPI,5,0.7433333333333333,2.2152466367713006,1,1050,100,0.35,,,,0.35,0.7
SPH+CPI,6,0.7633333333333333,2.314410480349345,1,1050,100,0.35,,,,0.35,0.7
SPH+CPI,7,0.7766666666666666,2.3948497854077253,1,1050,100,0.35,,,,0.35,0.7
SPH+CPI,8,0.7866666666666666,2.4661016949152543,1,1050,100,0.35,,,,0.35,0.7
SPH+CPI,9,0.8066666666666666,2.628099173553719,1,1050,100,0.35,,,,0.35,0.7
SPH+CPI,10,0.8133333333333334,2.6885245901639343,1,1050,100,0.35,,,,0.35,0.7
SPH+CPI,1,0.32666666666666666,1.0,1,1050,100,0.35,,,,0.35,0.75
SPH+CPI,2,0.48333333333333334,1.3241379310344827,1,1050,100,0.35,,,,0.35,0.75
SPH+CPI,3,0.5766666666666667,1.5953757225433527,1,1050,100,0.35,,,,0.35,0.75
SPH+CPI,4,0.69,1.9903381642512077,1,1050,100,0.35,,,,0.35,0.75
SPH+CPI,5,0.74,2.1936936936936937,1,1050,100,0.35,,,,0.35,0.75
SPH+CPI,6,0.76,2.293859649122807,1,1050,100,0.35,,,,0.35,0.75
SPH+CPI,7,0.7733333333333333,2.375,1,1050,100,0.35,,,,0.35,0.75
SPH+CPI,8,0.7866666666666666,2.4703389830508473,1,1050,100,0.35,,,,0.35,0.75
SPH+CPI,9,0.8033333333333333,2.6058091286307055,1,1050,100,0.35,,,,0.35,0.75
SPH+CPI,10,0.81,2.6666666666666665,1,1050,100,0.35,,,,0.35,0.75
SPH+CPI,1,0.31,1.0,1,1050,100,0.35,,,,0.35,0.8
SPH+CPI,2,0.49,1.3673469387755102,1,1050,100,0.35,,,,0.35,0.8
SPH+CPI,3,0.61,1.6885245901639345,1,1050,100,0.35,,,,0.35,0.8
SPH+CPI,4,0.6833333333333333,1.9365853658536585,1,1050,100,0.35,,,,0.35,0.8
SPH+CPI,5,0.74,2.171171171171171,1,1050,100,0.35,,,,0.35,0.8
SPH+CPI,6,0.76,2.2719298245614037,1,1050,100,0.35,,,,0.35,0.8
SPH+CPI,7,0.78,2.393162393162393,1,1050,100,0.35,,,,0.35,0.8
SPH+CPI,8,0.79,2.4641350210970465,1,1050,100,0.35,,,,0.35,0.8
SPH+CPI,9,0.8066666666666666,2.5991735537190084,1,1050,100,0.35,,,,0.35,0.8
SPH+CPI,10,0.8133333333333334,2.6598360655737703,1,1050,100,0.35,,,,0.35,0.8
SPH+CPI,1,0.30333333333333334,1.0,1,1050,100,0.35,,,,0.35,0.85
SPH+CPI,2,0.4866666666666667,1.3767123287671232,1,1050,100,0.35,,,,0.35,0.85
SPH+CPI,3,0.61,1.7049180327868851,1,1050,100,0.35,,,,0.35,0.85
SPH+CPI,4,0.6833333333333333,1.951219512195122,1,1050,100,0.35,,,,0.35,0.85
SPH+CPI,5,0.74,2.184684684684685,1,1050,100,0.35,,,,0.35,0.85
SPH+CPI,6,0.76,2.2850877192982457,1,1050,100,0.35,,,,0.35,0.85
SPH+CPI,7,0.7766666666666666,2.3862660944206007,1,1050,100,0.35,,,,0.35,0.85
SPH+CPI,8,0.7866666666666666,2.457627118644068,1,1050,100,0.35,,,,0.35,0.85
SPH+CPI,9,0.8066666666666666,2.6198347107438016,1,1050,100,0.35,,,,0.35,0.85
SPH+CPI,10,0.8133333333333334,2.680327868852459,1,1050,100,0.35,,,,0.35,0.85
SPH+CPI,1,0.33,1.0,1,1050,100,0.35,,,,0.35,0.9
SPH+CPI,2,0.5133333333333333,1.3571428571428572,1,1050,100,0.35,,,,0.35,0.9
SPH+CPI,3,0.6133333333333333,1.625,1,1050,100,0.35,,,,0.35,0.9
SPH+CPI,4,0.6766666666666666,1.8472906403940887,1,1050,100,0.35,,,,0.35,0.9
SPH+CPI,5,0.7366666666666667,2.1040723981900453,1,1050,100,0.35,,,,0.35,0.9
SPH+CPI,6,0.76,2.223684210526316,1,1050,100,0.35,,,,0.35,0.9
SPH+CPI,7,0.7766666666666666,2.3261802575107295,1,1050,100,0.35,,,,0.35,0.9
SPH+CPI,8,0.7866666666666666,2.3983050847457625,1,1050,100,0.35,,,,0.35,0.9
SPH+CPI,9,0.8066666666666666,2.56198347107438,1,1050,100,0.35,,,,0.35,0.9
SPH+CPI,10,0.81,2.5925925925925926,1,1050,100,0.35,,,,0.35,0.9
SPH+CPI,1,0.3333333333333333,1.0,1,1050,100,0.35,,,,0.4,0.7
SPH+CPI,2,0.49,1.3197278911564625,1,1050,100,0.35,,,,0.4,0.7
SPH+CPI,3,0.5766666666666667,1.5722543352601157,1,1050,100,0.35,,,,0.4,0.7
SPH+CPI,4,0.69,1.9710144927536233,1,1050,100,0.35,,,,0.4,0.7
SPH+CPI,5,0.7333333333333333,2.15,1,1050,100,0.35,,,,0.4,0.7
SPH+CPI,6,0.76,2.2850877192982457,1,1050,100,0.35,,,,0.4,0.7
SPH+CPI,7,0.7766666666666666,2.3862660944206007,1,1050,100,0.35,,,,0.4,0.7
SPH+CPI,8,0.7866666666666666,2.457627118644068,1,1050,100,0.35,,,,0.4,0.7
SPH+CPI,9,0.8066666666666666,2.6198347107438016,1,1050,100,0.35,,,,0.4,0.7
SPH+CPI,10,0.8133333333333334,2.680327868852459,1,1050,100,0.35,,,,0.4,0.7
SPH+CPI,1,0.3333333333333333,1.0,1,1050,100,0.35,,,,0.4,0.75
SPH+CPI,2,0.49,1.3197278911564625,1,1050,100,0.35,,,,0.4,0.75
SPH+CPI,3,0.5766666666666667,1.5722543352601157,1,1050,100,0.35,,,,0.4,0.75
SPH+CPI,4,0.69,1.9710144927536233,1,1050,100,0.35,,,,0.4,0.75
SPH+CPI,5,0.7333333333333333,2.15,1,1050,100,0.35,,,,0.4,0.75
SPH+CPI,6,0.76,2.2850877192982457,1,1050,100,0.35,,,,0.4,0.75
SPH+CPI,7,0.7766666666666666,2.3862660944206007,1,1050,100,0.35,,,,0.4,0.75
SPH+CPI,8,0.7866666666666666,2.457627118644068,1,1050,100,0.35,,,,0.4,0.75
SPH+CPI,9,0.8033333333333333,2.5933609958506225,1,1050,100,0.35,,,,0.4,0.75
SPH+CPI,10,0.81,2.654320987654321,1,1050,100,0.35,,,,0.4,0.75
SPH+CPI,1,0.31666666666666665,1.0,1,1050,100,0.35,,,,0.4,0.8
SPH+CPI,2,0.49666666666666665,1.3624161073825503,1,1050,100,0.35,,,,0.4,0.8
SPH+CPI,3,0.61,1.6666666666666667,1,1050,100,0.35,,,,0.4,0.8
SPH+CPI,4,0.6833333333333333,1.9170731707317072,1,1050,100,0.35,,,,0.4,0.8
SPH+CPI,5,0.7333333333333333,2.1272727272727274,1,1050,100,0.35,,,,0.4,0.8
SPH+CPI,6,0.76,2.263157894736842,1,1050,100,0.35,,,,0.4,0.8
SPH+CPI,7,0.7833333333333333,2.404255319148936,1,1050,100,0.35,,,,0.4,0.8
SPH+CPI,8,0.79,2.451476793248945,1,1050,100,0.35,,,,0.4,0.8
SPH+CPI,9,0.8066666666666666,2.5867768595041323,1,1050,100,0.35,,,,0.4,0.8
SPH+CPI,10,0.8133333333333334,2.6475409836065573,1,1050,100,0.35,,,,0.4,0.8
SPH+CPI,1,0.31,1.0,1,1050,100,0.35,,,,0.4,0.85
SPH+CPI,2,0.49333333333333335,1.3716216216216217,1,1050,100,0.35,,,,0.4,0.85
SPH+CPI,3,0.61,1.6830601092896176,1,1050,100,0.35,,,,0.4,0.85
SPH+CPI,4,0.6833333333333333,1.9317073170731707,1,1050,100,0.35,,,,0.4,0.85
SPH+CPI,5,0.7333333333333333,2.140909090909091,1,1050,100,0.35,,,,0.4,0.85
SPH+CPI,6,0.76,2.276315789473684,1,1050,100,0.35,,,,0.4,0.85
SPH+CPI,7,0.7833333333333333,2.4170212765957446,1,1050,100,0.35,,,,0.4,0.85
SPH+CPI,8,0.79,2.4641350210970465,1,1050,100,0.35,,,,0.4,0.85
SPH+CPI,9,0.8066666666666666,2.5991735537190084,1,1050,100,0.35,,,,0.4,0.85
SPH+CPI,10,0.8133333333333334,2.6598360655737703,1,1050,100,0.35,,,,0.4,0.85
SPH+CPI,1,0.33666666666666667,1.0,1,1050,100,0.35,,,,0.4,0.9
SPH+CPI,2,0.52,1.3525641025641026,1,1050,100,0.35,,,,0.4,0.9
SPH+CPI,3,0.6133333333333333,1.6032608695652173,1,1050,100,0.35,,,,0.4,0.9
SPH+CPI,4,0.6766666666666666,1.8275862068965518,1,1050,100,0.35,,,,0.4,0.9
SPH+CPI,5,0.73,2.0593607305936072,1,1050,100,0.35,,,,0.4,0.9
SPH+CPI,6,0.76,2.2149122807017543,1,1050,100,0.35,,,,0.4,0.9
SPH+CPI,7,0.7833333333333333,2.3574468085106384,1,1050,100,0.35,,,,0.4,0.9
SPH+CPI,8,0.79,2.4050632911392404,1,1050,100,0.35,,,,0.4,0.9
SPH+CPI,9,0.81,2.567901234567901,1,1050,100,0.35,,,,0.4,0.9
SPH+CPI,1,0.3,1.0,1,1050,100,0.4,,,,0.2,0.7
SPH+CPI,2,0.4866666666666667,1.3835616438356164,1,1050,100,0.4,,,,0.2,0.7
SPH+CPI,3,0.5766666666666667,1.6358381502890174,1,1050,100,0.4,,,,0.2,0.7
SPH+CPI,4,0.7033333333333334,2.061611374407583,1,1050,100,0.4,,,,0.2,0.7
SPH+CPI,5,0.7533333333333333,2.256637168141593,1,1050,100,0.4,,,,0.2,0.7
SPH+CPI,6,0.7733333333333333,2.353448275862069,1,1050,100,0.4,,,,0.2,0.7
SPH+CPI,7,0.7833333333333333,2.4127659574468083,1,1050,100,0.4,,,,0.2,0.7
SPH+CPI,8,0.79,2.459915611814346,1,1050,100,0.4,,,,0.2,0.7
SPH+CPI,9,0.8066666666666666,2.5950413223140494,1,1050,100,0.4,,,,0.2,0.7
SPH+CPI,10,0.8133333333333334,2.6557377049180326,1,1050,100,0.4,,,,0.2,0.7
SPH+CPI,1,0.30333333333333334,1.0,1,1050,100,0.4,,,,0.2,0.75
SPH+CPI,2,0.48333333333333334,1.3724137931034484,1,1050,100,0.4,,,,0.2,0.75
SPH+CPI,3,0.5833333333333334,1.6514285714285715,1,1050,100,0.4,,,,0.2,0.75
SPH+CPI,4,0.7033333333333334,2.052132701421801,1,1050,100,0.4,,,,0.2,0.75
SPH+CPI,5,0.75,2.2355555555555555,1,1050,100,0.4,,,,0.2,0.75
SPH+CPI,6,0.77,2.3333333333333335,1,1050,100,0.4,,,,0.2,0.75
SPH+CPI,7,0.78,2.393162393162393,1,1050,100,0.4,,,,0.2,0.75
SPH+CPI,8,0.79,2.4641350210970465,1,1050,100,0.4,,,,0.2,0.75
SPH+CPI,9,0.8033333333333333,2.5726141078838176,1,1050,100,0.4,,,,0.2,0.75
SPH+CPI,10,0.81,2.633744855967078,1,1050,100,0.4,,,,0.2,0.75
SPH+CPI,1,0.2866666666666667,1.0,1,1050,100,0.4,,,,0.2,0.8
SPH+CPI,2,0.49,1.4149659863945578,1,1050,100,0.4,,,,0.2,0.8
SPH+CPI,3,0.6166666666666667,1.7405405405405405,1,1050,100,0.4,,,,0.2,0.8
SPH+CPI,4,0.6966666666666667,2.0,1,1050,100,0.4,,,,0.2,0.8
SPH+CPI,5,0.75,2.2133333333333334,1,1050,100,0.4,,,,0.2,0.8
SPH+CPI,6,0.77,2.311688311688312,1,1050,100,0.4,,,,0.2,0.8
SPH+CPI,7,0.7866666666666666,2.4110169491525424,1,1050,100,0.4,,,,0.2,0.8
SPH+CPI,8,0.7933333333333333,2.457983193277311,1,1050,100,0.4,,,,0.2,0.8
SPH+CPI,9,0.8066666666666666,2.5661157024793386,1,1050,100,0.4,,,,0.2,0.8
SPH+CPI,10,0.8133333333333334,2.627049180327869,1,1050,100,0.4,,,,0.2,0.8
SPH+CPI,1,0.28,1.0,1,1050,100,0.4,,,,0.2,0.85
SPH+CPI,2,0.4866666666666667,1.4246575342465753,1,1050,100,0.4,,,,0.2,0.85
SPH+CPI,3,0.6166666666666667,1.7567567567567568,1,1050,100,0.4,,,,0.2,0.85
SPH+CPI,4,0.6966666666666667,2.014354066985646,1,1050,100,0.4,,,,0.2,0.85
SPH+CPI,5,0.75,2.2266666666666666,1,1050,100,0.4,,,,0.2,0.85
SPH+CPI,6,0.77,2.324675324675325,1,1050,100,0.4,,,,0.2,0.85
SPH+CPI,7,0.7833333333333333,2.404255319148936,1,1050,100,0.4,,,,0.2,0.85
SPH+CPI,8,0.79,2.451476793248945,1,1050,100,0.4,,,,0.2,0.85
SPH+CPI,9,0.8066666666666666,2.5867768595041323,1,1050,100,0.4,,,,0.2,0.85
SPH+CPI,10,0.8133333333333334,2.6475409836065573,1,1050,100,0.4,,,,0.2,0.85
SPH+CPI,1,0.31,1.0,1,1050,100,0.4,,,,0.2,0.9
SPH+CPI,2,0.52,1.4038461538461537,1,1050,100,0.4,,,,0.2,0.9
SPH+CPI,3,0.62,1.6612903225806452,1,1050,100,0.4,,,,0.2,0.9
SPH+CPI,4,0.69,1.8985507246376812,1,1050,100,0.4,,,,0.2,0.9
SPH+CPI,5,0.7466666666666667,2.1339285714285716,1,1050,100,0.4,,,,0.2,0.9
SPH+CPI,6,0.77,2.2510822510822512,1,1050,100,0.4,,,,0.2,0.9
SPH+CPI,7,0.7833333333333333,2.331914893617021,1,1050,100,0.4,,,,0.2,0.9
SPH+CPI,8,0.79,2.3797468354430378,1,1050,100,0.4,,,,0.2,0.9
SPH+CPI,9,0.8066666666666666,2.5165289256198347,1,1050,100,0.4,,,,0.2,0.9
SPH+CPI,10,0.81,2.5473251028806585,1,1050,100,0.4,,,,0.2,0.9
SPH+CPI,1,0.30666666666666664,1.0,1,1050,100,0.4,,,,0.25,0.7
SPH+CPI,2,0.4866666666666667,1.36986301369863,1,1050,100,0.4,,,,0.25,0.7
SPH+CPI,3,0.5766666666666667,1.6242774566473988,1,1050,100,0.4,,,,0.25,0.7
SPH+CPI,4,0.7033333333333334,2.052132701421801,1,1050,100,0.4,,,,0.25,0.7
SPH+CPI,5,0.7533333333333333,2.247787610619469,1,1050,100,0.4,,,,0.25,0.7
SPH+CPI,6,0.7733333333333333,2.3448275862068964,1,1050,100,0.4,,,,0.25,0.7
SPH+CPI,7,0.7833333333333333,2.404255319148936,1,1050,100,0.4,,,,0.25,0.7
SPH+CPI,8,0.79,2.451476793248945,1,1050,100,0.4,,,,0.25,0.7
SPH+CPI,9,0.8066666666666666,2.5867768595041323,1,1050,100,0.4,,,,0.25,0.7
SPH+CPI,10,0.8133333333333334,2.6475409836065573,1,1050,100,0.4,,,,0.25,0.7
SPH+CPI,1,0.31,1.0,1,1050,100,0.4,,,,0.25,0.75
SPH+CPI,2,0.48333333333333334,1.3586206896551725,1,1050,100,0.4,,,,0.25,0.75
SPH+CPI,3,0.5833333333333334,1.64,1,1050,100,0.4,,,,0.25,0.75
SPH+CPI,4,0.7033333333333334,2.042654028436019,1,1050,100,0.4,,,,0.25,0.75
SPH+CPI,5,0.75,2.2266666666666666,1,1050,100,0.4,,,,0.25,0.75
SPH+CPI,6,0.77,2.324675324675325,1,1050,100,0.4,,,,0.25,0.75
SPH+CPI,7,0.78,2.3846153846153846,1,1050,100,0.4,,,,0.25,0.75
SPH+CPI,8,0.79,2.4556962025316458,1,1050,100,0.4,,,,0.25,0.75
SPH+CPI,9,0.8033333333333333,2.5643153526970957,1,1050,100,0.4,,,,0.25,0.75
SPH+CPI,10,0.81,2.625514403292181,1,1050,100,0.4,,,,0.25,0.75
SPH+CPI,1,0.29333333333333333,1.0,1,1050,100,0.4,,,,0.25,0.8
SPH+CPI,2,0.49,1.401360544217687,1,1050,100,0.4,,,,0.25,0.8
SPH+CPI,3,0.6166666666666667,1.7297297297297298,1,1050,100,0.4,,,,0.25,0.8
SPH+CPI,4,0.6966666666666667,1.9904306220095693,1,1050,100,0.4,,,,0.25,0.8
SPH+CPI,5,0.75,2.2044444444444444,1,1050,100,0.4,,,,0.25,0.8
SPH+CPI,6,0.77,2.303030303030303,1,1050,100,0.4,,,,0.25,0.8
SPH+CPI,7,0.7866666666666666,2.402542372881356,1,1050,100,0.4,,,,0.25,0.8
SPH+CPI,8,0.7933333333333333,2.4495798319327733,1,1050,100,0.4,,,,0.25,0.8
SPH+CPI,9,0.8066666666666666,2.5578512396694215,1,1050,100,0.4,,,,0.25,0.8
SPH+CPI,10,0.8133333333333334,2.6188524590163933,1,1050,100,0.4,,,,0.25,0.8
SPH+CPI,1,0.2866666666666667,1.0,1,1050,100,0.4,,,,0.25,0.85
SPH+CPI,2,0.4866666666666667,1.4109589041095891,1,1050,100,0.4,,,,0.25,0.85
SPH+CPI,3,0.6166666666666667,1.7459459459459459,1,1050,100,0.4,,,,0.25,0.85
SPH+CPI,4,0.6966666666666667,2.0047846889952154,1,1050,100,0.4,,,,0.25,0.85
SPH+CPI,5,0.75,2.2177777777777776,1,1050,100,0.4,,,,0.25,0.85
SPH+CPI,6,0.77,2.316017316017316,1,1050,100,0.4,,,,0.25,0.85
SPH+CPI,7,0.7833333333333333,2.3957446808510636,1,1050,100,0.4,,,,0.25,0.85
SPH+CPI,8,0.79,2.4430379746835444,1,1050,100,0.4,,,,0.25,0.85
SPH+CPI,9,0.8066666666666666,2.5785123966942147,1,1050,100,0.4,,,,0.25,0.85
SPH+CPI,10,0.8133333333333334,2.639344262295082,1,1050,100,0.4,,,,0.25,0.85
SPH+CPI,1,0.31666666666666665,1.0,1,1050,100,0.4,,,,0.25,0.9
