#Samples,missing,#Features,#Classes,Gini,#SPH,#CPI,CHI,SIL,DBI,Method,Run,n,f,max info loss,n_clusters,algorithm,n_components,gini,p value
84.5813953488372,0.09035764583279124,100.0,13.279069767441861,0.23007558552568633,14,14,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.2,,,,0.35,0.8
84.5813953488372,0.0894041821453576,100.0,13.279069767441861,0.2261274212284842,14,14,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.2,,,,0.35,0.85
84.5813953488372,0.08945591730773775,100.0,13.279069767441861,0.21984849961598918,14,14,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.2,,,,0.35,0.9
98.29729729729729,0.08960424946376118,100.0,15.432432432432432,0.256466147278305,14,8,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.2,,,,0.4,0.7
98.29729729729729,0.08959916050286844,100.0,15.432432432432432,0.2618956892620913,14,8,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.2,,,,0.4,0.75
98.29729729729729,0.08957134532599793,100.0,15.432432432432432,0.26390886644928185,14,8,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.2,,,,0.4,0.8
98.29729729729729,0.08952851245469486,100.0,15.432432432432432,0.26488265638752917,14,8,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.2,,,,0.4,0.85
98.29729729729729,0.08951272403997888,100.0,15.432432432432432,0.2567246268876618,14,8,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.2,,,,0.4,0.9
62.16,0.08138429893842382,100.0,9.86,0.15493039042425127,11,21,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.25,,,,0.2,0.7
62.16,0.08138733223606426,100.0,9.86,0.16152167685043253,11,21,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.25,,,,0.2,0.75
62.16,0.08137295528740436,100.0,9.86,0.16267687287856775,11,21,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.25,,,,0.2,0.8
62.16,0.08077443830077403,100.0,9.86,0.1600767932063211,11,21,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.25,,,,0.2,0.85
62.16,0.07933123398126729,100.0,9.86,0.15333848663404476,11,21,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.25,,,,0.2,0.9
66.12765957446808,0.08063911882836432,100.0,10.48936170212766,0.16778318997138877,11,18,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.25,,,,0.25,0.7
66.12765957446808,0.08064319732074995,100.0,10.48936170212766,0.17494357809261465,11,18,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.25,,,,0.25,0.75
66.12765957446808,0.080627902694516,100.0,10.48936170212766,0.17617251003743936,11,18,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.25,,,,0.25,0.8
66.12765957446808,0.07997085435537589,100.0,10.48936170212766,0.17352728068406692,11,18,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.25,,,,0.25,0.85
66.12765957446808,0.07845648423803667,100.0,10.48936170212766,0.16645376604801593,11,18,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.25,,,,0.25,0.9
74.0,0.08273017078870686,100.0,11.738095238095237,0.20319999262257765,11,13,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.25,,,,0.3,0.7
74.0,0.08273473481590031,100.0,11.738095238095237,0.21121280790109226,11,13,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.25,,,,0.3,0.75
74.0,0.08271761940082899,100.0,11.738095238095237,0.21258804126791989,11,13,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.25,,,,0.3,0.8
74.0,0.08198235102131506,100.0,11.738095238095237,0.20962790365819367,11,13,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.25,,,,0.3,0.85
74.0,0.08202426285969336,100.0,11.738095238095237,0.2034510615081612,11,13,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.25,,,,0.3,0.9
75.8048780487805,0.08353475877155182,100.0,12.024390243902438,0.21384714691418524,11,12,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.25,,,,0.35,0.7
75.8048780487805,0.0835394341164817,100.0,12.024390243902438,0.22205539671168803,11,12,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.25,,,,0.35,0.75
75.8048780487805,0.0835219012522623,100.0,12.024390243902438,0.22346417235575536,11,12,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.25,,,,0.35,0.8
75.8048780487805,0.08276869949763828,100.0,12.024390243902438,0.22043183626774304,11,12,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.25,,,,0.35,0.85
75.8048780487805,0.08281163357597701,100.0,12.024390243902438,0.2141043394311245,11,12,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.25,,,,0.35,0.9
86.33333333333333,0.08252430896316246,100.0,13.694444444444445,0.2466463898660282,11,7,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.25,,,,0.4,0.7
86.33333333333333,0.08251995036239784,100.0,13.694444444444445,0.2512966920280673,11,7,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.25,,,,0.4,0.75
86.33333333333333,0.08249998237814797,100.0,13.694444444444445,0.25290113095603295,11,7,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.25,,,,0.4,0.8
86.33333333333333,0.08246329681707819,100.0,13.694444444444445,0.25373516400499474,11,7,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.25,,,,0.4,0.85
86.33333333333333,0.08245367764254377,100.0,13.694444444444445,0.24586523436833593,11,7,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.25,,,,0.4,0.9
53.104166666666664,0.07371350278190891,100.0,8.479166666666666,0.1374380811832823,8,19,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.3,,,,0.2,0.7
53.104166666666664,0.07371815009581788,100.0,8.479166666666666,0.14375174922767678,8,19,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.3,,,,0.2,0.75
53.104166666666664,0.07370963898494741,100.0,8.479166666666666,0.14460658353783243,8,19,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.3,,,,0.2,0.8
53.104166666666664,0.07329696851179208,100.0,8.479166666666666,0.14284494398697523,8,19,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.3,,,,0.2,0.85
53.104166666666664,0.0717756984140856,100.0,8.479166666666666,0.13621264645540276,8,19,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.3,,,,0.2,0.9
55.41304347826087,0.07341567616757408,100.0,8.847826086956522,0.14699673086082604,8,17,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.3,,,,0.25,0.7
55.41304347826087,0.07342052553860953,100.0,8.847826086956522,0.15358490621149853,8,17,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.3,,,,0.25,0.75
55.41304347826087,0.07341164437944035,100.0,8.847826086956522,0.15447690723079138,8,17,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.3,,,,0.25,0.8
55.41304347826087,0.07296026165510285,100.0,8.847826086956522,0.15276211387345837,8,17,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.3,,,,0.25,0.85
55.41304347826087,0.07140287664889847,100.0,8.847826086956522,0.14576452846349156,8,17,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.3,,,,0.25,0.9
62.170731707317074,0.07467682175368227,100.0,9.926829268292684,0.1807424239290484,8,12,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.3,,,,0.3,0.7
62.170731707317074,0.07468226251142934,100.0,9.926829268292684,0.18813403529809555,8,12,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.3,,,,0.3,0.75
62.170731707317074,0.0746722982840688,100.0,9.926829268292684,0.1891348169294973,8,12,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.3,,,,0.3,0.8
62.170731707317074,0.0741658688860316,100.0,9.926829268292684,0.18721090243102614,8,12,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.3,,,,0.3,0.85
62.170731707317074,0.07419747821387139,100.0,9.926829268292684,0.18114111922943008,8,12,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.3,,,,0.3,0.9
63.725,0.07530019071022274,100.0,10.175,0.191094317860608,8,11,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.3,,,,0.35,0.7
63.725,0.0753057674869135,100.0,10.175,0.19867071951388127,8,11,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.3,,,,0.35,0.75
63.725,0.07529555415386893,100.0,10.175,0.19969652068606808,8,11,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.3,,,,0.35,0.8
63.725,0.07477646402088081,100.0,10.175,0.1977245083251351,8,11,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.3,,,,0.35,0.85
63.725,0.0748088635819166,100.0,10.175,0.19150298054349918,8,11,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.3,,,,0.35,0.9
70.80555555555556,0.07429994581855014,100.0,11.305555555555555,0.21739837480366767,8,7,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.3,,,,0.4,0.7
70.80555555555556,0.07429645893793843,100.0,11.305555555555555,0.22111861653329898,8,7,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.3,,,,0.4,0.75
70.80555555555556,0.07428511079011114,100.0,11.305555555555555,0.22225839561350658,8,7,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.3,,,,0.4,0.8
70.80555555555556,0.07425576234125533,100.0,11.305555555555555,0.22292562205267608,8,7,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.3,,,,0.4,0.85
70.80555555555556,0.07425275097397792,100.0,11.305555555555555,0.21557040420977763,8,7,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.3,,,,0.4,0.9
45.020833333333336,0.0703272341774291,100.0,7.5,0.12623330910351024,7,19,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.35,,,,0.2,0.7
45.020833333333336,0.07033253528145277,100.0,7.5,0.13184943182359884,7,19,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.35,,,,0.2,0.75
45.020833333333336,0.07033048904789922,100.0,7.5,0.13235577124793596,7,19,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.35,,,,0.2,0.8
45.020833333333336,0.06992332140890438,100.0,7.5,0.1304690267397344,7,19,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.35,,,,0.2,0.85
45.020833333333336,0.06840700716664062,100.0,7.5,0.1242227630534823,7,19,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.35,,,,0.2,0.9
46.97826086956522,0.06988217849333428,100.0,7.826086956521739,0.1353047947775856,7,17,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.35,,,,0.25,0.7
46.97826086956522,0.06988771008014158,100.0,7.826086956521739,0.14116509674637367,7,17,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.35,,,,0.25,0.75
46.97826086956522,0.0698855748799118,100.0,7.826086956521739,0.1416934509282907,7,17,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.35,,,,0.25,0.8
46.97826086956522,0.06943993424339392,100.0,7.826086956521739,0.1398481132676419,7,17,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.35,,,,0.25,0.85
46.97826086956522,0.06788772056460805,100.0,7.826086956521739,0.13325334578322673,7,17,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.35,,,,0.25,0.9
54.025,0.07129402205548188,100.0,9.0,0.1791069246982148,7,11,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.35,,,,0.3,0.7
54.025,0.07130038338031028,100.0,9.0,0.18584627196232106,7,11,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.35,,,,0.3,0.75
54.025,0.07129792790004603,100.0,9.0,0.18645387927152562,7,11,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.35,,,,0.3,0.8
54.025,0.07078544116805047,100.0,9.0,0.1843317409617795,7,11,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.35,,,,0.3,0.85
54.025,0.07082378775561755,100.0,9.0,0.178573453794528,7,11,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.35,,,,0.3,0.9
55.41025641025641,0.07184663637762083,100.0,9.23076923076923,0.18968231592979296,7,10,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.35,,,,0.35,0.7
55.41025641025641,0.07185316081334224,100.0,9.23076923076923,0.19659446696990193,7,10,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.35,,,,0.35,0.75
55.41025641025641,0.0718506423720456,100.0,9.23076923076923,0.1972176539537015,7,10,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.35,,,,0.35,0.8
55.41025641025641,0.07132501495461424,100.0,9.23076923076923,0.1950411018411414,7,10,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.35,,,,0.35,0.85
55.41025641025641,0.07136434478801637,100.0,9.23076923076923,0.18913516628498597,7,10,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.35,,,,0.35,0.9
61.74285714285714,0.07042312113674593,100.0,10.285714285714286,0.21657654570770407,7,6,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.35,,,,0.4,0.7
61.74285714285714,0.07042043125741689,100.0,10.285714285714286,0.2194464464705625,7,6,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.35,,,,0.4,0.75
61.74285714285714,0.07041762499425776,100.0,10.285714285714286,0.2201408548239392,7,6,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.35,,,,0.4,0.8
61.74285714285714,0.07039498476228327,100.0,10.285714285714286,0.22065557236272706,7,6,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.35,,,,0.4,0.85
61.74285714285714,0.07039868395769083,100.0,10.285714285714286,0.21361962328361375,7,6,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.35,,,,0.4,0.9
45.020833333333336,0.0703272341774291,100.0,7.5,0.12623330910351024,7,19,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.4,,,,0.2,0.7
45.020833333333336,0.07033253528145277,100.0,7.5,0.13184943182359884,7,19,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.4,,,,0.2,0.75
45.020833333333336,0.07033048904789922,100.0,7.5,0.13235577124793596,7,19,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.4,,,,0.2,0.8
45.020833333333336,0.06992332140890438,100.0,7.5,0.1304690267397344,7,19,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.4,,,,0.2,0.85
45.020833333333336,0.06840700716664062,100.0,7.5,0.1242227630534823,7,19,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.4,,,,0.2,0.9
46.97826086956522,0.06988217849333428,100.0,7.826086956521739,0.1353047947775856,7,17,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.4,,,,0.25,0.7
46.97826086956522,0.06988771008014158,100.0,7.826086956521739,0.14116509674637367,7,17,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.4,,,,0.25,0.75
46.97826086956522,0.0698855748799118,100.0,7.826086956521739,0.1416934509282907,7,17,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.4,,,,0.25,0.8
46.97826086956522,0.06943993424339392,100.0,7.826086956521739,0.1398481132676419,7,17,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.4,,,,0.25,0.85
46.97826086956522,0.06788772056460805,100.0,7.826086956521739,0.13325334578322673,7,17,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.4,,,,0.25,0.9
54.025,0.07129402205548188,100.0,9.0,0.1791069246982148,7,11,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.4,,,,0.3,0.7
54.025,0.07130038338031028,100.0,9.0,0.18584627196232106,7,11,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.4,,,,0.3,0.75
54.025,0.07129792790004603,100.0,9.0,0.18645387927152562,7,11,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.4,,,,0.3,0.8
54.025,0.07078544116805047,100.0,9.0,0.1843317409617795,7,11,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.4,,,,0.3,0.85
54.025,0.07082378775561755,100.0,9.0,0.178573453794528,7,11,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.4,,,,0.3,0.9
55.41025641025641,0.07184663637762083,100.0,9.23076923076923,0.18968231592979296,7,10,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.4,,,,0.35,0.7
55.41025641025641,0.07185316081334224,100.0,9.23076923076923,0.19659446696990193,7,10,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.4,,,,0.35,0.75
55.41025641025641,0.0718506423720456,100.0,9.23076923076923,0.1972176539537015,7,10,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.4,,,,0.35,0.8
55.41025641025641,0.07132501495461424,100.0,9.23076923076923,0.1950411018411414,7,10,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.4,,,,0.35,0.85
55.41025641025641,0.07136434478801637,100.0,9.23076923076923,0.18913516628498597,7,10,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.4,,,,0.35,0.9
61.74285714285714,0.07042312113674593,100.0,10.285714285714286,0.21657654570770407,7,6,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.4,,,,0.4,0.7
61.74285714285714,0.07042043125741689,100.0,10.285714285714286,0.2194464464705625,7,6,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.4,,,,0.4,0.75
61.74285714285714,0.07041762499425776,100.0,10.285714285714286,0.2201408548239392,7,6,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.4,,,,0.4,0.8
61.74285714285714,0.07039498476228327,100.0,10.285714285714286,0.22065557236272706,7,6,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.4,,,,0.4,0.85
61.74285714285714,0.07039868395769083,100.0,10.285714285714286,0.21361962328361375,7,6,0.0,0.0,0.0,SPH+CPI,1,1050,100,0.4,,,,0.4,0.9
376.0,0.23970907251051454,100.0,42.0,0.3026108544681864,0,29,0.0,0.0,0.0,CPI,1,1050,100,,,,,0.2,0.7
376.0,0.23979799780174058,100.0,42.0,0.3089624565428863,0,29,0.0,0.0,0.0,CPI,1,1050,100,,,,,0.2,0.75
376.0,0.2399062191159427,100.0,42.0,0.3090968853395586,0,29,0.0,0.0,0.0,CPI,1,1050,100,,,,,0.2,0.8
376.0,0.23997401861880993,100.0,42.0,0.30619676815244595,0,29,0.0,0.0,0.0,CPI,1,1050,100,,,,,0.2,0.85
376.0,0.23996100073583498,100.0,42.0,0.30545754231052247,0,29,0.0,0.0,0.0,CPI,1,1050,100,,,,,0.2,0.9
376.0,0.23970907251051454,100.0,42.0,0.3026108544681864,0,29,0.0,0.0,0.0,CPI,1,1050,100,,,,,0.25,0.7
376.0,0.23979799780174058,100.0,42.0,0.3089624565428863,0,29,0.0,0.0,0.0,CPI,1,1050,100,,,,,0.25,0.75
376.0,0.2399062191159427,100.0,42.0,0.3090968853395586,0,29,0.0,0.0,0.0,CPI,1,1050,100,,,,,0.25,0.8
376.0,0.23997401861880993,100.0,42.0,0.30619676815244595,0,29,0.0,0.0,0.0,CPI,1,1050,100,,,,,0.25,0.85
376.0,0.23996100073583498,100.0,42.0,0.30545754231052247,0,29,0.0,0.0,0.0,CPI,1,1050,100,,,,,0.25,0.9
376.0,0.23970907251051454,100.0,42.0,0.3026108544681864,0,29,0.0,0.0,0.0,CPI,1,1050,100,,,,,0.3,0.7
376.0,0.23979799780174058,100.0,42.0,0.3089624565428863,0,29,0.0,0.0,0.0,CPI,1,1050,100,,,,,0.3,0.75
376.0,0.2399062191159427,100.0,42.0,0.3090968853395586,0,29,0.0,0.0,0.0,CPI,1,1050,100,,,,,0.3,0.8
376.0,0.23997401861880993,100.0,42.0,0.30619676815244595,0,29,0.0,0.0,0.0,CPI,1,1050,100,,,,,0.3,0.85
376.0,0.23996100073583498,100.0,42.0,0.30545754231052247,0,29,0.0,0.0,0.0,CPI,1,1050,100,,,,,0.3,0.9
376.0,0.23970907251051454,100.0,42.0,0.3026108544681864,0,29,0.0,0.0,0.0,CPI,1,1050,100,,,,,0.35,0.7
376.0,0.23979799780174058,100.0,42.0,0.3089624565428863,0,29,0.0,0.0,0.0,CPI,1,1050,100,,,,,0.35,0.75
376.0,0.2399062191159427,100.0,42.0,0.3090968853395586,0,29,0.0,0.0,0.0,CPI,1,1050,100,,,,,0.35,0.8
376.0,0.23997401861880993,100.0,42.0,0.30619676815244595,0,29,0.0,0.0,0.0,CPI,1,1050,100,,,,,0.35,0.85
376.0,0.23996100073583498,100.0,42.0,0.30545754231052247,0,29,0.0,0.0,0.0,CPI,1,1050,100,,,,,0.35,0.9
376.0,0.23970907251051454,100.0,42.0,0.3026108544681864,0,29,0.0,0.0,0.0,CPI,1,1050,100,,,,,0.4,0.7
376.0,0.23979799780174058,100.0,42.0,0.3089624565428863,0,29,0.0,0.0,0.0,CPI,1,1050,100,,,,,0.4,0.75
376.0,0.2399062191159427,100.0,42.0,0.3090968853395586,0,29,0.0,0.0,0.0,CPI,1,1050,100,,,,,0.4,0.8
376.0,0.23997401861880993,100.0,42.0,0.30619676815244595,0,29,0.0,0.0,0.0,CPI,1,1050,100,,,,,0.4,0.85
376.0,0.23996100073583498,100.0,42.0,0.30545754231052247,0,29,0.0,0.0,0.0,CPI,1,1050,100,,,,,0.4,0.9
751.0,0.23956857523302263,250.0,84.0,0.4974478473146915,0,0,0.0,0.0,0.0,RF,1,1050,250,,,,,,
229.0,0.12817770693500596,250.0,38.689655172413794,0.38009381334303377,34,0,0.0,0.0,0.0,SPH,1,1050,250,0.1,,,,,
172.55172413793105,0.10402466680770728,250.0,28.06896551724138,0.35757967987965544,23,0,0.0,0.0,0.0,SPH,1,1050,250,0.15,,,,,
129.0344827586207,0.0849005037757015,250.0,20.82758620689655,0.32002917448778295,15,0,0.0,0.0,0.0,SPH,1,1050,250,0.2,,,,,
87.79310344827586,0.07102468692963868,250.0,14.586206896551724,0.2875874674091468,9,0,0.0,0.0,0.0,SPH,1,1050,250,0.25,,,,,
84.17241379310344,0.06647781065196613,250.0,13.551724137931034,0.27891333789203554,7,0,0.0,0.0,0.0,SPH,1,1050,250,0.3,,,,,
70.72413793103448,0.06419982001765365,250.0,11.827586206896552,0.26977851783767526,6,0,0.0,0.0,0.0,SPH,1,1050,250,0.35,,,,,
70.72413793103448,0.06419982001765365,250.0,11.827586206896552,0.26977851783767526,6,0,0.0,0.0,0.0,SPH,1,1050,250,0.4,,,,,
751.0,0.0,28.0,84.0,0.4974478473146915,0,0,0.0,0.0,0.0,RF+B,1,1050,250,,,,,,
82.61,0.12608148194604643,275.0,25.630000000000003,0.4965649720651718,0,0,0.0,0.0,0.0,KMeans,1,1050,250,,10.0,KMeans,,,
53.404444444444444,0.09871693588303702,266.6666666666667,18.275555555555556,0.43475971191505297,0,0,0.0,0.0,0.0,KMeans,1,1050,250,,15.0,KMeans,,,
39.427499999999995,0.10116528573029411,262.5,14.385,0.3912106192809928,0,0,0.0,0.0,0.0,KMeans,1,1050,250,,20.0,KMeans,,,
31.2416,0.08703941960462704,260.0,11.606399999999999,0.35877623636521455,0,0,0.0,0.0,0.0,KMeans,1,1050,250,,25.0,KMeans,,,
29.995562130177515,0.09096816299878699,259.61538461538464,11.662721893491124,0.35862163435061334,0,0,0.0,0.0,0.0,KMeans,1,1050,250,,26.0,KMeans,,,
25.86777777777778,0.07760554853955136,258.3333333333333,10.29888888888889,0.3506507836132479,0,0,0.0,0.0,0.0,KMeans,1,1050,250,,30.0,KMeans,,,
22.070204081632653,0.07843021590635169,257.14285714285717,9.37469387755102,0.32631450730250244,0,0,0.0,0.0,0.0,KMeans,1,1050,250,,35.0,KMeans,,,
19.244374999999998,0.07174318318948839,256.25,8.405,0.30168899624241696,0,0,0.0,0.0,0.0,KMeans,1,1050,250,,40.0,KMeans,,,
17.059753086419754,0.0687241794438063,255.55555555555554,7.723456790123456,0.2885260934625872,0,0,0.0,0.0,0.0,KMeans,1,1050,250,,45.0,KMeans,,,
15.3204,0.06371052134258416,255.0,6.854400000000001,0.24431130716287314,0,0,0.0,0.0,0.0,KMeans,1,1050,250,,50.0,KMeans,,,
82.61,0.12028413111278616,275.0,27.389999999999997,0.44659587784284566,0,0,0.0,0.0,0.0,GMM,1,1050,250,,,GMM,10.0,,
53.404444444444444,0.10476405363628152,266.6666666666667,18.986666666666668,0.44721002289483736,0,0,0.0,0.0,0.0,GMM,1,1050,250,,,GMM,15.0,,
39.427499999999995,0.10335005008386602,262.5,14.9625,0.39442936209774515,0,0,0.0,0.0,0.0,GMM,1,1050,250,,,GMM,20.0,,
31.2416,0.08475764722998054,260.0,12.105599999999999,0.3623202199792503,0,0,0.0,0.0,0.0,GMM,1,1050,250,,,GMM,25.0,,
29.995562130177515,0.0874013149991338,259.61538461538464,11.582840236686392,0.3495406277360707,0,0,0.0,0.0,0.0,GMM,1,1050,250,,,GMM,26.0,,
25.86777777777778,0.08908058325749904,258.3333333333333,10.333333333333334,0.3015575470557488,0,0,0.0,0.0,0.0,GMM,1,1050,250,,,GMM,30.0,,
22.070204081632653,0.08605845399529938,257.14285714285717,9.609795918367347,0.2920480105780909,0,0,0.0,0.0,0.0,GMM,1,1050,250,,,GMM,35.0,,
19.244374999999998,0.08612954832598564,256.25,8.35375,0.2694970990797264,0,0,0.0,0.0,0.0,GMM,1,1050,250,,,GMM,40.0,,
17.059753086419754,0.07914532197586605,255.55555555555554,7.723456790123456,0.24255316578188796,0,0,0.0,0.0,0.0,GMM,1,1050,250,,,GMM,45.0,,
15.3204,0.07244187136524692,255.0,7.1196,0.2546028179469173,0,0,0.0,0.0,0.0,GMM,1,1050,250,,,GMM,50.0,,
82.61,0.11894599106472067,275.0,27.830000000000002,0.4984698068047046,0,0,0.0,0.0,0.0,Birch,1,1050,250,,10.0,Birch,,,
53.404444444444444,0.09879989926525924,266.6666666666667,18.488888888888887,0.4293407892676816,0,0,0.0,0.0,0.0,Birch,1,1050,250,,15.0,Birch,,,
39.427499999999995,0.08192265056282491,262.5,13.86,0.40797640267910396,0,0,0.0,0.0,0.0,Birch,1,1050,250,,20.0,Birch,,,
31.2416,0.07570334339849932,260.0,11.315199999999999,0.3673378953952763,0,0,0.0,0.0,0.0,Birch,1,1050,250,,25.0,Birch,,,
29.995562130177515,0.07278384298166929,259.61538461538464,10.863905325443787,0.3664138059718255,0,0,0.0,0.0,0.0,Birch,1,1050,250,,26.0,Birch,,,
25.86777777777778,0.06556621342932695,258.3333333333333,9.472222222222221,0.34134901756521907,0,0,0.0,0.0,0.0,Birch,1,1050,250,,30.0,Birch,,,
22.070204081632653,0.0554479980664397,257.14285714285717,8.404897959183673,0.3092691194338349,0,0,0.0,0.0,0.0,Birch,1,1050,250,,35.0,Birch,,,
19.244374999999998,0.05238710704587102,256.25,7.508125,0.27599453009419744,0,0,0.0,0.0,0.0,Birch,1,1050,250,,40.0,Birch,,,
17.059753086419754,0.04972593401565432,255.55555555555554,6.90567901234568,0.2449473027271168,0,0,0.0,0.0,0.0,Birch,1,1050,250,,45.0,Birch,,,
15.3204,0.043549026177100575,255.0,6.2627999999999995,0.21638389916024953,0,0,0.0,0.0,0.0,Birch,1,1050,250,,50.0,Birch,,,
122.98148148148148,0.13386523068670544,250.0,20.77777777777778,0.22098975655919711,34,25,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.1,,,,0.2,0.7
122.98148148148148,0.13389537166335017,250.0,20.77777777777778,0.2219799074307425,34,25,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.1,,,,0.2,0.75
122.98148148148148,0.13396209983478924,250.0,20.77777777777778,0.2250896588669147,34,25,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.1,,,,0.2,0.8
122.98148148148148,0.13369955962731367,250.0,20.77777777777778,0.221738685745104,34,25,0.0,0.0,0.0,SPH+CPI,1,1050,250,0.1,,,,0.2,0.85
